fold,experiment,C,balanced_accuracy,macro_f1,negative_log_likelihood,code_C,face_C,alpha_face
2,fusion_raw,,0.4609687777550045,0.4648100568111453,1.1242517760717616,1.0,1.0,0.25
2,fusion_raw,,0.34073239051718246,0.3398020971791464,1.9168777071906957,1.0,1.0,0.5
2,fusion_raw,,0.29534057525449203,0.2931376730324714,2.980599947389698,1.0,1.0,0.75
2,fusion_raw,,0.2869303819088611,0.28353540124914717,3.6859605322129174,1.0,1.0,0.9
2,fusion_raw,,0.2788003006080481,0.27593800538614327,4.170867940753952,1.0,1.0,1.0
2,fusion_raw,,0.6428161508505842,0.6403277729002049,0.7984821754745216,1.0,10.0,0.0
2,fusion_raw,,0.5564938170390108,0.5627705627705627,0.9100842272344533,1.0,10.0,0.1
2,fusion_raw,,0.4234269317483091,0.4185319620891308,1.3713946304107951,1.0,10.0,0.25
2,fusion_raw,,0.3132745781239325,0.3119508738781294,2.6311161620086088,1.0,10.0,0.5
2,fusion_raw,,0.2967343034774885,0.2944130176688316,4.179125433486524,1.0,10.0,0.75
2,fusion_raw,,0.2869303819088611,0.2838383838383839,5.158670109684605,1.0,10.0,0.9
2,fusion_raw,,0.2788003006080481,0.2763017398404623,5.821193695353671,1.0,10.0,1.0
2,fusion_raw,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,0.001,0.0
2,fusion_raw,,0.6523399603743937,0.6508822237722494,0.8456597285376789,10.0,0.001,0.1
2,fusion_raw,,0.6327321172371387,0.6312863606981254,0.8361157071984808,10.0,0.001,0.25
2,fusion_raw,,0.5615563298490128,0.5646381424159203,0.8594330311747713,10.0,0.001,0.5
2,fusion_raw,,0.5161645145863224,0.5158107687519452,0.9614034577819307,10.0,0.001,0.75
2,fusion_raw,,0.4301632848261256,0.41967689496928634,1.0810978672544527,10.0,0.001,0.9
2,fusion_raw,,0.32618706018992966,0.3208647757828086,1.1916930028363648,10.0,0.001,1.0
2,fusion_raw,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,0.01,0.0
2,fusion_raw,,0.6246020359363257,0.625165343915344,0.8526695802607149,10.0,0.01,0.1
2,fusion_raw,,0.5741477078636333,0.5796647796647797,0.8684987693528501,10.0,0.01,0.25
2,fusion_raw,,0.5433422149347543,0.546365003782037,0.9793028372291328,10.0,0.01,0.5
2,fusion_raw,,0.4122292819566851,0.4014625386728976,1.2237632940832235,10.0,0.01,0.75
2,fusion_raw,,0.30964678554348574,0.3015903711104665,1.4483935443931153,10.0,0.01,0.9
2,fusion_raw,,0.28386281341805014,0.2790518660083878,1.6320094803764011,10.0,0.01,1.0
2,fusion_raw,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,0.1,0.0
2,fusion_raw,,0.6002117920338867,0.6031689809467587,0.8741829683272552,10.0,0.1,0.1
2,fusion_raw,,0.5273621643779464,0.5328237163680202,0.9740561630689226,10.0,0.1,0.25
2,fusion_raw,,0.40577304092368655,0.4013237639553429,1.345723105691875,10.0,0.1,0.5
2,fusion_raw,,0.3129944660791146,0.3098095172905226,1.9496988492275868,10.0,0.1,0.75
2,fusion_raw,,0.2950604632096741,0.29070998898585104,2.412933213066891,10.0,0.1,0.9
2,fusion_raw,,0.2869303819088611,0.2838383838383839,2.75302309656971,10.0,0.1,1.0
2,fusion_raw,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,1.0,0.0
2,fusion_raw,,0.5548199767711962,0.5621933621933621,0.9087395861436215,10.0,1.0,0.1
2,fusion_raw,,0.4609687777550045,0.4648100568111453,1.1475802758003397,10.0,1.0,0.25
2,fusion_raw,,0.38138279702124755,0.3776000338559851,1.8877596566117658,10.0,1.0,0.5
2,fusion_raw,,0.3034706565553051,0.30077099042616284,2.9359411750803295,10.0,1.0,0.75
2,fusion_raw,,0.2869303819088611,0.28353540124914717,3.6634632678662564,10.0,1.0,0.9
2,fusion_raw,,0.2788003006080481,0.27593800538614327,4.170867940753952,10.0,1.0,1.0
2,fusion_raw,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,10.0,0.0
2,fusion_raw,,0.5564938170390108,0.5627705627705627,0.9564673514046942,10.0,10.0,0.1
2,fusion_raw,,0.4332308533169366,0.4305280040518296,1.3852969297310056,10.0,10.0,0.25
2,fusion_raw,,0.3312085809933729,0.33056414788628663,2.5764380963185354,10.0,10.0,0.5
2,fusion_raw,,0.2967343034774885,0.2942898436473525,4.125621268993067,10.0,10.0,0.75
2,fusion_raw,,0.2869303819088611,0.283446257325988,5.134238551953848,10.0,10.0,0.9
2,fusion_raw,,0.2788003006080481,0.2763017398404623,5.821193695353671,10.0,10.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,0.001,0.0
2,fusion_trial_delta,,0.5170048507207761,0.5094210777902096,1.0820958544002854,0.001,0.001,0.1
2,fusion_trial_delta,,0.4164172986267678,0.4089618192800449,1.0921444529585034,0.001,0.001,0.25
2,fusion_trial_delta,,0.3348773655803785,0.3297063709543879,1.115267402974544,0.001,0.001,0.5
2,fusion_trial_delta,,0.3365512058481929,0.33284657887450375,1.1457318262677194,0.001,0.001,0.75
2,fusion_trial_delta,,0.3267472842795655,0.3225379121730259,1.167216296399939,0.001,0.001,0.9
2,fusion_trial_delta,,0.3267472842795655,0.32265205243928646,1.1827750777329418,0.001,0.001,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,0.01,0.0
2,fusion_trial_delta,,0.38026918084306893,0.3747607790160982,1.0928841152208677,0.001,0.01,0.1
2,fusion_trial_delta,,0.3365512058481929,0.3323201621073962,1.1360077384723855,0.001,0.01,0.25
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.2526432491424468,0.001,0.01,0.5
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.412778354159245,0.001,0.01,0.75
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.5244832555239491,0.001,0.01,0.9
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.60411224618939,0.001,0.01,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,0.1,0.0
2,fusion_trial_delta,,0.3365512058481929,0.33266733266733267,1.121371229212105,0.001,0.1,0.1
2,fusion_trial_delta,,0.3085331693653071,0.30242854072641306,1.264415493131456,0.001,0.1,0.25
2,fusion_trial_delta,,0.3004030880644941,0.2957974475239909,1.6435695899837797,0.001,0.1,0.5
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.120643544860523,0.001,0.1,0.75
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.432245397203986,0.001,0.1,0.9
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.6467194115502197,0.001,0.1,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,1.0,0.0
2,fusion_trial_delta,,0.31020700963312153,0.30625177607274795,1.1669727332731665,0.001,1.0,0.1
2,fusion_trial_delta,,0.2746191159390586,0.2713672489268562,1.4690258797214633,0.001,1.0,0.25
2,fusion_trial_delta,,0.2746191159390586,0.2711782019026863,2.2064209484806714,0.001,1.0,0.5
2,fusion_trial_delta,,0.2746191159390586,0.2711782019026863,3.061517263974934,0.001,1.0,0.75
2,fusion_trial_delta,,0.2664890346382455,0.2641208721152621,3.5981883103945833,0.001,1.0,0.9
2,fusion_trial_delta,,0.2664890346382455,0.2641208721152621,3.961477528482584,0.001,1.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,10.0,0.0
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,1.231988386042832,0.001,10.0,0.1
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,1.7448382492218681,0.001,10.0,0.25
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,2.8979242434779997,0.001,10.0,0.5
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,4.165796578787998,0.001,10.0,0.75
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,4.945925411332513,0.001,10.0,0.9
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,5.470221424990021,0.001,10.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,0.001,0.0
2,fusion_trial_delta,,0.6136844981895196,0.6113565320726445,0.9695102273064437,0.01,0.001,0.1
2,fusion_trial_delta,,0.5539864726378356,0.5539864726378356,0.9951759724119618,0.01,0.001,0.25
2,fusion_trial_delta,,0.4811368449818952,0.47606925703814756,1.047195772207446,0.01,0.001,0.5
2,fusion_trial_delta,,0.39848329575732727,0.3918318903854101,1.1100637666165476,0.01,0.001,0.75
2,fusion_trial_delta,,0.3446812871490059,0.3400868075871533,1.1525767312080206,0.01,0.001,0.9
2,fusion_trial_delta,,0.3267472842795655,0.32265205243928646,1.1827750777329418,0.01,0.001,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,0.01,0.0
2,fusion_trial_delta,,0.5452961672473867,0.5516792016000877,0.9795975590309757,0.01,0.01,0.1
2,fusion_trial_delta,,0.4825305732048917,0.4802528631658842,1.0375872343016244,0.01,0.01,0.25
2,fusion_trial_delta,,0.3528113684498189,0.346376528753578,1.1828957452815332,0.01,0.01,0.5
2,fusion_trial_delta,,0.3365512058481929,0.3323201621073962,1.3761194543170074,0.01,0.01,0.75
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.5094475553457551,0.01,0.01,0.9
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.60411224618939,0.01,0.01,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,0.1,0.0
2,fusion_trial_delta,,0.5181184668989548,0.517776341305753,1.0070701465353116,0.01,0.1,0.1
2,fusion_trial_delta,,0.40127075220332037,0.39919632606199773,1.1638002608816367,0.01,0.1,0.25
2,fusion_trial_delta,,0.31861720297875246,0.3147678833764534,1.5713418702374118,0.01,0.1,0.5
2,fusion_trial_delta,,0.3004030880644941,0.29561612956642036,2.082698022417315,0.01,0.1,0.75
2,fusion_trial_delta,,0.3004030880644941,0.2957974475239909,2.4167485321548203,0.01,0.1,0.9
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.6467194115502197,0.01,0.1,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,1.0,0.0
2,fusion_trial_delta,,0.46292273006763685,0.4610090787939363,1.0514099967105297,0.01,1.0,0.1
2,fusion_trial_delta,,0.3393386622941859,0.33791269316715455,1.3656770964230938,0.01,1.0,0.25
2,fusion_trial_delta,,0.300683200109312,0.2964440812140442,2.1317467758676467,0.01,1.0,0.5
2,fusion_trial_delta,,0.2746191159390586,0.2713672489268562,3.0225431981283304,0.01,1.0,0.75
2,fusion_trial_delta,,0.2746191159390586,0.2711782019026863,3.5823489123130474,0.01,1.0,0.9
2,fusion_trial_delta,,0.2664890346382455,0.2641208721152621,3.961477528482584,0.01,1.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,10.0,0.0
2,fusion_trial_delta,,0.4205984832957574,0.41956276763579,1.1146405731107054,0.01,10.0,0.1
2,fusion_trial_delta,,0.3298148527703764,0.32807391613361764,1.6384737756839032,0.01,10.0,0.25
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,2.8215422162669945,0.01,10.0,0.5
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,4.126300354322175,0.01,10.0,0.75
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,4.929942155922073,0.01,10.0,0.9
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,5.470221424990021,0.01,10.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.797047775304036,0.1,0.001,0.0
2,fusion_trial_delta,,0.6523399603743937,0.6508822237722494,0.8089492781340745,0.1,0.001,0.1
2,fusion_trial_delta,,0.6232083077133292,0.6217625511743158,0.8366509378542673,0.1,0.001,0.25
2,fusion_trial_delta,,0.5635102821616452,0.5659041394335512,0.9122361827107942,0.1,0.001,0.5
2,fusion_trial_delta,,0.49739700758352123,0.49101577785231143,1.0275997918453281,0.1,0.001,0.75
2,fusion_trial_delta,,0.3968094554895129,0.38949938949938945,1.116072726824703,0.1,0.001,0.9
2,fusion_trial_delta,,0.3267472842795655,0.32265205243928646,1.1827750777329418,0.1,0.001,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.797047775304036,0.1,0.01,0.0
2,fusion_trial_delta,,0.6055544168887067,0.6046176046176046,0.8167607712933086,0.1,0.01,0.1
2,fusion_trial_delta,,0.5548199767711962,0.561698717948718,0.873007168981392,0.1,0.01,0.25
2,fusion_trial_delta,,0.4825305732048917,0.4808136080365902,1.0397136069242734,0.1,0.01,0.5
2,fusion_trial_delta,,0.36094144975063197,0.3533209731980224,1.2889949993681875,0.1,0.01,0.75
2,fusion_trial_delta,,0.3365512058481929,0.3323201621073962,1.4712928962879144,0.1,0.01,0.9
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.60411224618939,0.1,0.01,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.797047775304036,0.1,0.1,0.0
2,fusion_trial_delta,,0.5713602514176402,0.5748945526723305,0.8398204842164834,0.1,0.1,0.1
2,fusion_trial_delta,,0.5099883855981417,0.5137126455724017,0.9867082277676174,0.1,0.1,0.25
2,fusion_trial_delta,,0.3914668306346929,0.38909313725490197,1.4134997899242705,0.1,0.1,0.5
2,fusion_trial_delta,,0.32814101250256206,0.3246650488694847,1.9889020394258923,0.1,0.1,0.75
2,fusion_trial_delta,,0.3085331693653071,0.30242854072641306,2.376598486854427,0.1,0.1,0.9
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.6467194115502197,0.1,0.1,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.797047775304036,0.1,1.0,0.0
2,fusion_trial_delta,,0.5455762792922046,0.5494246383135273,0.8777116110523024,0.1,1.0,0.1
2,fusion_trial_delta,,0.47272665163626426,0.47133857042856026,1.1721577048878893,0.1,1.0,0.25
2,fusion_trial_delta,,0.3569925531188085,0.3549684674016964,1.9595786619585085,0.1,1.0,0.5
2,fusion_trial_delta,,0.300683200109312,0.2963622746482641,2.9237154918691606,0.1,1.0,0.75
2,fusion_trial_delta,,0.2746191159390586,0.2713672489268562,3.540868523582122,0.1,1.0,0.9
2,fusion_trial_delta,,0.2664890346382455,0.2641208721152621,3.961477528482584,0.1,1.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.797047775304036,0.1,10.0,0.0
2,fusion_trial_delta,,0.5262485481997677,0.5299430239189276,0.9316247458803425,0.1,10.0,0.1
2,fusion_trial_delta,,0.4287285645965704,0.4272256028848321,1.4262932992826916,0.1,10.0,0.25
2,fusion_trial_delta,,0.3379449340711895,0.33548132354102506,2.6383503674112583,0.1,10.0,0.5
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,4.024578100498418,0.1,10.0,0.75
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,4.887827209122369,0.1,10.0,0.9
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,5.470221424990021,0.1,10.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.7984821754745216,1.0,0.001,0.0
2,fusion_trial_delta,,0.6523399603743937,0.6508822237722494,0.7944802833019743,1.0,0.001,0.1
2,fusion_trial_delta,,0.6234884197581471,0.6205736025753584,0.800181490863363,1.0,0.001,0.25
2,fusion_trial_delta,,0.5635102821616452,0.5659041394335512,0.8511593479799099,1.0,0.001,0.5
2,fusion_trial_delta,,0.5343786295005807,0.5328533316852591,0.972871849077954,1.0,0.001,0.75
2,fusion_trial_delta,,0.4082872173259548,0.40215333918156304,1.0876585192126034,1.0,0.001,0.9
2,fusion_trial_delta,,0.3267472842795655,0.32265205243928646,1.1827750777329418,1.0,0.001,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.7984821754745216,1.0,0.01,0.0
2,fusion_trial_delta,,0.6136844981895196,0.6113565320726445,0.8009582357865999,1.0,0.01,0.1
2,fusion_trial_delta,,0.5452961672473867,0.5516792016000877,0.8319530748697753,1.0,0.01,0.25
2,fusion_trial_delta,,0.5004645760743321,0.501260697934718,0.9703361857586063,1.0,0.01,0.5
2,fusion_trial_delta,,0.3900731024116964,0.3861152580253704,1.2289933640636295,1.0,0.01,0.75
2,fusion_trial_delta,,0.3365512058481929,0.3323201621073962,1.4411095974781858,1.0,0.01,0.9
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.60411224618939,1.0,0.01,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.7984821754745216,1.0,0.1,0.0
2,fusion_trial_delta,,0.5713602514176402,0.5748945526723305,0.8210411108839045,1.0,0.1,0.1
2,fusion_trial_delta,,0.5262485481997677,0.5299430239189276,0.9345304124718847,1.0,0.1,0.25
2,fusion_trial_delta,,0.4435949989751998,0.44022067608405374,1.3268992110633775,1.0,0.1,0.5
2,fusion_trial_delta,,0.3284211245473799,0.32553107478480614,1.9197535732814008,1.0,0.1,0.75
2,fusion_trial_delta,,0.3085331693653071,0.3023698710747339,2.343794428207652,1.0,0.1,0.9
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.6467194115502197,1.0,0.1,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.7984821754745216,1.0,1.0,0.0
2,fusion_trial_delta,,0.5646238983398236,0.571006771006771,0.8542149918626539,1.0,1.0,0.1
2,fusion_trial_delta,,0.5083145453303274,0.5102877262474556,1.1042062686814316,1.0,1.0,0.25
2,fusion_trial_delta,,0.39118671858987497,0.38826291819657405,1.8535705342130053,1.0,1.0,0.5
2,fusion_trial_delta,,0.311880849900936,0.3100361243123966,2.8469667549729305,1.0,1.0,0.75
2,fusion_trial_delta,,0.300683200109312,0.2964440812140442,3.50624465538491,1.0,1.0,0.9
2,fusion_trial_delta,,0.2664890346382455,0.2641208721152621,3.961477528482584,1.0,1.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.7984821754745216,1.0,10.0,0.0
2,fusion_trial_delta,,0.5439024390243903,0.5484413580246913,0.9008478357274395,1.0,10.0,0.1
2,fusion_trial_delta,,0.47105281136844984,0.4710131273161234,1.337929185796042,1.0,10.0,0.25
2,fusion_trial_delta,,0.34914258386281344,0.34846345514950167,2.5140328459185928,1.0,10.0,0.5
2,fusion_trial_delta,,0.31048712167793946,0.3073653788941307,3.9426593968042765,1.0,10.0,0.75
2,fusion_trial_delta,,0.284423037507686,0.2820371732263885,4.852086326637218,1.0,10.0,0.9
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,5.470221424990021,1.0,10.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,0.001,0.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.844672909145906,10.0,0.001,0.1
2,fusion_trial_delta,,0.6234884197581471,0.6205736025753584,0.8336367045534695,10.0,0.001,0.25
2,fusion_trial_delta,,0.5635102821616452,0.5659041394335512,0.8543396774867188,10.0,0.001,0.5
2,fusion_trial_delta,,0.5343786295005807,0.5328533316852591,0.9536176009953343,10.0,0.001,0.75
2,fusion_trial_delta,,0.44080754252920684,0.43082437275985663,1.072234923705348,10.0,0.001,0.9
2,fusion_trial_delta,,0.3267472842795655,0.32265205243928646,1.1827750777329418,10.0,0.001,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,0.01,0.0
2,fusion_trial_delta,,0.6041606886657102,0.6008194322505122,0.8508855816568336,10.0,0.01,0.1
2,fusion_trial_delta,,0.5452961672473867,0.5516792016000877,0.8642400150074363,10.0,0.01,0.25
2,fusion_trial_delta,,0.5004645760743321,0.501260697934718,0.9699863373178478,10.0,0.01,0.5
2,fusion_trial_delta,,0.42426726788276287,0.4190109361028956,1.2062026820727163,10.0,0.01,0.75
2,fusion_trial_delta,,0.31861720297875246,0.3145299145299145,1.4244286638757937,10.0,0.01,0.9
2,fusion_trial_delta,,0.30713944114231057,0.2998050087137299,1.60411224618939,10.0,0.01,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,0.1,0.0
2,fusion_trial_delta,,0.5811641729862677,0.5840495262108657,0.8703483261862098,10.0,0.1,0.1
2,fusion_trial_delta,,0.5452961672473867,0.5514309764309764,0.9636475318331168,10.0,0.1,0.25
2,fusion_trial_delta,,0.4517250802760128,0.4477218377893402,1.3174704802433916,10.0,0.1,0.5
2,fusion_trial_delta,,0.3463551274168204,0.3438681340201499,1.8885784535869152,10.0,0.1,0.75
2,fusion_trial_delta,,0.3166632506661201,0.30952073930797336,2.324532485063811,10.0,0.1,0.9
2,fusion_trial_delta,,0.29087927854068457,0.2856395599654875,2.6467194115502197,10.0,0.1,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,1.0,0.0
2,fusion_trial_delta,,0.5646238983398236,0.571006771006771,0.9024935160653897,10.0,1.0,0.1
2,fusion_trial_delta,,0.5083145453303274,0.5102877262474556,1.1283530988302704,10.0,1.0,0.25
2,fusion_trial_delta,,0.407446881191501,0.40388074229247345,1.830375403492297,10.0,1.0,0.5
2,fusion_trial_delta,,0.311880849900936,0.3100361243123966,2.8074631433291026,10.0,1.0,0.75
2,fusion_trial_delta,,0.300683200109312,0.2963622746482641,3.4850050097881415,10.0,1.0,0.9
2,fusion_trial_delta,,0.2664890346382455,0.2641208721152621,3.961477528482584,10.0,1.0,1.0
2,fusion_trial_delta,,0.6428161508505842,0.6403277729002049,0.859035088027354,10.0,10.0,0.0
2,fusion_trial_delta,,0.5439024390243903,0.5484413580246913,0.9474170275396252,10.0,10.0,0.1
2,fusion_trial_delta,,0.48085673293707726,0.4817037592731516,1.3543877577671295,10.0,10.0,0.25
2,fusion_trial_delta,,0.35727266516362644,0.3566915655150949,2.47254306461702,10.0,10.0,0.5
2,fusion_trial_delta,,0.30235704037712646,0.3001158687244388,3.8967245027226327,10.0,10.0,0.75
2,fusion_trial_delta,,0.284423037507686,0.2820371732263885,4.829373203169672,10.0,10.0,0.9
2,fusion_trial_delta,,0.284423037507686,0.2821992821992822,5.470221424990021,10.0,10.0,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,0.001,0.0
2,fusion_water_delta,,0.4564664890346382,0.45714285714285713,1.0837025349070921,0.001,0.001,0.1
2,fusion_water_delta,,0.37632028421124547,0.3767429193899783,1.0956696746448304,0.001,0.001,0.25
2,fusion_water_delta,,0.3418460066953611,0.34079857124633245,1.1208685685078257,0.001,0.001,0.5
2,fusion_water_delta,,0.3415658946505431,0.3397372113790024,1.1523401629749022,0.001,0.001,0.75
2,fusion_water_delta,,0.32530573204891716,0.3223288887075219,1.1740664778239989,0.001,0.001,0.9
2,fusion_water_delta,,0.3171756507481041,0.3140531364060775,1.189676902953937,0.001,0.001,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,0.01,0.0
2,fusion_water_delta,,0.37436633189861307,0.3720721556978867,1.0901414182133848,0.001,0.01,0.1
2,fusion_water_delta,,0.3205643232902918,0.31270147953831845,1.1286446161740804,0.001,0.01,0.25
2,fusion_water_delta,,0.3110405137664822,0.3046558528486239,1.2365686836542205,0.001,0.01,0.5
2,fusion_water_delta,,0.30291043246566923,0.29674796747967486,1.3866023437590342,0.001,0.01,0.75
2,fusion_water_delta,,0.30291043246566923,0.29674796747967486,1.4914733920144163,0.001,0.01,0.9
2,fusion_water_delta,,0.30291043246566923,0.29674796747967486,1.5662212579291828,0.001,0.01,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,0.1,0.0
2,fusion_water_delta,,0.35643232902917266,0.3519074421513446,1.1108208278686016,0.001,0.1,0.1
2,fusion_water_delta,,0.35643232902917266,0.35137844611528823,1.2396013248506406,0.001,0.1,0.25
2,fusion_water_delta,,0.3469085195053631,0.341938422458722,1.5898025113033107,0.001,0.1,0.5
2,fusion_water_delta,,0.3371045979367357,0.33011494252873563,2.028058163588586,0.001,0.1,0.75
2,fusion_water_delta,,0.3371045979367357,0.33002202829789035,2.313332719369676,0.001,0.1,0.9
2,fusion_water_delta,,0.3371045979367357,0.33002202829789035,2.5095783824921867,0.001,0.1,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,1.0,0.0
2,fusion_water_delta,,0.37436633189861307,0.36977831133295774,1.1517943264259842,0.001,1.0,0.1
2,fusion_water_delta,,0.37436633189861307,0.36999947514827064,1.4371847062148435,0.001,1.0,0.25
2,fusion_water_delta,,0.3648425223748036,0.3607744107744108,2.1299041532143996,0.001,1.0,0.5
2,fusion_water_delta,,0.3648425223748036,0.3607744107744108,2.926480514186153,0.001,1.0,0.75
2,fusion_water_delta,,0.3648425223748036,0.3607744107744108,3.426350365409006,0.001,1.0,0.9
2,fusion_water_delta,,0.3648425223748036,0.3607744107744108,3.765048682026355,0.001,1.0,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,1.0770717315175478,0.001,10.0,0.0
2,fusion_water_delta,,0.3567124410739906,0.35376257440669595,1.2055127353512707,0.001,10.0,0.1
2,fusion_water_delta,,0.36623625059780013,0.3625774279583345,1.6731266813847494,0.001,10.0,0.25
2,fusion_water_delta,,0.36623625059780013,0.36257239697303617,2.714273297040867,0.001,10.0,0.5
2,fusion_water_delta,,0.36623625059780013,0.36257239697303617,3.857962766537396,0.001,10.0,0.75
2,fusion_water_delta,,0.36623625059780013,0.36257239697303617,4.56365422148103,0.001,10.0,0.9
2,fusion_water_delta,,0.36623625059780013,0.36257239697303617,5.038679787263202,0.001,10.0,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,0.001,0.0
2,fusion_water_delta,,0.6327321172371387,0.6320508837337752,0.971243956144332,0.01,0.001,0.1
2,fusion_water_delta,,0.5411149825783972,0.5403558383409921,0.9989509007870728,0.01,0.001,0.25
2,fusion_water_delta,,0.4466625674660108,0.4476190476190476,1.053077534565706,0.01,0.001,0.5
2,fusion_water_delta,,0.37632028421124547,0.3767429193899783,1.1168382663450267,0.01,0.001,0.75
2,fusion_water_delta,,0.3337159253945481,0.33227913746374077,1.159495142601924,0.01,0.001,0.9
2,fusion_water_delta,,0.3171756507481041,0.3140531364060775,1.189676902953937,0.01,0.001,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,0.01,0.0
2,fusion_water_delta,,0.5517524082803854,0.5581401720642227,0.9769936611913905,0.01,0.01,0.1
2,fusion_water_delta,,0.478342556534809,0.4756369272498305,1.030285308975626,0.01,0.01,0.25
2,fusion_water_delta,,0.36456241032998565,0.36035583192987003,1.1666049566170897,0.01,0.01,0.5
2,fusion_water_delta,,0.3110405137664822,0.3046558528486239,1.3497283023424647,0.01,0.01,0.75
2,fusion_water_delta,,0.3110405137664822,0.3046558528486239,1.4763387294893715,0.01,0.01,0.9
2,fusion_water_delta,,0.30291043246566923,0.29674796747967486,1.5662212579291828,0.01,0.01,1.0
2,fusion_water_delta,,0.6428161508505842,0.6403277729002049,0.9547768830650447,0.01,0.1,0.0
2,fusion_water_delta,,0.49878390380542464,0.4977782450238295,0.9961916573678153,0.01,0.1,0.1
2,fusion_water_delta,,0.3998701919792307,0.3919115056718101,1.1379267508199908,0.01,0.1,0.25
