subject,ma_mau,substance,intensity,roi,band,abs_power,rel_power
P021,S2_12,Sucralose,12,Temporal,gamma,1.2559431494444904e-09,0.26104538908570674
P021,S2_12,Sucralose,12,Temporal,theta,4.4507099810489794e-10,0.12174351004859013
P021,S2_5,Sucralose,5,Central,alpha,3.1464611292945345e-10,0.07738898068256532
P021,S2_5,Sucralose,5,Central,beta,9.523551403952915e-10,0.2110507111098227
P021,S2_5,Sucralose,5,Central,delta,6.682403393100555e-10,0.3766763597973478
P021,S2_5,Sucralose,5,Central,gamma,1.0815095406342343e-09,0.23313690770786258
P021,S2_5,Sucralose,5,Central,theta,3.571342791493911e-10,0.10174704070240204
P021,S2_5,Sucralose,5,Frontal,alpha,2.0582233150204877e-10,0.08560717429628721
P021,S2_5,Sucralose,5,Frontal,beta,4.632666763445221e-10,0.1914006719034148
P021,S2_5,Sucralose,5,Frontal,delta,8.125171517996644e-10,0.4114958210045407
P021,S2_5,Sucralose,5,Frontal,gamma,4.143631488922961e-10,0.18412286095631722
P021,S2_5,Sucralose,5,Frontal,theta,3.1170685649549757e-10,0.12737347183944006
P021,S2_5,Sucralose,5,Gustatory,alpha,2.8104203863185824e-10,0.06671235568478034
P021,S2_5,Sucralose,5,Gustatory,beta,1.0382059817836096e-09,0.2124039008532429
P021,S2_5,Sucralose,5,Gustatory,delta,8.366827536798739e-10,0.39541145429360236
P021,S2_5,Sucralose,5,Gustatory,gamma,1.0956299069754055e-09,0.2231964166158653
P021,S2_5,Sucralose,5,Gustatory,theta,4.143949909903167e-10,0.1022758725525091
P021,S2_5,Sucralose,5,Occipital,alpha,1.995638515533994e-10,0.06830028232101179
P021,S2_5,Sucralose,5,Occipital,beta,7.656161130561227e-10,0.25486404507368804
P021,S2_5,Sucralose,5,Occipital,delta,7.342358720194539e-10,0.3284912628785689
P021,S2_5,Sucralose,5,Occipital,gamma,7.852359586157427e-10,0.26644538517437066
P021,S2_5,Sucralose,5,Occipital,theta,2.3018640212585908e-10,0.08189902455236062
P021,S2_5,Sucralose,5,Parietal,alpha,3.459232087925688e-10,0.07622674939223442
P021,S2_5,Sucralose,5,Parietal,beta,1.1925135178927564e-09,0.28547892579415274
P021,S2_5,Sucralose,5,Parietal,delta,7.184226306489284e-10,0.2840003413886212
P021,S2_5,Sucralose,5,Parietal,gamma,1.0574802840786146e-09,0.2762191622579966
P021,S2_5,Sucralose,5,Parietal,theta,2.736149720852522e-10,0.07807482116699496
P021,S2_5,Sucralose,5,Temporal,alpha,2.6825419215646563e-10,0.07436756762319187
P021,S2_5,Sucralose,5,Temporal,beta,1.09677353562623e-09,0.25284908281549073
P021,S2_5,Sucralose,5,Temporal,delta,6.92353880233822e-10,0.3513002548437689
P021,S2_5,Sucralose,5,Temporal,gamma,9.788686392360647e-10,0.22131652699471635
P021,S2_5,Sucralose,5,Temporal,theta,3.6875952527861586e-10,0.10016656772283189
P021,S2_7,Sucralose,7,Central,alpha,3.101484098159131e-10,0.08852698441500932
P021,S2_7,Sucralose,7,Central,beta,7.527242336261054e-10,0.21805927629338218
P021,S2_7,Sucralose,7,Central,delta,5.380358498650408e-10,0.3357976124821105
P021,S2_7,Sucralose,7,Central,gamma,8.738009897809631e-10,0.247717169898109
P021,S2_7,Sucralose,7,Central,theta,3.2066390374093327e-10,0.10989895691138901
P021,S2_7,Sucralose,7,Frontal,alpha,1.6619801727860561e-10,0.07874102553836443
P021,S2_7,Sucralose,7,Frontal,beta,4.431353802575268e-10,0.1968061371881712
P021,S2_7,Sucralose,7,Frontal,delta,8.350422805242441e-10,0.3952915823228436
P021,S2_7,Sucralose,7,Frontal,gamma,3.4909724671647323e-10,0.19467727642192964
P021,S2_7,Sucralose,7,Frontal,theta,3.1221088884244437e-10,0.13448397852869107
P021,S2_7,Sucralose,7,Gustatory,alpha,3.3387578532164347e-10,0.08504248553010431
P021,S2_7,Sucralose,7,Gustatory,beta,9.568732895055154e-10,0.22250794780904098
P021,S2_7,Sucralose,7,Gustatory,delta,8.517739270628525e-10,0.34996784852830926
P021,S2_7,Sucralose,7,Gustatory,gamma,9.998622850028549e-10,0.23428726581438386
P021,S2_7,Sucralose,7,Gustatory,theta,4.008680728349156e-10,0.10819445231816155
P021,S2_7,Sucralose,7,Occipital,alpha,1.3821860452979283e-10,0.07391687910160066
P021,S2_7,Sucralose,7,Occipital,beta,5.214798764682071e-10,0.292128220563306
P021,S2_7,Sucralose,7,Occipital,delta,4.5381017314998183e-10,0.3031314233065332
P021,S2_7,Sucralose,7,Occipital,gamma,4.2536671262462224e-10,0.2474412887319955
P021,S2_7,Sucralose,7,Occipital,theta,1.3575847842378954e-10,0.08338218829656457
P021,S2_7,Sucralose,7,Parietal,alpha,2.4052487284285805e-10,0.06101513500250658
P021,S2_7,Sucralose,7,Parietal,beta,1.012266607965153e-09,0.24694898124584175
P021,S2_7,Sucralose,7,Parietal,delta,1.1887567262713887e-09,0.36473103836948173
P021,S2_7,Sucralose,7,Parietal,gamma,8.637043057606498e-10,0.21959963403065683
P021,S2_7,Sucralose,7,Parietal,theta,4.267193900095627e-10,0.10770521135151316
P021,S2_7,Sucralose,7,Temporal,alpha,3.250305658503981e-10,0.08999166523688452
P021,S2_7,Sucralose,7,Temporal,beta,9.903550753091943e-10,0.2435903986612317
P021,S2_7,Sucralose,7,Temporal,delta,7.896891936374491e-10,0.3156576092641171
P021,S2_7,Sucralose,7,Temporal,gamma,9.993924308409741e-10,0.24468213883736406
P021,S2_7,Sucralose,7,Temporal,theta,3.769674746146736e-10,0.10607818800040258
P022,H2O,Water,0,Central,alpha,1.5350894159222091e-10,0.06892650017130121
P022,H2O,Water,0,Central,beta,3.757559577856527e-10,0.1955189994173565
P022,H2O,Water,0,Central,delta,9.082645291693185e-10,0.3711080954976954
P022,H2O,Water,0,Central,gamma,4.713186962013034e-10,0.21663163737608032
P022,H2O,Water,0,Central,theta,4.3810369765021786e-10,0.14781476753756634
P022,H2O,Water,0,Frontal,alpha,9.191601091848732e-11,0.060322246964989924
P022,H2O,Water,0,Frontal,beta,2.5492796701603137e-10,0.17334734591072745
P022,H2O,Water,0,Frontal,delta,5.807783354071529e-10,0.43355846803891546
P022,H2O,Water,0,Frontal,gamma,3.3238815525542994e-10,0.22000158556511143
P022,H2O,Water,0,Frontal,theta,1.6432405367064073e-10,0.1127703535202556
P022,H2O,Water,0,Gustatory,alpha,1.788984210244824e-10,0.06652877198240423
P022,H2O,Water,0,Gustatory,beta,5.255576083080219e-10,0.2054714711879053
P022,H2O,Water,0,Gustatory,delta,8.678407694240526e-10,0.36587423417452847
P022,H2O,Water,0,Gustatory,gamma,6.089838733488258e-10,0.22785448420033505
P022,H2O,Water,0,Gustatory,theta,4.039660080112619e-10,0.1342710384548269
P022,H2O,Water,0,Occipital,alpha,2.660572128892209e-10,0.07930567860515964
P022,H2O,Water,0,Occipital,beta,7.13980351228362e-10,0.21208948192387955
P022,H2O,Water,0,Occipital,delta,8.675744802714908e-10,0.3634724085260954
P022,H2O,Water,0,Occipital,gamma,7.455777332878045e-10,0.20957961627078434
P022,H2O,Water,0,Occipital,theta,4.986157484346879e-10,0.13555281467408092
P022,H2O,Water,0,Parietal,alpha,1.6476845727043724e-10,0.06584887925484166
P022,H2O,Water,0,Parietal,beta,4.5413969161539074e-10,0.19303521702439613
P022,H2O,Water,0,Parietal,delta,5.956966184707632e-10,0.3616330363147084
P022,H2O,Water,0,Parietal,gamma,5.451187368709847e-10,0.2477092909435026
P022,H2O,Water,0,Parietal,theta,3.114731936116279e-10,0.13177357646255117
P022,H2O,Water,0,Temporal,alpha,1.855470911891467e-10,0.06298390822797559
P022,H2O,Water,0,Temporal,beta,5.631401314662627e-10,0.2033736187113863
P022,H2O,Water,0,Temporal,delta,8.316117724491255e-10,0.3664704008610146
P022,H2O,Water,0,Temporal,gamma,6.440229998221011e-10,0.23247490085070452
P022,H2O,Water,0,Temporal,theta,3.9744579992459537e-10,0.13469717134891895
P022,S1_12,Sucrose,12,Central,alpha,1.6646556827577832e-10,0.10372652861237261
P022,S1_12,Sucrose,12,Central,beta,4.919932613634547e-10,0.2677749824558455
P022,S1_12,Sucrose,12,Central,delta,4.4538555022738185e-10,0.24138786588147665
P022,S1_12,Sucrose,12,Central,gamma,4.437486267427579e-10,0.28813639752572506
P022,S1_12,Sucrose,12,Central,theta,1.2960424471001897e-10,0.09897422552457993
P022,S1_12,Sucrose,12,Frontal,alpha,9.755643835177768e-11,0.09899474677696683
P022,S1_12,Sucrose,12,Frontal,beta,2.6137793404880023e-10,0.24291660868345755
P022,S1_12,Sucrose,12,Frontal,delta,2.9670202363663977e-10,0.2556876503434517
P022,S1_12,Sucrose,12,Frontal,gamma,2.6395640919200524e-10,0.2827517914629412
P022,S1_12,Sucrose,12,Frontal,theta,1.1260958658869006e-10,0.11964920273318264
P022,S1_12,Sucrose,12,Gustatory,alpha,2.076288795294471e-10,0.11078932093187784
P022,S1_12,Sucrose,12,Gustatory,beta,6.338146974501054e-10,0.28347806132710784
P022,S1_12,Sucrose,12,Gustatory,delta,3.8604123154092513e-10,0.2042740466287794
P022,S1_12,Sucrose,12,Gustatory,gamma,5.603662594560325e-10,0.30164295416731884
P022,S1_12,Sucrose,12,Gustatory,theta,1.7783695912342205e-10,0.09981561694491592
P022,S1_12,Sucrose,12,Occipital,alpha,2.2799207291762176e-10,0.09445500165419922
P022,S1_12,Sucrose,12,Occipital,beta,6.719864412632645e-10,0.2602211459014233
P022,S1_12,Sucrose,12,Occipital,delta,4.1419129382107347e-10,0.25045452672495755
P022,S1_12,Sucrose,12,Occipital,gamma,7.137134133509446e-10,0.29680665010801577
P022,S1_12,Sucrose,12,Occipital,theta,2.1277817883911883e-10,0.0980626756114043
P022,S1_12,Sucrose,12,Parietal,alpha,2.76176841306817e-10,0.11765580512347786
P022,S1_12,Sucrose,12,Parietal,beta,7.300711329007358e-10,0.2951920795119238
P022,S1_12,Sucrose,12,Parietal,delta,4.0636280218058964e-10,0.18265130552726133
P022,S1_12,Sucrose,12,Parietal,gamma,7.37654702411446e-10,0.2991369058996232
P022,S1_12,Sucrose,12,Parietal,theta,2.350662164765292e-10,0.10536390393771354
P022,S1_12,Sucrose,12,Temporal,alpha,1.885546285774634e-10,0.10381220334917292
P022,S1_12,Sucrose,12,Temporal,beta,6.00097352277232e-10,0.27313419303127373
P022,S1_12,Sucrose,12,Temporal,delta,4.801295553718975e-10,0.23108783703251837
P022,S1_12,Sucrose,12,Temporal,gamma,5.488834115803395e-10,0.2924804349270934
P022,S1_12,Sucrose,12,Temporal,theta,1.950968218164497e-10,0.09948533165994158
P022,S1_5,Sucrose,5,Central,alpha,1.912940584581799e-10,0.07542956670369386
P022,S1_5,Sucrose,5,Central,beta,5.066354219707808e-10,0.21175416968729324
P022,S1_5,Sucrose,5,Central,delta,8.664708011130558e-10,0.33298581697102825
P022,S1_5,Sucrose,5,Central,gamma,5.919595754362076e-10,0.2515290768956303
P022,S1_5,Sucrose,5,Central,theta,3.464164599688875e-10,0.12830136974235432
P022,S1_5,Sucrose,5,Frontal,alpha,9.273203173419724e-11,0.07288688327938535
P022,S1_5,Sucrose,5,Frontal,beta,2.732111968129251e-10,0.19667520995993928
P022,S1_5,Sucrose,5,Frontal,delta,6.085355390994831e-10,0.3968855499113602
P022,S1_5,Sucrose,5,Frontal,gamma,2.977797534828238e-10,0.21779935386410962
P022,S1_5,Sucrose,5,Frontal,theta,1.674357865407864e-10,0.11575300298520558
P022,S1_5,Sucrose,5,Gustatory,alpha,2.1580546096099573e-10,0.08035181126529037
P022,S1_5,Sucrose,5,Gustatory,beta,6.813258106217031e-10,0.24437228861448257
P022,S1_5,Sucrose,5,Gustatory,delta,7.279286177018404e-10,0.29703490309223995
P022,S1_5,Sucrose,5,Gustatory,gamma,6.867799658562103e-10,0.26169238053360533
P022,S1_5,Sucrose,5,Gustatory,theta,3.027475213335082e-10,0.11654861649438177
P022,S1_5,Sucrose,5,Occipital,alpha,3.403870941974626e-10,0.09503804546029071
P022,S1_5,Sucrose,5,Occipital,beta,1.049216129609159e-09,0.27912594622597625
P022,S1_5,Sucrose,5,Occipital,delta,5.513297841374644e-10,0.22986190882648627
P022,S1_5,Sucrose,5,Occipital,gamma,9.696296281953888e-10,0.2898057795247743
P022,S1_5,Sucrose,5,Occipital,theta,3.496045896559058e-10,0.10616831996247242
P022,S1_5,Sucrose,5,Parietal,alpha,2.5032480558777683e-10,0.0975449341640913
P022,S1_5,Sucrose,5,Parietal,beta,5.545425771964661e-10,0.2273622434307157
P022,S1_5,Sucrose,5,Parietal,delta,4.401089339514713e-10,0.27605851048200064
P022,S1_5,Sucrose,5,Parietal,gamma,7.354849800658591e-10,0.27674287514544765
P022,S1_5,Sucrose,5,Parietal,theta,2.930964034773521e-10,0.12229143677774443
P022,S1_5,Sucrose,5,Temporal,alpha,2.1725260959799135e-10,0.08370318350298442
P022,S1_5,Sucrose,5,Temporal,beta,6.871631790932004e-10,0.2512063015811742
P022,S1_5,Sucrose,5,Temporal,delta,6.266163737682429e-10,0.28914218435762495
