subject_id,condition,jar_group,jar_numeric,bp_delta_Fp1,bp_delta_Fp2,bp_delta_F3,bp_delta_F4,bp_delta_C3,bp_delta_C4,bp_delta_P3,bp_delta_P4,bp_delta_O1,bp_delta_O2,bp_delta_F7,bp_delta_F8,bp_delta_T7,bp_delta_T8,bp_delta_P7,bp_delta_P8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_F3,bp_theta_F4,bp_theta_C3,bp_theta_C4,bp_theta_P3,bp_theta_P4,bp_theta_O1,bp_theta_O2,bp_theta_F7,bp_theta_F8,bp_theta_T7,bp_theta_T8,bp_theta_P7,bp_theta_P8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_F3,bp_alpha_F4,bp_alpha_C3,bp_alpha_C4,bp_alpha_P3,bp_alpha_P4,bp_alpha_O1,bp_alpha_O2,bp_alpha_F7,bp_alpha_F8,bp_alpha_T7,bp_alpha_T8,bp_alpha_P7,bp_alpha_P8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_F3,bp_beta_F4,bp_beta_C3,bp_beta_C4,bp_beta_P3,bp_beta_P4,bp_beta_O1,bp_beta_O2,bp_beta_F7,bp_beta_F8,bp_beta_T7,bp_beta_T8,bp_beta_P7,bp_beta_P8,bp_gamma_Fp1,bp_gamma_Fp2,bp_gamma_F3,bp_gamma_F4,bp_gamma_C3,bp_gamma_C4,bp_gamma_P3,bp_gamma_P4,bp_gamma_O1,bp_gamma_O2,bp_gamma_F7,bp_gamma_F8,bp_gamma_T7,bp_gamma_T8,bp_gamma_P7,bp_gamma_P8
P030,893,Qua_nhieu,2,1.262972178989869e-11,7.353459830128844e-11,5.433769838367158e-11,1.1378523737200666e-11,2.954969159795786e-10,3.1512369501876178e-12,1.2571566856815194e-10,2.076272051453535e-11,1.442317605492241e-10,4.321286973720302e-12,2.3017445128203585e-10,9.825879026214865e-12,9.830863189881231e-11,2.5277098860564635e-12,2.473161419056816e-10,4.5859144229196627e-11,4.1863056639476e-12,7.662104091203558e-12,7.655204845037482e-12,3.4722626526292335e-12,8.132349043381e-11,6.683597216522934e-12,8.4618428120304e-11,1.4946121307204056e-11,1.2193922069056045e-10,3.2919349427107666e-12,1.076636825299917e-10,2.1976926824955864e-12,2.9204651864993904e-11,1.1719618405545279e-11,7.00877378864903e-11,6.206226669369025e-12,1.8758907583550598e-12,8.49243929726745e-12,6.217346884403713e-12,4.4373051179652076e-12,9.323743241530043e-11,3.3176867580588006e-12,1.340032610767282e-10,7.729948111454028e-12,1.0040943166233531e-10,2.75021537165644e-12,4.889941858938836e-11,1.7679676154918951e-12,1.4770624633913223e-10,5.634636676747739e-12,8.272864615089739e-11,2.28374730749678e-12,1.581250452233359e-12,7.330745623526246e-12,7.910641211543012e-12,2.5345977371608402e-12,7.569613081952132e-11,3.5111705769847397e-12,9.650329997376676e-11,5.3671317031200745e-12,7.451263771559985e-11,3.685761211804132e-12,1.311127162939439e-10,2.982758403581454e-12,1.462962553238454e-10,4.130489478967466e-12,5.4103103791924295e-11,2.2004686992640175e-12,2.1706767522173497e-12,1.0252929685012844e-11,1.0455585416886236e-11,5.081463747214634e-12,1.2649910636204655e-10,5.296663545925458e-12,1.4809106358070204e-10,1.1877560066220715e-11,1.1481361829407156e-10,6.0160197561694906e-12,1.0322140262625018e-10,3.388226336487983e-12,1.0565210746417275e-10,6.9953333630829965e-12,5.692306656099167e-11,5.563294585426847e-12
P030,893,Qua_nhieu,2,6.760123785327646e-12,7.102017617661948e-12,7.326554800906835e-11,1.950752355799148e-11,5.818918197597936e-10,7.920754999851438e-12,2.2552912286795702e-10,4.5779985928061856e-12,7.464284403441243e-11,1.0293226352138438e-11,5.341706375500229e-10,6.181250867985999e-12,1.656693887266511e-10,3.1089596150900054e-12,1.1082971723574019e-10,7.888922807858154e-12,3.707867017028581e-12,5.012653152947527e-12,1.1075033324240558e-11,6.08727043762606e-12,1.865872324527583e-10,5.2453215904754775e-12,3.6527132962002683e-10,8.500644794825556e-12,1.0692715091719242e-10,7.773302612608525e-12,4.4279735267770073e-10,1.1266097734214282e-11,2.7583843860789864e-10,7.744152670390818e-12,1.5550922237560234e-10,5.005007667910387e-12,2.7702134864856683e-12,7.729479022697476e-12,2.2252620519653955e-11,4.380675066233906e-12,3.0768097121402517e-10,1.1766849393590907e-11,1.0952050186067007e-10,3.385155877018339e-12,1.0985250637584728e-10,3.5675391304254407e-12,2.3658873696761494e-10,3.674825625734156e-12,5.151149702144063e-10,1.4767778695852453e-11,1.806353732422318e-10,3.97279745410583e-12,3.1199503223895965e-12,3.813990667089215e-12,1.604734744645429e-11,4.226531520976605e-12,1.260317023255686e-10,7.884025069097928e-12,1.699002361570476e-10,5.650134033317783e-12,1.2662046517416394e-10,4.371782774971597e-12,1.9180293501946273e-10,6.941220146256296e-12,1.9158067471705732e-10,6.301304068916481e-12,1.0626893700759146e-10,2.883841470047277e-12,2.5649650697440157e-12,7.463965490337266e-12,1.3463595925382904e-11,5.9660877795146605e-12,1.7124474262138317e-10,9.958827631315889e-12,2.0101481388335255e-10,6.252320850526329e-12,9.513071953038435e-11,3.426146822599039e-12,1.0345727329095484e-10,2.7567758508969206e-12,1.2809453121957192e-10,4.0822248744878204e-12,1.2399522491470846e-10,2.9541031883863664e-12
P030,893,Qua_nhieu,2,1.9143644335299837e-11,6.005878739487374e-11,1.790550801032819e-10,1.5078238482696066e-11,8.005673575312986e-10,9.365944498573343e-12,8.80936302849162e-10,1.52671944557111e-11,1.9262756590792892e-10,6.697240741576325e-12,1.8887127103104376e-10,1.511350737615799e-11,7.245457787235566e-10,2.8651617352379793e-11,6.932680131227953e-11,3.276981987415647e-11,5.927117949689919e-12,1.2490215474142677e-11,1.1918553168228217e-11,6.9526882948866855e-12,4.632155808748366e-10,1.4798724221642292e-11,1.5278356659760668e-10,5.152051842976104e-12,1.507770930758394e-10,3.3893226347230136e-12,3.397221217068214e-10,1.3086635879705217e-11,1.8187962874972524e-10,8.590953061085878e-12,2.4632061229325056e-11,4.924288050072525e-12,6.645783393889149e-13,1.0559292028723464e-11,1.217618869234178e-11,3.00960547062581e-12,2.5412178567294797e-11,1.4407933474642515e-12,1.357452078881209e-10,2.9678414411318015e-12,2.3888884517781065e-11,3.1507705110305013e-12,6.691797394761127e-11,3.613373034168748e-12,2.430414970021911e-10,3.079379988321743e-12,1.900003513490008e-11,3.715879798359142e-12,9.850430611316225e-13,4.2910749338392825e-12,5.3377269485120725e-12,2.9119058909934805e-12,3.4800736751840534e-11,4.971196133573971e-12,1.6603450318589182e-10,5.387271796501666e-12,3.176802705825336e-11,1.8719541834969413e-12,8.58424227362706e-11,3.0473703270600565e-12,3.24058401072591e-10,3.477575836836891e-12,3.647124204382212e-11,1.4371147564952611e-12,1.1822057582610346e-12,3.507060523665776e-12,8.193372385363636e-12,2.8268583560918934e-12,5.03748425102611e-11,2.7861550482492406e-12,2.7073333352892496e-10,5.589424149272828e-12,6.58173030889467e-11,2.7480169597442354e-12,8.084184315754225e-11,2.760062033476403e-12,2.3239027065430103e-10,4.592697538854937e-12,3.432835664538461e-11,2.8866398310134797e-12
P030,453,Khong_du,0,1.2425993219631582e-12,1.598425212618428e-12,2.0380531569244836e-12,1.5136938424876363e-12,2.4492592362365135e-11,1.3653096849394079e-12,7.370152265265102e-11,6.193449271057754e-13,1.416564756938314e-11,3.9974799092913386e-13,5.438010767146796e-11,1.3673858618272981e-12,9.278142294848658e-11,6.717225308586883e-12,1.6796496822905306e-11,2.993992979903843e-13,1.1748128116804408e-12,1.7383553652595977e-12,2.2358160207791908e-12,2.5557173684043765e-12,5.906186068815564e-11,1.3713158880940509e-12,8.015104432519906e-11,2.1581293886775815e-12,2.0316416374777515e-11,2.1178518265818797e-12,1.5444158939342904e-11,1.0440407427407345e-12,1.8506400740056425e-10,4.899530938816849e-12,1.7806022556248523e-11,1.2169068264987373e-12,9.321399279789608e-13,4.717802173220785e-12,2.112336476988527e-12,1.72079963777055e-12,1.2947467219343557e-10,2.546426204767284e-12,4.1539327358525157e-11,1.5390663715144212e-12,1.8175175056160047e-11,9.816414184100365e-13,5.537608221515516e-11,2.409104885109183e-12,1.1522561177478132e-10,2.51945521191893e-12,5.806187914780811e-11,1.978008740308825e-12,7.90265977632994e-13,2.5240864588408268e-12,1.0309664230861569e-12,6.687401466082897e-13,1.0639844427795604e-10,1.2601320127278723e-12,2.5530191606736503e-11,2.348197304005944e-12,1.2008486984785962e-11,8.166099555454978e-13,6.779652563715662e-11,1.241994280491681e-12,3.859978541190955e-11,2.9904631894174434e-12,1.8955497801728275e-11,1.4551559797636493e-12,1.0494776565218915e-12,2.57293598589494e-12,1.5720614453238942e-12,5.356773146786396e-13,8.953901947784105e-11,1.414675168774193e-12,5.857885442680912e-11,2.205847977170029e-12,2.1616045927625025e-11,1.1558998813229618e-12,5.821422824882097e-11,1.2349267237271813e-12,7.168842020663719e-11,3.932502337805635e-12,2.5137433118271662e-11,1.9635700115549893e-12
P030,453,Khong_du,0,4.3860668747868894e-12,1.943735639551871e-11,3.1456459769256067e-10,7.697260649364559e-12,3.4513725331446444e-10,4.123396017562492e-12,3.162771275904009e-10,3.437376585180646e-11,1.680409804635913e-10,2.0388389945549413e-11,7.369132057112011e-10,2.2819819091627165e-11,4.864609593460594e-10,1.3248026727494468e-12,8.785420814938976e-11,3.4792632138784913e-12,9.800264155332026e-13,1.4486768008934557e-11,3.2499703783723665e-11,3.2929830536103357e-12,1.2559702006611683e-10,4.211699164729382e-12,9.577191405264492e-11,1.577589092473355e-11,6.440753960261113e-11,2.1239098738662944e-12,1.4183751564865794e-10,1.8083807119149519e-12,3.1714276681720345e-11,4.572629951096686e-12,3.1027777968761355e-11,4.311819989611494e-12,5.0307258882059255e-12,1.4600308695655722e-11,3.092166023092745e-11,1.2966156400480325e-11,1.1224592614579705e-10,6.507082041375839e-12,2.6267201640816355e-10,1.0389766579214189e-11,3.8307764345423564e-11,1.855797392088853e-11,7.658474192068888e-11,4.4312919355069876e-12,3.4091685122351544e-10,1.666043040325507e-11,3.2922098109447457e-11,2.617825173723643e-12,2.508870677015246e-12,3.583607229089288e-12,3.4186747013412336e-11,2.9467757785400342e-12,4.697772299071643e-11,3.5168475513902867e-12,1.5873471545845396e-10,3.750566868610395e-12,8.087286678140134e-11,4.862271977699171e-12,3.2401347091177186e-11,4.651439333310949e-12,1.519689308631311e-10,5.710056361843979e-12,6.192748932217164e-11,1.8895434047931986e-12,4.937479392684034e-12,6.162762153091888e-12,4.432909814459282e-11,4.61822368605907e-12,8.686974923130623e-11,4.2923722426341246e-12,2.3001096478620028e-10,5.969169040642717e-12,7.047069504725194e-11,8.871285943510999e-12,6.838439198309459e-11,7.221213433761447e-12,1.2210252663442504e-10,1.0382017104581471e-11,6.123230042759115e-11,5.1068292976800306e-12
P030,453,Khong_du,0,2.4204927690899665e-12,2.5406977926690313e-12,1.1545507192774954e-10,3.031499101475935e-11,5.024511709598596e-10,3.447219682792389e-12,1.7561424400291532e-09,1.2508370122032023e-11,2.465526649345867e-11,1.6066867158225886e-11,1.5340038250809402e-10,2.5170693758894896e-11,5.203792738949002e-10,9.37127580471325e-12,1.8522001352107334e-11,2.362272640511883e-12,5.155441793320111e-12,5.283188623010323e-12,1.5209783804815272e-10,1.1194524838742743e-11,1.918814388959841e-11,1.9508757876512305e-12,3.8058442258894786e-10,3.335387283616317e-12,6.851313659872596e-11,1.8897847225079435e-12,1.1172260104073094e-10,8.596094087156451e-12,1.5187699422661841e-10,4.414863361418867e-12,1.0090837541610944e-10,1.1017971246930907e-12,3.4158424274345047e-12,4.090645770465575e-12,8.974958450922865e-11,6.709310223460973e-12,5.4122119863583214e-11,5.1316167172134375e-12,5.691558226314979e-11,2.1671450788699076e-12,4.828803556604275e-11,3.675761545631135e-12,8.320364043326511e-11,2.6587941334101438e-12,4.3261203947642616e-10,6.233448078094872e-12,7.213940424931265e-11,2.036563440790246e-12,2.426316285347421e-12,4.1456160612317435e-12,3.9855058094942617e-11,5.7853432383433404e-12,4.9152637369302846e-11,3.3651196035312856e-12,1.2309106115207307e-10,3.928803426674334e-12,5.4181083864677316e-11,3.883974528814344e-12,1.5456278798910747e-10,3.88236581767614e-12,2.9323988419514816e-10,4.452136063665807e-12,3.317535159714736e-11,3.2041419306122048e-12,5.758814484426213e-12,2.170067509464619e-12,1.1362339524358738e-10,8.859774324727535e-12,3.520584339062208e-11,3.699928562409647e-12,1.4679257295578014e-10,3.1040078435336757e-12,4.999360605582423e-11,2.7937829486508005e-12,1.763094262597715e-10,7.448784189057544e-12,1.438916632261802e-10,4.444597944319327e-12,5.260319230751174e-11,1.037212499158472e-12
P030,453,Khong_du,0,3.029930562139127e-11,8.326352934795905e-11,1.3966787804027788e-10,7.2141091126963594e-12,2.4153834676799686e-10,8.04016169717387e-12,4.207886282950572e-10,2.4777962401244636e-11,8.657448113680146e-11,1.4142168090885035e-11,1.4765918006270766e-10,4.5298658535984025e-12,7.160634513858876e-11,1.9868661970639778e-11,1.942117708231614e-10,1.291149744566026e-11,1.2654352501735655e-12,3.5230647121733077e-12,3.456463506010822e-11,1.9517597539350892e-12,2.1362363080781967e-10,7.28882539799786e-12,3.6353800700745306e-10,2.2799299275724092e-12,4.5215426095613713e-10,6.247845650225934e-12,1.4154815956855233e-10,2.237375647913759e-11,1.0420679898343416e-10,2.0127235630594855e-12,3.348640601204752e-10,2.935189327182177e-12,3.760615484156421e-12,3.9320530683879525e-12,4.240238106245462e-11,5.49945822474149e-12,4.5132447563442864e-11,6.015663935259284e-12,1.0285015615499646e-10,3.34849737478905e-12,3.7374050998085744e-11,3.860030007923901e-12,5.6625789898806e-11,7.644420209261673e-12,9.162016882274255e-11,9.006824890472371e-12,6.010597458247386e-11,3.324210384827463e-12,1.9872538837560334e-12,4.286234398608902e-12,9.224601858117059e-12,2.984413858537859e-12,3.679018662164004e-11,3.0795709877191125e-12,3.3520190620847334e-11,3.314619452257142e-12,3.4169202862421274e-11,2.0728764127542646e-12,7.246895891854954e-11,2.9554434995862867e-12,7.533743503872902e-11,5.7369929952673745e-12,4.042366700156886e-11,1.4244491617855094e-12,3.332805855663832e-12,3.6525895904888354e-12,2.124246478801331e-11,7.362303458162324e-12,5.766256532646827e-11,3.4576601523477774e-12,9.170640127105922e-11,4.800571266399373e-12,7.36552245489725e-11,3.4645450764034143e-12,9.410842291786725e-11,8.033357238922318e-12,7.917183840069699e-11,7.2691668179738794e-12,5.528975063488332e-11,2.5299032251775815e-12
P030,762,Qua_nhieu,2,7.251398986647203e-12,2.438139757347691e-11,1.217215901386035e-10,1.4998765615784407e-11,8.038373005389433e-10,3.470023551249404e-11,6.673998211973141e-10,2.3215301514705986e-11,2.9092520532343273e-10,1.3975687520176163e-11,3.564973127241077e-10,2.1574957294421573e-11,4.5261233422264685e-10,4.838039405110969e-12,3.7578543234431036e-10,4.275539346734867e-12,2.7894203070594584e-12,2.7172036607095e-12,1.4213039034376032e-11,4.954527638668725e-12,9.021409383015962e-11,4.639188325280174e-12,5.467354141296169e-11,2.407400648379877e-12,3.461994414617535e-11,5.028335034738977e-12,1.3165531090970117e-10,2.123696242560807e-12,1.160951983756515e-10,5.164075939550265e-12,4.738033119103912e-11,1.5405348731445912e-12,5.474732644826588e-13,1.7834499044523638e-12,2.5049613743185843e-11,7.586252359318913e-13,4.44179182137635e-11,2.4302242703055503e-12,6.254827501995687e-11,1.6817387063466213e-12,1.1531492999144752e-11,1.4781386850844846e-12,3.3638148404217326e-11,2.97713052056487e-12,1.2913168872828896e-10,3.608034876205391e-12,1.2687528050869288e-11,6.650029275154448e-13,2.9407432615631333e-12,3.2383707643473573e-12,2.7385756671797085e-11,3.2860783664862083e-12,1.6903026110240955e-11,3.774909018036106e-12,1.0408521808662014e-10,2.199033735155454e-12,2.7529954459748464e-11,3.250022430383624e-12,3.180501425606209e-11,4.895860000998819e-12,6.750059047078246e-11,3.6207453107625762e-12,6.533073721498829e-11,2.354170453569125e-12,2.068478102901407e-12,2.1520343781986818e-12,3.17135160478128e-11,2.2023548606788603e-12,2.4376753261287463e-11,2.0493108003327757e-12,5.956217552286895e-11,1.4221914458347496e-12,4.800182478486193e-11,2.574244654450626e-12,4.6714516598649714e-11,6.0835395018202306e-12,9.248435547063478e-11,4.415566025365847e-12,6.33973686243883e-11,1.2393188437280021e-12
P030,762,Qua_nhieu,2,4.283235846516153e-12,2.588675806303402e-11,1.952672864809059e-10,1.1992032605319486e-11,1.226449428967501e-09,3.148674387625149e-11,1.7202309024528987e-09,3.31757686707035e-11,6.444033548444253e-10,2.6701222455824565e-11,9.007148437213015e-11,9.690145463449084e-12,4.712029290578553e-10,1.4880294026473776e-11,2.524483867193171e-10,9.835530819747025e-12,1.9685514463184507e-12,9.098993899988514e-12,3.35616211208281e-11,4.26164889995435e-12,1.2695784980289636e-10,3.701601467561803e-12,1.972102941853099e-10,3.6327875402711642e-12,1.7980139129908573e-10,2.5665955955091588e-11,6.275290545185869e-11,4.8861591743911456e-12,2.363341022204632e-10,6.5854786899136496e-12,7.76485987979741e-11,1.1668004059582642e-11,2.4754259363225966e-12,1.0611525718378667e-11,6.535024782208607e-12,8.656616901068133e-12,1.516175205923838e-10,6.787156178526045e-12,8.863637706293302e-11,2.6896484312624574e-12,1.1480417152438362e-10,1.2718350276571268e-11,4.304996730477246e-11,1.0930273856388776e-11,2.0136596942147413e-10,5.902915158899253e-12,2.419944977225983e-10,2.976311843806231e-12,2.3563894138398733e-12,3.783316802445115e-12,1.3375193936434003e-11,2.0162402465162263e-12,9.181238889989021e-11,7.217959556226187e-12,3.399943932028492e-11,2.77260826894045e-12,8.878012450115708e-11,7.424724921452959e-12,1.0529541768059831e-10,7.142844925662989e-12,1.444172714409287e-10,4.213351722647653e-12,6.324800969179262e-11,3.1221516090089384e-12,2.3802922146469225e-12,5.947315755860002e-12,1.876150143721607e-11,4.283141725074301e-12,1.0400498738633758e-10,3.82539687360516e-12,5.037415444456364e-11,3.5822470078440684e-12,7.289397939519807e-11,9.675824444935534e-12,8.373426628913134e-11,7.1956364718805805e-12,1.696656619250407e-10,4.736078982455332e-12,8.43501963022335e-11,5.4926917351180966e-12
P030,762,Qua_nhieu,2,2.421660180848852e-13,9.530019882530298e-12,3.691717809060425e-11,1.5323564793257675e-11,6.384167791948994e-10,1.4137002434394266e-11,2.0237958290053867e-10,3.9972917333207314e-11,6.305782527177448e-10,2.0631842316061083e-11,2.2612414926675313e-10,9.600954766941067e-12,1.7414537927854324e-10,6.61886950094548e-12,2.379004882653064e-10,2.686127758790491e-11,1.2471062966993436e-12,2.697480978909733e-12,2.0842162641784948e-11,3.6786950007214445e-12,1.0657876975048705e-10,3.2516985426249355e-12,1.5676672813425401e-10,2.4565488393840192e-11,6.738728263255089e-11,5.0649442185677345e-12,1.413218848585511e-10,1.6580878112244168e-12,6.840978060437327e-11,5.800976246989239e-12,6.704480800633953e-11,3.903077267141558e-12,4.153301154930043e-13,3.6338856879400475e-12,4.977698616622609e-12,2.057750759853657e-12,2.0556009354195962e-10,2.991092195287009e-12,5.178430998079483e-11,7.614908668364211e-12,2.506561988546555e-11,5.098403781918937e-12,4.9018362059517526e-11,3.3111073344044503e-12,1.9294380358244117e-10,3.064114574455988e-12,3.5461778393634753e-11,2.3041641913247464e-12,1.8959470366652994e-12,3.92804219251615e-12,2.3726087804389093e-11,2.8059999457219204e-12,1.4831872769471736e-10,2.8021990887348298e-12,5.6178761083749105e-11,1.2424342614365126e-11,8.674169117678613e-11,1.9751689908901834e-12,4.817843473174627e-11,4.053491936152984e-12,5.6622439058540664e-11,5.8015129940519644e-12,4.8606721931669183e-11,3.8311986931797005e-12,2.8872834759583867e-12,3.7586926580942554e-12,1.2919810432189686e-11,2.7911089889476517e-12,1.954051734015268e-10,2.975123095742949e-12,8.747506162245369e-11,1.5529239715091023e-11,5.430422863381663e-11,3.3115833837932383e-12,7.854596143057944e-11,4.247941536704235e-12,9.107377482217124e-11,1.0017439406842769e-11,2.84790328119085e-11,9.640313831959723e-12
P030,762,Qua_nhieu,2,2.025023583958705e-11,1.1292972107265388e-10,1.1065668387275855e-10,1.0506169712902997e-11,6.654538610005717e-10,3.862036652499847e-11,5.67061570045802e-10,1.1713416899763228e-11,1.1680315726021813e-10,1.9657812961679702e-11,8.61189044562102e-11,7.835381310701014e-11,3.1185824690804856e-10,2.0124282885444304e-11,4.955060989557684e-10,1.3064302132171991e-11,3.058099502773493e-12,7.809166745672975e-12,1.1954959883090357e-11,2.2257799325655532e-12,8.24977438702393e-11,4.962420006003555e-12,7.571222871776827e-10,6.936692262481577e-12,1.482926891093598e-10,9.354361241604483e-12,2.0741649314738133e-10,8.225509684531767e-12,6.270199739588296e-11,3.406000161481313e-12,1.6923793651528632e-10,3.589462668227065e-12,6.86940551118941e-13,2.9190471959915597e-12,5.975566801007375e-12,7.830833883245144e-13,2.9484570863278716e-11,3.217852989308079e-12,7.767176696618883e-11,9.955150755643872e-13,5.368602695985182e-11,7.520341992429011e-13,7.470389545507618e-11,2.949325627110942e-12,1.2158517547392282e-10,1.2110272428312127e-12,3.6883025881297865e-11,1.372284043275157e-12,2.044758634296633e-12,3.426367179554761e-12,1.2377471130603325e-11,5.154964776630624e-12,2.6417340781654162e-11,3.619279398783636e-12,8.787803456947687e-11,2.8881393982920933e-12,3.9875893970434016e-11,1.781184548293999e-12,1.185567995777026e-10,8.191542682559559e-12,1.822204454232505e-10,4.112907473621898e-12,4.904072253204444e-11,2.462000884023814e-12,2.7189758526607398e-12,4.113902904546543e-12,1.4654772484261126e-11,5.962580539012414e-12,4.3476962468550524e-11,3.632929526316038e-12,2.6669433119916667e-10,3.1401336718259403e-12,6.59530293094028e-11,2.9977170015150182e-12,1.3783282887470468e-10,7.235616809327818e-12,1.4836118718745199e-10,9.147619467256428e-12,4.552116333707034e-11,3.416534219829702e-12
