subject,ma_mau,substance,intensity,band,power,win
P021,S1_12,Sucrose,12,beta,1.4614240185062229e-09,early
P021,S2_5,Sucralose,5,beta,1.1273662469245911e-09,early
P021,H2O,Water,0,beta,1.4472547032872778e-09,early
P021,S1_12,Sucrose,12,beta,1.7822176372639675e-09,early
P021,S2_7,Sucralose,7,beta,9.46508788640532e-10,early
P021,S1_7,Sucrose,7,beta,8.91202026447329e-10,early
P021,S2_12,Sucralose,12,beta,1.1226049815754202e-09,early
P021,S1_5,Sucrose,5,beta,1.2776140094575624e-09,early
P021,H2O,Water,0,gamma,2.088232496786747e-09,early
P021,S1_5,Sucrose,5,gamma,1.1636510157464228e-09,early
P021,S2_12,Sucralose,12,gamma,1.5126961027349014e-09,early
P021,S1_7,Sucrose,7,gamma,1.0650742791885242e-09,early
P021,S2_7,Sucralose,7,gamma,1.1512618953059576e-09,early
P021,S1_12,Sucrose,12,gamma,1.6318100594292258e-09,early
P021,S2_5,Sucralose,5,gamma,1.2754385714970655e-09,early
P021,H2O,Water,0,gamma,1.5561126814268823e-09,early
P021,S1_12,Sucrose,12,gamma,1.1887540085545126e-09,early
P021,S2_7,Sucralose,7,gamma,1.3913955057180942e-09,early
P021,S1_7,Sucrose,7,gamma,9.888774756079945e-10,early
P021,S2_12,Sucralose,12,gamma,1.3733517614439118e-09,early
P021,S1_5,Sucrose,5,gamma,1.1976718223903926e-09,early
P022,S2_7,Sucralose,7,delta,5.752573205969508e-10,early
P022,S2_5,Sucralose,5,delta,1.403887000039065e-09,early
P022,S2_12,Sucralose,12,delta,1.681631532406742e-10,early
P022,S1_12,Sucrose,12,delta,1.8960619469161837e-10,early
P022,H2O,Water,0,delta,1.798538623340053e-09,early
P022,S1_7,Sucrose,7,delta,1.0142963662901321e-10,early
P022,S1_5,Sucrose,5,delta,8.217770886235404e-10,early
P022,S1_7,Sucrose,7,delta,4.355675358729718e-10,early
P022,S1_5,Sucrose,5,delta,1.0834363722903873e-09,early
P022,S1_12,Sucrose,12,delta,6.554670633809235e-10,early
P022,S2_12,Sucralose,12,delta,2.1536101053612374e-10,early
P022,H2O,Water,0,delta,9.706443265916012e-10,early
P022,S2_7,Sucralose,7,delta,4.994309671542599e-10,early
P022,S2_5,Sucralose,5,delta,1.3009410273255047e-09,early
P022,S2_7,Sucralose,7,theta,3.466528799337368e-10,early
P022,S2_5,Sucralose,5,theta,5.231704120205924e-10,early
P022,S2_12,Sucralose,12,theta,2.438592529460501e-10,early
P022,S1_12,Sucrose,12,theta,7.066196248562697e-11,early
P022,H2O,Water,0,theta,5.768200541239681e-10,early
P022,S1_7,Sucrose,7,theta,9.414020090704112e-11,early
P022,S1_5,Sucrose,5,theta,3.6010597450934305e-10,early
P022,S1_7,Sucrose,7,theta,1.716197087516101e-10,early
P022,S1_5,Sucrose,5,theta,6.34835697530564e-10,early
P022,S1_12,Sucrose,12,theta,2.0466413378497638e-10,early
P022,S2_12,Sucralose,12,theta,1.0499852446846618e-10,early
P022,H2O,Water,0,theta,3.946738262539862e-10,early
P022,S2_7,Sucralose,7,theta,3.9572007696271294e-10,early
P022,S2_5,Sucralose,5,theta,2.714786099002809e-10,early
P022,S2_7,Sucralose,7,alpha,2.9468600519716267e-10,early
P022,S2_5,Sucralose,5,alpha,1.6156357889324788e-10,early
P022,S2_12,Sucralose,12,alpha,2.296283458772239e-10,early
P022,S1_12,Sucrose,12,alpha,6.49228209496454e-11,early
P022,H2O,Water,0,alpha,2.0008324356917904e-10,early
P022,S1_7,Sucrose,7,alpha,1.028138962652088e-10,early
P022,S1_5,Sucrose,5,alpha,3.2832810363014013e-10,early
P022,S1_7,Sucrose,7,alpha,9.740718414957684e-11,early
P022,S1_5,Sucrose,5,alpha,3.307313069564908e-10,early
P022,S1_12,Sucrose,12,alpha,2.5352098470060127e-10,early
P022,S2_12,Sucralose,12,alpha,3.492096517129177e-10,early
P022,H2O,Water,0,alpha,2.8765610032143263e-10,early
P022,S2_7,Sucralose,7,alpha,1.9107672547674882e-10,early
P022,S2_5,Sucralose,5,alpha,2.1590664279133194e-10,early
P022,S2_7,Sucralose,7,beta,1.0462889708210854e-09,early
P022,S2_5,Sucralose,5,beta,2.38166178105746e-10,early
P022,S2_12,Sucralose,12,beta,6.25702363156785e-10,early
P022,S1_12,Sucrose,12,beta,1.9498669569352575e-10,early
P022,H2O,Water,0,beta,3.900641579106474e-10,early
P022,S1_7,Sucrose,7,beta,3.622725428260321e-10,early
P022,S1_5,Sucrose,5,beta,1.1555869560802932e-09,early
P022,S1_7,Sucrose,7,beta,2.7161459882097297e-10,early
P022,S1_5,Sucrose,5,beta,7.510547348172074e-10,early
P022,S1_12,Sucrose,12,beta,1.141629366459394e-09,early
P022,S2_12,Sucralose,12,beta,5.642594886913172e-10,early
P022,H2O,Water,0,beta,1.3088023564701418e-09,early
P022,S2_7,Sucralose,7,beta,9.804275143848217e-10,early
P022,S2_5,Sucralose,5,beta,6.19501271860382e-10,early
P022,S2_7,Sucralose,7,gamma,1.2535480811532147e-09,early
P022,S2_5,Sucralose,5,gamma,6.390581968181136e-10,early
P022,S2_12,Sucralose,12,gamma,6.088078228110507e-10,early
P022,S1_12,Sucrose,12,gamma,2.015644606724079e-10,early
P022,H2O,Water,0,gamma,6.156402015600915e-10,early
P022,S1_7,Sucrose,7,gamma,2.80604583228977e-10,early
P022,S1_5,Sucrose,5,gamma,1.1348374525602352e-09,early
P022,S1_7,Sucrose,7,gamma,3.6041457154973574e-10,early
P022,S1_5,Sucrose,5,gamma,1.0852204982058827e-09,early
P022,S1_12,Sucrose,12,gamma,8.071940212113494e-10,early
P022,S2_12,Sucralose,12,gamma,7.57775171788435e-10,early
P022,H2O,Water,0,gamma,1.2077018334646193e-09,early
P022,S2_7,Sucralose,7,gamma,1.1859999600755438e-09,early
P022,S2_5,Sucralose,5,gamma,7.752367539057288e-10,early
P023,S2_12,Sucralose,12,delta,5.066123648169673e-10,early
P023,S2_7,Sucralose,7,delta,8.673609855981762e-10,early
P023,H2O,Water,0,delta,4.594222214908285e-10,early
P023,S2_5,Sucralose,5,delta,7.140060529837779e-10,early
P023,S1_5,Sucrose,5,delta,5.92909981809654e-10,early
P023,S1_12,Sucrose,12,delta,2.661206222823726e-10,early
P023,S1_7,Sucrose,7,delta,6.050378764027011e-10,early
P023,S1_12,Sucrose,12,delta,7.079242743409621e-10,early
P023,S1_7,Sucrose,7,delta,6.609053916715875e-10,early
P023,H2O,Water,0,delta,6.456019124869124e-10,early
P023,S1_5,Sucrose,5,delta,6.87448508841782e-10,early
P023,S2_5,Sucralose,5,delta,1.0572788750811803e-09,early
P023,S2_12,Sucralose,12,delta,4.4705672982794345e-10,early
P023,S2_7,Sucralose,7,delta,6.149132758974882e-10,early
P023,S2_12,Sucralose,12,theta,4.1398733985447636e-10,early
P023,S2_7,Sucralose,7,theta,7.697926715925137e-10,early
P023,H2O,Water,0,theta,3.8781359705611976e-10,early
P023,S2_5,Sucralose,5,theta,4.3090533846504233e-10,early
P023,S1_5,Sucrose,5,theta,6.793189370418472e-11,early
P023,S1_12,Sucrose,12,theta,7.329849872104284e-11,early
P023,S1_7,Sucrose,7,theta,1.4674542781787306e-10,early
P023,S1_12,Sucrose,12,theta,2.7656840390216246e-10,early
P023,S1_7,Sucrose,7,theta,1.6077838003136352e-10,early
P023,H2O,Water,0,theta,4.634464864873059e-10,early
P023,S1_5,Sucrose,5,theta,1.6087330841840365e-10,early
P023,S2_5,Sucralose,5,theta,5.044661407482912e-10,early
P023,S2_12,Sucralose,12,theta,2.3792262946555113e-10,early
P023,S2_7,Sucralose,7,theta,3.529426116113564e-10,early
P023,S2_12,Sucralose,12,alpha,2.0968493249259494e-10,early
P023,S2_7,Sucralose,7,alpha,4.946476822401918e-10,early
P023,H2O,Water,0,alpha,2.017200317445115e-10,early
P023,S2_5,Sucralose,5,alpha,2.532251570043171e-10,early
P023,S1_5,Sucrose,5,alpha,1.277296832908839e-10,early
P023,S1_12,Sucrose,12,alpha,1.5726511559888455e-10,early
P023,S1_7,Sucrose,7,alpha,5.5746794191987915e-11,early
P023,S1_12,Sucrose,12,alpha,3.558373850959918e-10,early
P023,S1_7,Sucrose,7,alpha,1.8557696772391712e-10,early
P023,H2O,Water,0,alpha,2.713185907693469e-10,early
P023,S1_5,Sucrose,5,alpha,1.372328635262887e-10,early
P023,S2_5,Sucralose,5,alpha,3.1017356485802074e-10,early
P023,S2_12,Sucralose,12,alpha,2.9624350960569523e-10,early
P023,S2_7,Sucralose,7,alpha,2.5587402513849486e-10,early
P023,S2_12,Sucralose,12,beta,8.353898371222606e-10,early
P023,S2_7,Sucralose,7,beta,8.431947602335096e-10,early
P023,H2O,Water,0,beta,7.074547001787613e-10,early
P023,S2_5,Sucralose,5,beta,7.103158394731862e-10,early
P023,S1_5,Sucrose,5,beta,3.817652735604011e-10,early
P023,S1_12,Sucrose,12,beta,2.631191326607009e-10,early
P023,S1_7,Sucrose,7,beta,2.024560847826296e-10,early
P023,S1_12,Sucrose,12,beta,1.1378443251914545e-09,early
P023,S1_7,Sucrose,7,beta,6.935710795196253e-10,early
P023,H2O,Water,0,beta,5.685417053055062e-10,early
P023,S1_5,Sucrose,5,beta,4.934635170078233e-10,early
P023,S2_5,Sucralose,5,beta,6.384477293361781e-10,early
P023,S2_12,Sucralose,12,beta,7.365562458150997e-10,early
P023,S2_7,Sucralose,7,beta,4.3565654882596406e-10,early
P023,S2_12,Sucralose,12,gamma,6.085159876564254e-10,early
P023,S2_7,Sucralose,7,gamma,9.985106388106082e-10,early
P023,H2O,Water,0,gamma,9.184418881587288e-10,early
P023,S2_5,Sucralose,5,gamma,7.100473511222311e-10,early
P023,S1_5,Sucrose,5,gamma,3.4863039498579293e-10,early
P023,S1_12,Sucrose,12,gamma,3.0297164126694783e-10,early
P023,S1_7,Sucrose,7,gamma,2.0570927067132294e-10,early
P023,S1_12,Sucrose,12,gamma,8.627645258319814e-10,early
P023,S1_7,Sucrose,7,gamma,6.988535165545395e-10,early
P023,H2O,Water,0,gamma,7.055275398442559e-10,early
P023,S1_5,Sucrose,5,gamma,8.129618714154665e-10,early
P023,S2_5,Sucralose,5,gamma,1.0083381195560031e-09,early
P023,S2_12,Sucralose,12,gamma,7.40534521908695e-10,early
P023,S2_7,Sucralose,7,gamma,8.165473131654978e-10,early
P024,H2O,Water,0,delta,1.4353258882561783e-09,early
P024,S2_12,Sucralose,12,delta,1.1834248609648687e-09,early
P024,S1_5,Sucrose,5,delta,1.3846790576935675e-09,early
P024,S2_7,Sucralose,7,delta,7.804570325433992e-10,early
P024,S1_7,Sucrose,7,delta,1.206644216959833e-09,early
P024,S2_5,Sucralose,5,delta,1.2403562042727734e-09,early
