subject,ma_mau,substance,intensity,band,t_center,power
P001,H2O,Water,0,gamma,3.0,1.0424288575357578e-09
P001,S1_12,Sucrose,12,gamma,3.0,1.6170482447263877e-09
P001,S2_12,Sucralose,12,gamma,3.0,9.780142437087994e-10
P001,S2_5,Sucralose,5,gamma,3.0,1.1321154388032628e-09
P001,S2_7,Sucralose,7,gamma,3.0,1.046597932097653e-09
P001,S2_5,Sucralose,5,gamma,3.0,1.702114732830634e-09
P001,S2_7,Sucralose,7,gamma,3.0,1.0532172998393658e-09
P001,H2O,Water,0,gamma,3.0,1.1046740463044804e-09
P001,S2_12,Sucralose,12,gamma,3.0,1.797988734429646e-09
P001,S1_12,Sucrose,12,gamma,3.0,1.640041318628736e-09
P001,S1_5,Sucrose,5,gamma,3.0,9.432951655929348e-10
P001,S1_7,Sucrose,7,gamma,3.0,7.136032446590743e-10
P001,S1_5,Sucrose,5,delta,3.5,2.9855460230309813e-10
P001,S1_7,Sucrose,7,delta,3.5,6.037222206906319e-10
P001,H2O,Water,0,delta,3.5,3.2206253279153757e-10
P001,S1_12,Sucrose,12,delta,3.5,1.1107960087480745e-09
P001,S2_12,Sucralose,12,delta,3.5,3.1848256595657195e-10
P001,S2_5,Sucralose,5,delta,3.5,4.345092090673862e-10
P001,S2_7,Sucralose,7,delta,3.5,3.867014225602861e-10
P001,S2_5,Sucralose,5,delta,3.5,2.096032068935418e-10
P001,S2_7,Sucralose,7,delta,3.5,1.6420430554352715e-10
P001,H2O,Water,0,delta,3.5,2.4901047628946404e-10
P001,S2_12,Sucralose,12,delta,3.5,7.24972043281913e-10
P001,S1_12,Sucrose,12,delta,3.5,3.709376780173951e-10
P001,S1_5,Sucrose,5,delta,3.5,1.049978217969546e-09
P001,S1_7,Sucrose,7,delta,3.5,1.257256189991509e-09
P001,S1_5,Sucrose,5,theta,3.5,4.860514503028775e-10
P001,S1_7,Sucrose,7,theta,3.5,2.1688352928551247e-10
P001,H2O,Water,0,theta,3.5,4.0275120347726903e-10
P001,S1_12,Sucrose,12,theta,3.5,2.456501810726342e-10
P001,S2_12,Sucralose,12,theta,3.5,8.179869570285027e-10
P001,S2_5,Sucralose,5,theta,3.5,5.353937212630675e-10
P001,S2_7,Sucralose,7,theta,3.5,2.355649083318246e-10
P001,S2_5,Sucralose,5,theta,3.5,6.439810871003609e-10
P001,S2_7,Sucralose,7,theta,3.5,5.715715142290709e-10
P001,H2O,Water,0,theta,3.5,3.3560725341933634e-10
P001,S2_12,Sucralose,12,theta,3.5,1.1276087391108559e-09
P001,S1_12,Sucrose,12,theta,3.5,2.742913806843135e-10
P001,S1_5,Sucrose,5,theta,3.5,3.344566125125807e-10
P001,S1_7,Sucrose,7,theta,3.5,2.99429698755662e-10
P001,S1_5,Sucrose,5,alpha,3.5,5.322014370966711e-10
P001,S1_7,Sucrose,7,alpha,3.5,3.7475916695916524e-10
P001,H2O,Water,0,alpha,3.5,4.273448843123271e-10
P001,S1_12,Sucrose,12,alpha,3.5,5.454024354921928e-10
P001,S2_12,Sucralose,12,alpha,3.5,4.687587387266084e-10
P001,S2_5,Sucralose,5,alpha,3.5,6.790950701391904e-10
P001,S2_7,Sucralose,7,alpha,3.5,2.952910748326622e-10
P001,S2_5,Sucralose,5,alpha,3.5,2.4134029977100054e-10
P001,S2_7,Sucralose,7,alpha,3.5,3.912171803612288e-10
P001,H2O,Water,0,alpha,3.5,1.9458634043404245e-10
P001,S2_12,Sucralose,12,alpha,3.5,5.343170771161176e-10
P001,S1_12,Sucrose,12,alpha,3.5,2.2808037235087656e-10
P001,S1_5,Sucrose,5,alpha,3.5,3.549879707372459e-10
P001,S1_7,Sucrose,7,alpha,3.5,1.9377596655580073e-10
P001,S1_5,Sucrose,5,beta,3.5,9.977664799737097e-10
P001,S1_7,Sucrose,7,beta,3.5,9.953077111989992e-10
P001,H2O,Water,0,beta,3.5,1.17690127732406e-09
P001,S1_12,Sucrose,12,beta,3.5,1.2739002446335361e-09
P001,S2_12,Sucralose,12,beta,3.5,1.511500123285362e-09
P001,S2_5,Sucralose,5,beta,3.5,1.6459979646751445e-09
P001,S2_7,Sucralose,7,beta,3.5,1.2485641186537787e-09
P001,S2_5,Sucralose,5,beta,3.5,1.863840148498613e-09
P001,S2_7,Sucralose,7,beta,3.5,1.6380734992005808e-09
P001,H2O,Water,0,beta,3.5,5.748289426072244e-10
P001,S2_12,Sucralose,12,beta,3.5,1.2518418870339303e-09
P001,S1_12,Sucrose,12,beta,3.5,1.6433785062614898e-09
P001,S1_5,Sucrose,5,beta,3.5,6.549486464178243e-10
P001,S1_7,Sucrose,7,beta,3.5,8.591588123158515e-10
P001,S1_5,Sucrose,5,gamma,3.5,1.3467569536016232e-09
P001,S1_7,Sucrose,7,gamma,3.5,9.564649319604084e-10
P001,H2O,Water,0,gamma,3.5,1.2025700947575602e-09
P001,S1_12,Sucrose,12,gamma,3.5,1.684408115098935e-09
P001,S2_12,Sucralose,12,gamma,3.5,1.081233874351321e-09
P001,S2_5,Sucralose,5,gamma,3.5,1.2927026263639217e-09
P001,S2_7,Sucralose,7,gamma,3.5,1.1014536327143533e-09
P001,S2_5,Sucralose,5,gamma,3.5,1.6576527767457936e-09
P001,S2_7,Sucralose,7,gamma,3.5,1.2817277390596678e-09
P001,H2O,Water,0,gamma,3.5,5.679263230519784e-10
P001,S2_12,Sucralose,12,gamma,3.5,1.1559105563851115e-09
P001,S1_12,Sucrose,12,gamma,3.5,1.1853120783216947e-09
P001,S1_5,Sucrose,5,gamma,3.5,8.214124541740697e-10
P001,S1_7,Sucrose,7,gamma,3.5,6.736806225147817e-10
P001,S1_5,Sucrose,5,delta,4.0,1.8621307311299283e-10
P001,S1_7,Sucrose,7,delta,4.0,3.0992846273634247e-10
P001,H2O,Water,0,delta,4.0,1.7168235979500897e-10
P001,S1_12,Sucrose,12,delta,4.0,3.785374220991989e-10
P001,S2_12,Sucralose,12,delta,4.0,3.270016190367074e-10
P001,S2_5,Sucralose,5,delta,4.0,5.613359272098808e-10
P001,S2_7,Sucralose,7,delta,4.0,3.2007729407831503e-10
P001,S2_5,Sucralose,5,delta,4.0,3.4533518249869757e-10
P001,S2_7,Sucralose,7,delta,4.0,3.8267232969484767e-10
P001,H2O,Water,0,delta,4.0,3.5280014089652695e-10
P001,S2_12,Sucralose,12,delta,4.0,5.796253697663308e-10
P001,S1_12,Sucrose,12,delta,4.0,1.9588075763781435e-10
P001,S1_5,Sucrose,5,delta,4.0,6.362916417164806e-10
P001,S1_7,Sucrose,7,delta,4.0,3.9545202560307814e-10
P001,S1_5,Sucrose,5,theta,4.0,2.7189061906268287e-10
P001,S1_7,Sucrose,7,theta,4.0,1.6304702908440275e-10
P001,H2O,Water,0,theta,4.0,1.4278040023514056e-10
P001,S1_12,Sucrose,12,theta,4.0,2.40715411457813e-10
P001,S2_12,Sucralose,12,theta,4.0,9.42473427803385e-10
P001,S2_5,Sucralose,5,theta,4.0,3.321417025009925e-10
P001,S2_7,Sucralose,7,theta,4.0,7.917411584097855e-10
P001,S2_5,Sucralose,5,theta,4.0,4.023273986452911e-10
P001,S2_7,Sucralose,7,theta,4.0,6.837854737247528e-10
P001,H2O,Water,0,theta,4.0,2.5315185290949336e-10
P001,S2_12,Sucralose,12,theta,4.0,3.1985253100638685e-10
P001,S1_12,Sucrose,12,theta,4.0,3.393495814002817e-10
P001,S1_5,Sucrose,5,theta,4.0,1.746998556202998e-10
P001,S1_7,Sucrose,7,theta,4.0,4.0059363324188625e-10
P001,S1_5,Sucrose,5,alpha,4.0,2.0575327999205953e-10
P001,S1_7,Sucrose,7,alpha,4.0,1.3905143571969173e-10
P001,H2O,Water,0,alpha,4.0,3.867349538656728e-10
P001,S1_12,Sucrose,12,alpha,4.0,6.476744450243868e-10
P001,S2_12,Sucralose,12,alpha,4.0,7.518013466388934e-10
P001,S2_5,Sucralose,5,alpha,4.0,3.377226898057908e-10
P001,S2_7,Sucralose,7,alpha,4.0,5.042478080997563e-10
P001,S2_5,Sucralose,5,alpha,4.0,6.791356889238828e-10
P001,S2_7,Sucralose,7,alpha,4.0,4.2143639778667363e-10
P001,H2O,Water,0,alpha,4.0,2.7981223477318353e-10
P001,S2_12,Sucralose,12,alpha,4.0,3.2440862844043695e-10
P001,S1_12,Sucrose,12,alpha,4.0,4.889707408004758e-10
P001,S1_5,Sucrose,5,alpha,4.0,7.520449649929907e-11
P001,S1_7,Sucrose,7,alpha,4.0,4.448027123049076e-10
P001,S1_5,Sucrose,5,beta,4.0,8.912375424429587e-10
P001,S1_7,Sucrose,7,beta,4.0,1.3369536885688271e-09
P001,H2O,Water,0,beta,4.0,1.6282088701148179e-09
P001,S1_12,Sucrose,12,beta,4.0,7.899546694381764e-10
P001,S2_12,Sucralose,12,beta,4.0,1.6844518751598914e-09
P001,S2_5,Sucralose,5,beta,4.0,2.1157212732047813e-09
P001,S2_7,Sucralose,7,beta,4.0,1.0611086054902095e-09
P001,S2_5,Sucralose,5,beta,4.0,1.873480367771274e-09
P001,S2_7,Sucralose,7,beta,4.0,1.8869311604401184e-09
P001,H2O,Water,0,beta,4.0,8.881550977823262e-10
P001,S2_12,Sucralose,12,beta,4.0,1.3788930471079982e-09
P001,S1_12,Sucrose,12,beta,4.0,2.3953317193318565e-09
P001,S1_5,Sucrose,5,beta,4.0,4.829505571476153e-10
P001,S1_7,Sucrose,7,beta,4.0,1.3952398058024031e-09
P001,S1_5,Sucrose,5,gamma,4.0,9.253609694905451e-10
P001,S1_7,Sucrose,7,gamma,4.0,8.130585328140106e-10
P001,H2O,Water,0,gamma,4.0,7.276339995281957e-10
P001,S1_12,Sucrose,12,gamma,4.0,1.0884077811685353e-09
P001,S2_12,Sucralose,12,gamma,4.0,1.4602117958974549e-09
P001,S2_5,Sucralose,5,gamma,4.0,1.7016842827563038e-09
P001,S2_7,Sucralose,7,gamma,4.0,2.2473783826817766e-09
P001,S2_5,Sucralose,5,gamma,4.0,1.0249378634574613e-09
P001,S2_7,Sucralose,7,gamma,4.0,2.219003640799288e-09
P001,H2O,Water,0,gamma,4.0,6.78817799554469e-10
P001,S2_12,Sucralose,12,gamma,4.0,9.369870268418293e-10
P001,S1_12,Sucrose,12,gamma,4.0,1.365256538516648e-09
P001,S1_5,Sucrose,5,gamma,4.0,8.364626273090903e-10
P001,S1_7,Sucrose,7,gamma,4.0,1.6395309440673067e-09
P001,S1_5,Sucrose,5,delta,4.5,6.937889722689918e-11
P001,S1_7,Sucrose,7,delta,4.5,2.033657789175083e-10
P001,H2O,Water,0,delta,4.5,3.147066937581821e-10
P001,S1_12,Sucrose,12,delta,4.5,3.124547725313245e-10
P001,S2_12,Sucralose,12,delta,4.5,4.277829344295672e-10
P001,S2_5,Sucralose,5,delta,4.5,2.779787728300232e-10
P001,S2_7,Sucralose,7,delta,4.5,7.40945318658442e-10
P001,S2_5,Sucralose,5,delta,4.5,2.340736881745607e-10
P001,S2_7,Sucralose,7,delta,4.5,6.105249598811283e-10
P001,H2O,Water,0,delta,4.5,5.217606249670421e-10
P001,S2_12,Sucralose,12,delta,4.5,9.782243824426375e-10
P001,S1_12,Sucrose,12,delta,4.5,3.808061353200818e-10
P001,S1_5,Sucrose,5,delta,4.5,4.0848043027540097e-10
P001,S1_7,Sucrose,7,delta,4.5,5.922515764288123e-10
P001,S1_5,Sucrose,5,theta,4.5,8.821629600777003e-11
P001,S1_7,Sucrose,7,theta,4.5,3.180528777770876e-10
P001,H2O,Water,0,theta,4.5,1.3978957320369645e-10
P001,S1_12,Sucrose,12,theta,4.5,2.0702929766188409e-10
P001,S2_12,Sucralose,12,theta,4.5,5.037550499914391e-10
P001,S2_5,Sucralose,5,theta,4.5,1.7058018675452622e-10
P001,S2_7,Sucralose,7,theta,4.5,7.135012352620629e-10
P001,S2_5,Sucralose,5,theta,4.5,4.803617792582092e-10
P001,S2_7,Sucralose,7,theta,4.5,5.960977170345789e-10
P001,H2O,Water,0,theta,4.5,4.994644540349221e-10
P001,S2_12,Sucralose,12,theta,4.5,4.4554409453529597e-10
P001,S1_12,Sucrose,12,theta,4.5,4.163360152762897e-10
P001,S1_5,Sucrose,5,theta,4.5,2.7187136754969484e-10
P001,S1_7,Sucrose,7,theta,4.5,3.8065703602345323e-10
P001,S1_5,Sucrose,5,alpha,4.5,1.624932494837033e-10
P001,S1_7,Sucrose,7,alpha,4.5,4.3930377329706237e-10
P001,H2O,Water,0,alpha,4.5,9.611911363279136e-11
P001,S1_12,Sucrose,12,alpha,4.5,3.2834398033169645e-10
P001,S2_12,Sucralose,12,alpha,4.5,7.548029537337526e-10
P001,S2_5,Sucralose,5,alpha,4.5,1.1305336821500539e-10
P001,S2_7,Sucralose,7,alpha,4.5,4.378605033565706e-10
P001,S2_5,Sucralose,5,alpha,4.5,2.80511889403905e-10
P001,S2_7,Sucralose,7,alpha,4.5,2.920286011076501e-10
P001,H2O,Water,0,alpha,4.5,2.608443699356152e-10
P001,S2_12,Sucralose,12,alpha,4.5,3.0230791829681635e-10
P001,S1_12,Sucrose,12,alpha,4.5,1.0188779470481407e-09
P001,S1_5,Sucrose,5,alpha,4.5,2.9671890658301805e-10
P001,S1_7,Sucrose,7,alpha,4.5,4.990129352174834e-10
P001,S1_5,Sucrose,5,beta,4.5,5.699734327078063e-10
P001,S1_7,Sucrose,7,beta,4.5,2.0133284827003216e-09
P001,H2O,Water,0,beta,4.5,4.4982194616117963e-10
P001,S1_12,Sucrose,12,beta,4.5,8.3690918205971e-10
P001,S2_12,Sucralose,12,beta,4.5,1.8804543809380407e-09
P001,S2_5,Sucralose,5,beta,4.5,9.014987102131349e-10
P001,S2_7,Sucralose,7,beta,4.5,2.805478029956471e-09
P001,S2_5,Sucralose,5,beta,4.5,1.1051439647614144e-09
P001,S2_7,Sucralose,7,beta,4.5,1.9159929172108366e-09
P001,H2O,Water,0,beta,4.5,7.996831353118596e-10
P001,S2_12,Sucralose,12,beta,4.5,1.2806785537956044e-09
P001,S1_12,Sucrose,12,beta,4.5,2.9208784717737167e-09
P001,S1_5,Sucrose,5,beta,4.5,7.584840757905691e-10
P001,S1_7,Sucrose,7,beta,4.5,1.8863393568967103e-09
P001,S1_5,Sucrose,5,gamma,4.5,5.670291844250829e-10
P001,S1_7,Sucrose,7,gamma,4.5,1.338248062734725e-09
P001,H2O,Water,0,gamma,4.5,3.60344508277225e-10
P001,S1_12,Sucrose,12,gamma,4.5,1.4168102825069117e-09
P001,S2_12,Sucralose,12,gamma,4.5,7.667736299117961e-10
P001,S2_5,Sucralose,5,gamma,4.5,7.350963368403705e-10
P001,S2_7,Sucralose,7,gamma,4.5,8.417556933217088e-10
P001,S2_5,Sucralose,5,gamma,4.5,8.137738978814023e-10
P001,S2_7,Sucralose,7,gamma,4.5,2.030716803834442e-09
P001,H2O,Water,0,gamma,4.5,9.774536483430376e-10
P001,S2_12,Sucralose,12,gamma,4.5,1.4991360064380505e-09
P001,S1_12,Sucrose,12,gamma,4.5,3.2371465509501905e-09
P001,S1_5,Sucrose,5,gamma,4.5,1.1090511164028492e-09
P001,S1_7,Sucrose,7,gamma,4.5,1.7567869226295108e-09
P001,S1_5,Sucrose,5,delta,5.0,9.254831850507726e-11
P001,S1_7,Sucrose,7,delta,5.0,3.3390497701150425e-10
P001,H2O,Water,0,delta,5.0,1.2830574160998753e-10
P001,S1_12,Sucrose,12,delta,5.0,2.7815918310283644e-10
P001,S2_12,Sucralose,12,delta,5.0,3.578624218220413e-10
P001,S2_5,Sucralose,5,delta,5.0,6.875950723398764e-11
P001,S2_7,Sucralose,7,delta,5.0,7.826509166048552e-10
P001,S2_5,Sucralose,5,delta,5.0,1.6626640435879862e-10
P001,S2_7,Sucralose,7,delta,5.0,1.8338556867971682e-10
P001,H2O,Water,0,delta,5.0,6.456998631688766e-10
P001,S2_12,Sucralose,12,delta,5.0,1.3516844442637365e-09
P001,S1_12,Sucrose,12,delta,5.0,4.940984798446332e-10
P001,S1_5,Sucrose,5,delta,5.0,5.11876673303045e-10
P001,S1_7,Sucrose,7,delta,5.0,2.991605704310171e-10
P001,S1_5,Sucrose,5,theta,5.0,2.5272701547624356e-10
P001,S1_7,Sucrose,7,theta,5.0,2.5514238179847265e-10
P001,H2O,Water,0,theta,5.0,2.0316995542722745e-10
P001,S1_12,Sucrose,12,theta,5.0,9.050532756967304e-11
P001,S2_12,Sucralose,12,theta,5.0,3.02638727688579e-10
P001,S2_5,Sucralose,5,theta,5.0,7.557236012198546e-11
P001,S2_7,Sucralose,7,theta,5.0,7.379083829760144e-10
P001,S2_5,Sucralose,5,theta,5.0,3.806533376416649e-10
P001,S2_7,Sucralose,7,theta,5.0,4.3224958475936736e-10
P001,H2O,Water,0,theta,5.0,6.003499815343066e-10
P001,S2_12,Sucralose,12,theta,5.0,4.5596555144357695e-10
P001,S1_12,Sucrose,12,theta,5.0,3.0367740221582705e-10
P001,S1_5,Sucrose,5,theta,5.0,4.35681550439685e-10
P001,S1_7,Sucrose,7,theta,5.0,2.565822066966845e-10
P001,S1_5,Sucrose,5,alpha,5.0,1.8047369357584722e-10
P001,S1_7,Sucrose,7,alpha,5.0,1.2676274999994662e-09
P001,H2O,Water,0,alpha,5.0,2.415796369435586e-10
P001,S1_12,Sucrose,12,alpha,5.0,2.9285355208605166e-10
P001,S2_12,Sucralose,12,alpha,5.0,5.447341357525289e-10
P001,S2_5,Sucralose,5,alpha,5.0,2.7153140588708963e-10
P001,S2_7,Sucralose,7,alpha,5.0,1.1177749334574212e-09
P001,S2_5,Sucralose,5,alpha,5.0,1.818203129449552e-10
P001,S2_7,Sucralose,7,alpha,5.0,5.858774306818765e-10
P001,H2O,Water,0,alpha,5.0,6.188110164731717e-10
P001,S2_12,Sucralose,12,alpha,5.0,5.379895765755089e-10
P001,S1_12,Sucrose,12,alpha,5.0,1.5015924414889476e-10
P001,S1_5,Sucrose,5,alpha,5.0,7.797756906695133e-10
P001,S1_7,Sucrose,7,alpha,5.0,3.566264143596334e-10
P001,S1_5,Sucrose,5,beta,5.0,5.966590487507203e-10
P001,S1_7,Sucrose,7,beta,5.0,1.1970891169551211e-09
P001,H2O,Water,0,beta,5.0,6.771570502128161e-10
P001,S1_12,Sucrose,12,beta,5.0,4.4778933169097273e-10
P001,S2_12,Sucralose,12,beta,5.0,6.094729057712672e-10
P001,S2_5,Sucralose,5,beta,5.0,6.647299817307481e-10
P001,S2_7,Sucralose,7,beta,5.0,1.1457941261979768e-09
P001,S2_5,Sucralose,5,beta,5.0,7.839126341545815e-10
P001,S2_7,Sucralose,7,beta,5.0,1.4003215425561424e-09
P001,H2O,Water,0,beta,5.0,2.318588141904796e-09
P001,S2_12,Sucralose,12,beta,5.0,7.192821029662184e-10
P001,S1_12,Sucrose,12,beta,5.0,1.7525254085476946e-09
P001,S1_5,Sucrose,5,beta,5.0,1.3257254849047967e-09
P001,S1_7,Sucrose,7,beta,5.0,1.016104510552466e-09
P001,S1_5,Sucrose,5,gamma,5.0,3.5888308408325325e-10
P001,S1_7,Sucrose,7,gamma,5.0,1.5422708897837077e-09
P001,H2O,Water,0,gamma,5.0,9.50206607013065e-10
P001,S1_12,Sucrose,12,gamma,5.0,4.822338921397768e-10
P001,S2_12,Sucralose,12,gamma,5.0,8.486583402567679e-10
P001,S2_5,Sucralose,5,gamma,5.0,6.033908065916596e-10
P001,S2_7,Sucralose,7,gamma,5.0,1.3110371005404787e-09
P001,S2_5,Sucralose,5,gamma,5.0,6.880396006408709e-10
P001,S2_7,Sucralose,7,gamma,5.0,1.329055008333871e-09
P001,H2O,Water,0,gamma,5.0,1.7081968793227652e-09
P001,S2_12,Sucralose,12,gamma,5.0,8.600249296929447e-10
P001,S1_12,Sucrose,12,gamma,5.0,1.789709629093235e-09
P001,S1_5,Sucrose,5,gamma,5.0,1.156923534061817e-09
P001,S1_7,Sucrose,7,gamma,5.0,9.800133048583815e-10
P001,S1_5,Sucrose,5,delta,5.5,7.545862759987263e-11
P001,S1_7,Sucrose,7,delta,5.5,8.229589382190816e-10
P001,H2O,Water,0,delta,5.5,2.5682572641215107e-10
P001,S1_12,Sucrose,12,delta,5.5,1.1428296741047232e-10
P001,S2_12,Sucralose,12,delta,5.5,7.189087163490027e-11
P001,S2_5,Sucralose,5,delta,5.5,5.3717007956123433e-11
P001,S2_7,Sucralose,7,delta,5.5,5.824366948426904e-10
P001,S2_5,Sucralose,5,delta,5.5,2.1437711037155703e-10
P001,S2_7,Sucralose,7,delta,5.5,3.5631714913218304e-10
P001,H2O,Water,0,delta,5.5,5.339425880268064e-10
P001,S2_12,Sucralose,12,delta,5.5,9.179832815835776e-10
P001,S1_12,Sucrose,12,delta,5.5,6.251867379817245e-10
P001,S1_5,Sucrose,5,delta,5.5,7.644321845321393e-10
P001,S1_7,Sucrose,7,delta,5.5,2.329155501051726e-10
P001,S1_5,Sucrose,5,theta,5.5,2.51485514700719e-10
P001,S1_7,Sucrose,7,theta,5.5,9.113146915377813e-10
P001,H2O,Water,0,theta,5.5,1.5280402676128096e-10
P001,S1_12,Sucrose,12,theta,5.5,4.736801806544634e-11
P001,S2_12,Sucralose,12,theta,5.5,2.604173736353003e-10
P001,S2_5,Sucralose,5,theta,5.5,8.718324195450729e-11
P001,S2_7,Sucralose,7,theta,5.5,1.700144479920773e-10
P001,S2_5,Sucralose,5,theta,5.5,1.1552761852027605e-10
P001,S2_7,Sucralose,7,theta,5.5,2.1356666525887716e-10
P001,H2O,Water,0,theta,5.5,3.0391999857645083e-10
P001,S2_12,Sucralose,12,theta,5.5,5.43483776103538e-10
P001,S1_12,Sucrose,12,theta,5.5,4.19206650896264e-10
P001,S1_5,Sucrose,5,theta,5.5,3.5899226133127467e-10
P001,S1_7,Sucrose,7,theta,5.5,2.5280406656614465e-10
P001,S1_5,Sucrose,5,alpha,5.5,4.030761360996452e-10
P001,S1_7,Sucrose,7,alpha,5.5,2.654293883921747e-10
P001,H2O,Water,0,alpha,5.5,3.894464348149257e-10
P001,S1_12,Sucrose,12,alpha,5.5,7.956316253385564e-11
P001,S2_12,Sucralose,12,alpha,5.5,1.7835536055092586e-10
P001,S2_5,Sucralose,5,alpha,5.5,1.1161998322598154e-10
P001,S2_7,Sucralose,7,alpha,5.5,3.0379860064396475e-10
P001,S2_5,Sucralose,5,alpha,5.5,1.281883763970103e-10
P001,S2_7,Sucralose,7,alpha,5.5,1.7892998883172076e-10
P001,H2O,Water,0,alpha,5.5,5.465231873292254e-10
P001,S2_12,Sucralose,12,alpha,5.5,3.6549598267417557e-10
P001,S1_12,Sucrose,12,alpha,5.5,5.513933268819985e-10
P001,S1_5,Sucrose,5,alpha,5.5,5.320181771494296e-10
P001,S1_7,Sucrose,7,alpha,5.5,4.15517277569659e-10
P001,S1_5,Sucrose,5,beta,5.5,5.819083082161143e-10
P001,S1_7,Sucrose,7,beta,5.5,9.503032309668679e-10
P001,H2O,Water,0,beta,5.5,8.330974131459873e-10
P001,S1_12,Sucrose,12,beta,5.5,5.570251755149616e-10
P001,S2_12,Sucralose,12,beta,5.5,3.84092237788063e-10
P001,S2_5,Sucralose,5,beta,5.5,6.093144002613479e-10
P001,S2_7,Sucralose,7,beta,5.5,6.199512199034286e-10
P001,S2_5,Sucralose,5,beta,5.5,7.41193138451296e-10
P001,S2_7,Sucralose,7,beta,5.5,9.296504695951095e-10
P001,H2O,Water,0,beta,5.5,1.1514903544437348e-09
P001,S2_12,Sucralose,12,beta,5.5,7.341634187306351e-10
P001,S1_12,Sucrose,12,beta,5.5,1.1997945214264828e-09
P001,S1_5,Sucrose,5,beta,5.5,1.3245942048979e-09
P001,S1_7,Sucrose,7,beta,5.5,9.707162917788703e-10
P001,S1_5,Sucrose,5,gamma,5.5,4.526855318688504e-10
P001,S1_7,Sucrose,7,gamma,5.5,8.432898672094572e-10
P001,H2O,Water,0,gamma,5.5,8.481646152000893e-10
P001,S1_12,Sucrose,12,gamma,5.5,3.68559997292632e-10
P001,S2_12,Sucralose,12,gamma,5.5,5.57656543700706e-10
P001,S2_5,Sucralose,5,gamma,5.5,5.45820054662033e-10
P001,S2_7,Sucralose,7,gamma,5.5,7.038885266020252e-10
P001,S2_5,Sucralose,5,gamma,5.5,3.256458512302161e-10
P001,S2_7,Sucralose,7,gamma,5.5,1.1021171349771953e-09
P001,H2O,Water,0,gamma,5.5,1.0519376974535725e-09
P001,S2_12,Sucralose,12,gamma,5.5,7.755893878995937e-10
P001,S1_12,Sucrose,12,gamma,5.5,1.0316143055247571e-09
P001,S1_5,Sucrose,5,gamma,5.5,1.2770161470644622e-09
P001,S1_7,Sucrose,7,gamma,5.5,6.913560762779721e-10
P001,S1_5,Sucrose,5,delta,6.0,1.200928471892549e-10
P001,S1_7,Sucrose,7,delta,6.0,1.2006135524297586e-10
P001,H2O,Water,0,delta,6.0,1.9656037607685144e-10
P001,S1_12,Sucrose,12,delta,6.0,1.6209357503519155e-10
P001,S2_12,Sucralose,12,delta,6.0,7.25948439088064e-11
P001,S2_5,Sucralose,5,delta,6.0,7.00380816171446e-11
P001,S2_7,Sucralose,7,delta,6.0,1.7006329180057667e-10
P001,S2_5,Sucralose,5,delta,6.0,1.500724081168353e-10
P001,S2_7,Sucralose,7,delta,6.0,3.830436218689102e-10
P001,H2O,Water,0,delta,6.0,3.2675518780557306e-10
P001,S2_12,Sucralose,12,delta,6.0,1.2578037801800243e-09
P001,S1_12,Sucrose,12,delta,6.0,3.572893355164975e-10
P001,S1_5,Sucrose,5,delta,6.0,1.337058974745138e-10
P001,S1_7,Sucrose,7,delta,6.0,8.990955172189875e-11
P001,S1_5,Sucrose,5,theta,6.0,1.373131229142835e-10
P001,S1_7,Sucrose,7,theta,6.0,1.33108160804872e-10
P001,H2O,Water,0,theta,6.0,2.345861763991563e-10
P001,S1_12,Sucrose,12,theta,6.0,1.1921735422755133e-10
P001,S2_12,Sucralose,12,theta,6.0,3.714492870767244e-11
P001,S2_5,Sucralose,5,theta,6.0,1.734828058923419e-10
P001,S2_7,Sucralose,7,theta,6.0,5.516204794265839e-11
P001,S2_5,Sucralose,5,theta,6.0,8.837641588051251e-11
P001,S2_7,Sucralose,7,theta,6.0,4.1291709038475264e-10
P001,H2O,Water,0,theta,6.0,7.470310784974709e-10
P001,S2_12,Sucralose,12,theta,6.0,4.1009317135552195e-10
P001,S1_12,Sucrose,12,theta,6.0,2.2062605823507522e-10
P001,S1_5,Sucrose,5,theta,6.0,3.1297515571719156e-10
P001,S1_7,Sucrose,7,theta,6.0,6.537843907374353e-11
P001,S1_5,Sucrose,5,alpha,6.0,2.0049770587411584e-10
P001,S1_7,Sucrose,7,alpha,6.0,2.931638538067028e-10
P001,H2O,Water,0,alpha,6.0,1.1048130763517597e-10
P001,S1_12,Sucrose,12,alpha,6.0,7.331847885294632e-11
P001,S2_12,Sucralose,12,alpha,6.0,1.0587918402883788e-10
P001,S2_5,Sucralose,5,alpha,6.0,8.735004107463645e-11
P001,S2_7,Sucralose,7,alpha,6.0,1.1262994357811709e-10
P001,S2_5,Sucralose,5,alpha,6.0,2.0562870096746718e-10
P001,S2_7,Sucralose,7,alpha,6.0,1.669037513227001e-10
P001,H2O,Water,0,alpha,6.0,5.075019461840821e-10
P001,S2_12,Sucralose,12,alpha,6.0,4.1877009641658625e-10
P001,S1_12,Sucrose,12,alpha,6.0,2.365825842485255e-10
P001,S1_5,Sucrose,5,alpha,6.0,2.3138747500170284e-10
P001,S1_7,Sucrose,7,alpha,6.0,1.2935626317314614e-10
P001,S1_5,Sucrose,5,beta,6.0,8.245237544795489e-10
P001,S1_7,Sucrose,7,beta,6.0,8.301391988373291e-10
P001,H2O,Water,0,beta,6.0,1.1215677432459437e-09
P001,S1_12,Sucrose,12,beta,6.0,5.22420593677247e-10
