subject,ma_mau,substance,intensity,band,t_center,power
P006,S2_5,Sucralose,5,alpha,8.0,1.1787424403650022e-10
P006,S1_7,Sucrose,7,alpha,8.0,1.3939021346025119e-10
P006,S1_12,Sucrose,12,alpha,8.0,9.851265234984665e-11
P006,S1_12,Sucrose,12,alpha,8.0,2.7341912794248115e-10
P006,H2O,Water,0,alpha,8.0,1.5028308323037755e-10
P006,S1_7,Sucrose,7,alpha,8.0,1.761540785615077e-10
P006,S2_5,Sucralose,5,alpha,8.0,3.1906289344539754e-10
P006,S1_5,Sucrose,5,alpha,8.0,1.2359886103003348e-10
P006,S2_7,Sucralose,7,alpha,8.0,2.0704450182939826e-10
P006,S2_12,Sucralose,12,alpha,8.0,1.9998345017761528e-10
P006,S2_12,Sucralose,12,beta,8.0,6.43494849622551e-10
P006,H2O,Water,0,beta,8.0,4.57740044904735e-10
P006,S2_7,Sucralose,7,beta,8.0,5.993260617132224e-10
P006,S1_5,Sucrose,5,beta,8.0,7.830426559080695e-10
P006,S2_5,Sucralose,5,beta,8.0,6.081137599804109e-10
P006,S1_7,Sucrose,7,beta,8.0,4.870723941892736e-10
P006,S1_12,Sucrose,12,beta,8.0,1.0397114596686877e-09
P006,S1_12,Sucrose,12,beta,8.0,9.191341903835561e-10
P006,H2O,Water,0,beta,8.0,5.139732880620888e-10
P006,S1_7,Sucrose,7,beta,8.0,7.877980806572024e-10
P006,S2_5,Sucralose,5,beta,8.0,5.395707200400645e-10
P006,S1_5,Sucrose,5,beta,8.0,6.980908531861227e-10
P006,S2_7,Sucralose,7,beta,8.0,8.544195154872946e-10
P006,S2_12,Sucralose,12,beta,8.0,1.1987215186689205e-09
P006,S2_12,Sucralose,12,gamma,8.0,5.169172538534635e-10
P006,H2O,Water,0,gamma,8.0,7.127691624258476e-10
P006,S2_7,Sucralose,7,gamma,8.0,5.495263731498849e-10
P006,S1_5,Sucrose,5,gamma,8.0,5.943722796280369e-10
P006,S2_5,Sucralose,5,gamma,8.0,7.273578963985515e-10
P006,S1_7,Sucrose,7,gamma,8.0,5.156072044676301e-10
P006,S1_12,Sucrose,12,gamma,8.0,5.662842134785798e-10
P006,S1_12,Sucrose,12,gamma,8.0,7.118191257020409e-10
P006,H2O,Water,0,gamma,8.0,6.323816665804883e-10
P006,S1_7,Sucrose,7,gamma,8.0,5.112332563936555e-10
P006,S2_5,Sucralose,5,gamma,8.0,6.275569789498806e-10
P006,S1_5,Sucrose,5,gamma,8.0,5.883447130114851e-10
P006,S2_7,Sucralose,7,gamma,8.0,8.207413158620401e-10
P006,S2_12,Sucralose,12,gamma,8.0,5.648525702314571e-10
P006,S2_12,Sucralose,12,delta,8.5,9.178333274310666e-11
P006,H2O,Water,0,delta,8.5,8.026932553567601e-11
P006,S2_7,Sucralose,7,delta,8.5,1.72905891076341e-10
P006,S1_5,Sucrose,5,delta,8.5,1.360950068581646e-10
P006,S2_5,Sucralose,5,delta,8.5,1.392356546305955e-10
P006,S1_7,Sucrose,7,delta,8.5,8.344608323970041e-11
P006,S1_12,Sucrose,12,delta,8.5,7.853920813946254e-11
P006,S1_12,Sucrose,12,delta,8.5,4.3901281886341234e-10
P006,H2O,Water,0,delta,8.5,1.168744108393856e-10
P006,S1_7,Sucrose,7,delta,8.5,7.873745874699672e-11
P006,S2_5,Sucralose,5,delta,8.5,1.4279196003580976e-10
P006,S1_5,Sucrose,5,delta,8.5,1.2265788738932328e-10
P006,S2_7,Sucralose,7,delta,8.5,1.0578434353583866e-10
P006,S2_12,Sucralose,12,delta,8.5,7.020203570298941e-11
P006,S2_12,Sucralose,12,theta,8.5,1.0777965690883669e-10
P006,H2O,Water,0,theta,8.5,1.326847619095844e-10
P006,S2_7,Sucralose,7,theta,8.5,9.785321693803888e-11
P006,S1_5,Sucrose,5,theta,8.5,1.5841701958571943e-10
P006,S2_5,Sucralose,5,theta,8.5,3.0075177649688317e-10
P006,S1_7,Sucrose,7,theta,8.5,1.4167329917664097e-10
P006,S1_12,Sucrose,12,theta,8.5,1.790101788636124e-10
P006,S1_12,Sucrose,12,theta,8.5,3.027830873652149e-10
P006,H2O,Water,0,theta,8.5,3.17307033979238e-10
P006,S1_7,Sucrose,7,theta,8.5,2.0069520652463134e-10
P006,S2_5,Sucralose,5,theta,8.5,1.1368647017739548e-10
P006,S1_5,Sucrose,5,theta,8.5,1.37630338142735e-10
P006,S2_7,Sucralose,7,theta,8.5,2.278829368027954e-10
P006,S2_12,Sucralose,12,theta,8.5,1.4679843873616998e-10
P006,S2_12,Sucralose,12,alpha,8.5,2.325819313385392e-10
P006,H2O,Water,0,alpha,8.5,2.88094442985676e-10
P006,S2_7,Sucralose,7,alpha,8.5,1.4589639247782452e-10
P006,S1_5,Sucrose,5,alpha,8.5,1.1453626927338024e-10
P006,S2_5,Sucralose,5,alpha,8.5,2.83123841404446e-10
P006,S1_7,Sucrose,7,alpha,8.5,2.579325248376813e-10
P006,S1_12,Sucrose,12,alpha,8.5,3.580259566988722e-10
P006,S1_12,Sucrose,12,alpha,8.5,6.415109441642925e-10
P006,H2O,Water,0,alpha,8.5,2.0002685466575217e-10
P006,S1_7,Sucrose,7,alpha,8.5,4.0935523937900363e-10
P006,S2_5,Sucralose,5,alpha,8.5,1.40863205804041e-10
P006,S1_5,Sucrose,5,alpha,8.5,7.477287164911601e-11
P006,S2_7,Sucralose,7,alpha,8.5,2.3978182736778174e-10
P006,S2_12,Sucralose,12,alpha,8.5,2.3721503585862246e-10
P006,S2_12,Sucralose,12,beta,8.5,4.3976505479818537e-10
P006,H2O,Water,0,beta,8.5,7.579258962868786e-10
P006,S2_7,Sucralose,7,beta,8.5,5.066003448672154e-10
P006,S1_5,Sucrose,5,beta,8.5,1.1714906390017086e-09
P006,S2_5,Sucralose,5,beta,8.5,7.706140391929184e-10
P006,S1_7,Sucrose,7,beta,8.5,7.437388394950727e-10
P006,S1_12,Sucrose,12,beta,8.5,8.064588359913529e-10
P006,S1_12,Sucrose,12,beta,8.5,9.434629507811355e-10
P006,H2O,Water,0,beta,8.5,7.535602468932252e-10
P006,S1_7,Sucrose,7,beta,8.5,1.1675995790486629e-09
P006,S2_5,Sucralose,5,beta,8.5,4.6453057266894095e-10
P006,S1_5,Sucrose,5,beta,8.5,6.39277477664363e-10
P006,S2_7,Sucralose,7,beta,8.5,9.227275142539293e-10
P006,S2_12,Sucralose,12,beta,8.5,9.938973039930765e-10
P006,S2_12,Sucralose,12,gamma,8.5,3.7531995397939314e-10
P006,H2O,Water,0,gamma,8.5,1.4558743315211505e-09
P006,S2_7,Sucralose,7,gamma,8.5,8.101102138883231e-10
P006,S1_5,Sucrose,5,gamma,8.5,1.0965753025149383e-09
P006,S2_5,Sucralose,5,gamma,8.5,9.725498545593245e-10
P006,S1_7,Sucrose,7,gamma,8.5,5.124390323945068e-10
P006,S1_12,Sucrose,12,gamma,8.5,7.58831397677627e-10
P006,S1_12,Sucrose,12,gamma,8.5,1.0551746589279405e-09
P006,H2O,Water,0,gamma,8.5,7.049437036654344e-10
P006,S1_7,Sucrose,7,gamma,8.5,1.369544675887463e-09
P006,S2_5,Sucralose,5,gamma,8.5,4.821556617817144e-10
P006,S1_5,Sucrose,5,gamma,8.5,4.72337344954126e-10
P006,S2_7,Sucralose,7,gamma,8.5,6.300768475998175e-10
P006,S2_12,Sucralose,12,gamma,8.5,6.851241862446155e-10
P006,S2_12,Sucralose,12,delta,9.0,9.575435319190009e-11
P006,H2O,Water,0,delta,9.0,2.9516109087545424e-11
P006,S2_7,Sucralose,7,delta,9.0,1.5327267711338932e-10
P006,S1_5,Sucrose,5,delta,9.0,2.361422617879134e-10
P006,S2_5,Sucralose,5,delta,9.0,7.421881500320112e-11
P006,S1_7,Sucrose,7,delta,9.0,5.136106181527593e-11
P006,S1_12,Sucrose,12,delta,9.0,4.9304360992596505e-11
P006,S1_12,Sucrose,12,delta,9.0,7.690997721123222e-11
P006,H2O,Water,0,delta,9.0,5.466984416030866e-10
P006,S1_7,Sucrose,7,delta,9.0,5.8055252831131625e-11
P006,S2_5,Sucralose,5,delta,9.0,1.7665684636105194e-10
P006,S1_5,Sucrose,5,delta,9.0,5.912773476469386e-11
P006,S2_7,Sucralose,7,delta,9.0,5.475763276157951e-11
P006,S2_12,Sucralose,12,delta,9.0,1.287072927825263e-10
P006,S2_12,Sucralose,12,theta,9.0,9.068282717234085e-11
P006,H2O,Water,0,theta,9.0,7.174399359972395e-11
P006,S2_7,Sucralose,7,theta,9.0,1.7213590030567182e-10
P006,S1_5,Sucrose,5,theta,9.0,1.0373344698510354e-10
P006,S2_5,Sucralose,5,theta,9.0,3.9842143947136284e-10
P006,S1_7,Sucrose,7,theta,9.0,1.0517620133663061e-10
P006,S1_12,Sucrose,12,theta,9.0,1.097469874499507e-10
P006,S1_12,Sucrose,12,theta,9.0,1.7226580225132242e-10
P006,H2O,Water,0,theta,9.0,1.7661708987512984e-10
P006,S1_7,Sucrose,7,theta,9.0,1.1888876021624422e-10
P006,S2_5,Sucralose,5,theta,9.0,2.021838325912527e-10
P006,S1_5,Sucrose,5,theta,9.0,2.0627937057311824e-10
P006,S2_7,Sucralose,7,theta,9.0,1.291223281693095e-10
P006,S2_12,Sucralose,12,theta,9.0,2.6724624860586455e-10
P006,S2_12,Sucralose,12,alpha,9.0,2.596645834501325e-10
P006,H2O,Water,0,alpha,9.0,1.5598120227767078e-10
P006,S2_7,Sucralose,7,alpha,9.0,4.571925057014955e-10
P006,S1_5,Sucrose,5,alpha,9.0,3.4003215884709683e-10
P006,S2_5,Sucralose,5,alpha,9.0,3.9669668444611625e-10
P006,S1_7,Sucrose,7,alpha,9.0,1.6496148336910562e-10
P006,S1_12,Sucrose,12,alpha,9.0,2.3735646943004535e-10
P006,S1_12,Sucrose,12,alpha,9.0,2.970532658173094e-10
P006,H2O,Water,0,alpha,9.0,3.547413282005369e-10
P006,S1_7,Sucrose,7,alpha,9.0,4.027022758193946e-10
P006,S2_5,Sucralose,5,alpha,9.0,2.199812686267564e-10
P006,S1_5,Sucrose,5,alpha,9.0,1.4485104844575407e-10
P006,S2_7,Sucralose,7,alpha,9.0,1.1447714757807706e-10
P006,S2_12,Sucralose,12,alpha,9.0,2.6689322160543387e-10
P006,S2_12,Sucralose,12,beta,9.0,4.89607690192162e-10
P006,H2O,Water,0,beta,9.0,3.0988463746692384e-10
P006,S2_7,Sucralose,7,beta,9.0,9.651319452047382e-10
P006,S1_5,Sucrose,5,beta,9.0,1.0385604797496464e-09
P006,S2_5,Sucralose,5,beta,9.0,1.066448077095232e-09
P006,S1_7,Sucrose,7,beta,9.0,4.862284864764855e-10
P006,S1_12,Sucrose,12,beta,9.0,6.991708037585998e-10
P006,S1_12,Sucrose,12,beta,9.0,1.2030060333343353e-09
P006,H2O,Water,0,beta,9.0,7.346169066480262e-10
P006,S1_7,Sucrose,7,beta,9.0,4.944165349922875e-10
P006,S2_5,Sucralose,5,beta,9.0,8.426750882197944e-10
P006,S1_5,Sucrose,5,beta,9.0,6.341480057194904e-10
P006,S2_7,Sucralose,7,beta,9.0,5.038476498451355e-10
P006,S2_12,Sucralose,12,beta,9.0,1.477160067031056e-09
P006,S2_12,Sucralose,12,gamma,9.0,6.028492697597233e-10
P006,H2O,Water,0,gamma,9.0,4.137979814807766e-10
P006,S2_7,Sucralose,7,gamma,9.0,1.1868767945421237e-09
P006,S1_5,Sucrose,5,gamma,9.0,1.226994597667036e-09
P006,S2_5,Sucralose,5,gamma,9.0,1.086429260382342e-09
P006,S1_7,Sucrose,7,gamma,9.0,4.061312511415665e-10
P006,S1_12,Sucrose,12,gamma,9.0,6.194104139067224e-10
P006,S1_12,Sucrose,12,gamma,9.0,8.19801525694897e-10
P006,H2O,Water,0,gamma,9.0,7.310345864085474e-10
P006,S1_7,Sucrose,7,gamma,9.0,8.430200384964496e-10
P006,S2_5,Sucralose,5,gamma,9.0,8.12527056213348e-10
P006,S1_5,Sucrose,5,gamma,9.0,5.585594136430321e-10
P006,S2_7,Sucralose,7,gamma,9.0,3.0761401361203734e-10
P006,S2_12,Sucralose,12,gamma,9.0,8.046076139248276e-10
P006,S2_12,Sucralose,12,delta,9.5,7.917122302884423e-11
P006,H2O,Water,0,delta,9.5,8.870577501186059e-11
P006,S2_7,Sucralose,7,delta,9.5,2.1342119040485518e-10
P006,S1_5,Sucrose,5,delta,9.5,6.503511465662343e-11
P006,S2_5,Sucralose,5,delta,9.5,1.2992053454506778e-10
P006,S1_7,Sucrose,7,delta,9.5,2.888488889793898e-10
P006,S1_12,Sucrose,12,delta,9.5,1.2119654324870827e-10
P006,S1_12,Sucrose,12,delta,9.5,7.645899211110461e-11
P006,H2O,Water,0,delta,9.5,1.1654510505961766e-10
P006,S1_7,Sucrose,7,delta,9.5,6.63921357848301e-11
P006,S2_5,Sucralose,5,delta,9.5,1.905371054943906e-10
P006,S1_5,Sucrose,5,delta,9.5,3.6414225689315295e-11
P006,S2_7,Sucralose,7,delta,9.5,6.51687416206495e-11
P006,S2_12,Sucralose,12,delta,9.5,2.7278104810925696e-10
P006,S2_12,Sucralose,12,theta,9.5,1.0556306319620539e-10
P006,H2O,Water,0,theta,9.5,1.1270746452617767e-10
P006,S2_7,Sucralose,7,theta,9.5,1.0645404612164827e-10
P006,S1_5,Sucrose,5,theta,9.5,2.2346997373177312e-10
P006,S2_5,Sucralose,5,theta,9.5,2.0856823150302128e-10
P006,S1_7,Sucrose,7,theta,9.5,1.531421061484404e-10
P006,S1_12,Sucrose,12,theta,9.5,1.3631931805839674e-10
P006,S1_12,Sucrose,12,theta,9.5,7.947989644310602e-11
P006,H2O,Water,0,theta,9.5,7.921013498103926e-11
P006,S1_7,Sucrose,7,theta,9.5,8.823196104231933e-11
P006,S2_5,Sucralose,5,theta,9.5,4.832704397787851e-10
P006,S1_5,Sucrose,5,theta,9.5,1.1018454007509253e-10
P006,S2_7,Sucralose,7,theta,9.5,5.5202472491922294e-11
P006,S2_12,Sucralose,12,theta,9.5,2.986499213115526e-10
P006,S2_12,Sucralose,12,alpha,9.5,1.982237311138652e-10
P006,H2O,Water,0,alpha,9.5,1.2316878490183756e-10
P006,S2_7,Sucralose,7,alpha,9.5,2.1901011467212434e-10
P006,S1_5,Sucrose,5,alpha,9.5,1.5741885127660183e-10
P006,S2_5,Sucralose,5,alpha,9.5,1.8916549856804274e-10
P006,S1_7,Sucrose,7,alpha,9.5,2.0350746417529396e-10
P006,S1_12,Sucrose,12,alpha,9.5,1.9093277470497741e-10
P006,S1_12,Sucrose,12,alpha,9.5,1.0861859455226605e-10
P006,H2O,Water,0,alpha,9.5,2.1909757410456435e-10
P006,S1_7,Sucrose,7,alpha,9.5,1.9458954818772786e-10
P006,S2_5,Sucralose,5,alpha,9.5,2.4937547360316117e-10
P006,S1_5,Sucrose,5,alpha,9.5,3.0952910119832873e-10
P006,S2_7,Sucralose,7,alpha,9.5,8.688221079212002e-11
P006,S2_12,Sucralose,12,alpha,9.5,2.6509434231952296e-10
P006,S2_12,Sucralose,12,beta,9.5,6.504371892757022e-10
P006,H2O,Water,0,beta,9.5,3.3640261563806604e-10
P006,S2_7,Sucralose,7,beta,9.5,8.253887517316809e-10
P006,S1_5,Sucrose,5,beta,9.5,5.942842810546624e-10
P006,S2_5,Sucralose,5,beta,9.5,1.0881017359062162e-09
P006,S1_7,Sucrose,7,beta,9.5,1.2977577631547378e-09
P006,S1_12,Sucrose,12,beta,9.5,7.756926383542758e-10
P006,S1_12,Sucrose,12,beta,9.5,5.77211360623627e-10
P006,H2O,Water,0,beta,9.5,5.509001169483297e-10
P006,S1_7,Sucrose,7,beta,9.5,4.5289591451144853e-10
P006,S2_5,Sucralose,5,beta,9.5,8.476768644942606e-10
P006,S1_5,Sucrose,5,beta,9.5,9.201536713605639e-10
P006,S2_7,Sucralose,7,beta,9.5,5.664411697539372e-10
P006,S2_12,Sucralose,12,beta,9.5,1.9026971467567927e-09
P006,S2_12,Sucralose,12,gamma,9.5,1.0733667323966722e-09
P006,H2O,Water,0,gamma,9.5,3.5137596927236594e-10
P006,S2_7,Sucralose,7,gamma,9.5,7.885208962338182e-10
P006,S1_5,Sucrose,5,gamma,9.5,5.86212989686427e-10
P006,S2_5,Sucralose,5,gamma,9.5,1.019171702180381e-09
P006,S1_7,Sucrose,7,gamma,9.5,1.0670831590206562e-09
P006,S1_12,Sucrose,12,gamma,9.5,1.0292104281960678e-09
P006,S1_12,Sucrose,12,gamma,9.5,5.595502544032634e-10
P006,H2O,Water,0,gamma,9.5,6.111687249255391e-10
P006,S1_7,Sucrose,7,gamma,9.5,6.18027677947091e-10
P006,S2_5,Sucralose,5,gamma,9.5,1.6022626458055603e-09
P006,S1_5,Sucrose,5,gamma,9.5,7.395546639473373e-10
P006,S2_7,Sucralose,7,gamma,9.5,4.792689072960811e-10
P006,S2_12,Sucralose,12,gamma,9.5,1.0164029914454442e-09
P007,H2O,Water,0,delta,0.5,4.4418325131512635e-10
P007,S1_5,Sucrose,5,delta,0.5,5.735690149352099e-10
P007,S2_12,Sucralose,12,delta,0.5,4.393793355166004e-10
P007,S1_7,Sucrose,7,delta,0.5,4.755677776067661e-10
P007,S2_7,Sucralose,7,delta,0.5,4.578347070105533e-10
P007,S1_12,Sucrose,12,delta,0.5,3.3789989743611126e-10
P007,S2_5,Sucralose,5,delta,0.5,6.89247807366992e-10
P007,H2O,Water,0,delta,0.5,4.410611047713309e-10
P007,S2_5,Sucralose,5,delta,0.5,1.6940118408387636e-09
P007,S1_12,Sucrose,12,delta,0.5,2.4280198782713953e-10
P007,S2_7,Sucralose,7,delta,0.5,6.495647372689605e-10
P007,S1_5,Sucrose,5,delta,0.5,3.5636391425266735e-10
P007,S1_7,Sucrose,7,delta,0.5,7.514223641883637e-10
P007,S2_12,Sucralose,12,delta,0.5,5.238587029119295e-10
P007,H2O,Water,0,theta,0.5,3.906477975223529e-10
P007,S1_5,Sucrose,5,theta,0.5,1.0542016126708404e-10
P007,S2_12,Sucralose,12,theta,0.5,1.0805216873248935e-10
P007,S1_7,Sucrose,7,theta,0.5,1.4644415953943776e-10
P007,S2_7,Sucralose,7,theta,0.5,2.0661617523837688e-10
P007,S1_12,Sucrose,12,theta,0.5,1.1225596034524295e-10
P007,S2_5,Sucralose,5,theta,0.5,1.8197990192077043e-10
P007,H2O,Water,0,theta,0.5,1.8762557984474405e-10
P007,S2_5,Sucralose,5,theta,0.5,1.652131722656927e-10
P007,S1_12,Sucrose,12,theta,0.5,4.638461455939638e-11
P007,S2_7,Sucralose,7,theta,0.5,2.5666139185381986e-10
P007,S1_5,Sucrose,5,theta,0.5,2.892937782172073e-10
P007,S1_7,Sucrose,7,theta,0.5,1.5965775703305583e-10
P007,S2_12,Sucralose,12,theta,0.5,6.37995342941791e-11
P007,H2O,Water,0,alpha,0.5,9.77669359354052e-11
P007,S1_5,Sucrose,5,alpha,0.5,1.5338358235991045e-10
P007,S2_12,Sucralose,12,alpha,0.5,5.359236847804209e-11
P007,S1_7,Sucrose,7,alpha,0.5,3.1843982954048794e-10
P007,S2_7,Sucralose,7,alpha,0.5,2.1660588469406954e-10
P007,S1_12,Sucrose,12,alpha,0.5,1.1721130110799618e-10
P007,S2_5,Sucralose,5,alpha,0.5,1.0005419018185125e-10
P007,H2O,Water,0,alpha,0.5,2.740717562508736e-10
P007,S2_5,Sucralose,5,alpha,0.5,1.4594381220150587e-10
P007,S1_12,Sucrose,12,alpha,0.5,9.694310944385276e-11
P007,S2_7,Sucralose,7,alpha,0.5,2.55126910156699e-10
P007,S1_5,Sucrose,5,alpha,0.5,3.599612745199775e-10
P007,S1_7,Sucrose,7,alpha,0.5,8.790528439202554e-11
P007,S2_12,Sucralose,12,alpha,0.5,4.1398156414264907e-11
P007,H2O,Water,0,beta,0.5,5.482943483337938e-10
P007,S1_5,Sucrose,5,beta,0.5,4.794778486844917e-10
P007,S2_12,Sucralose,12,beta,0.5,2.509835981004146e-10
P007,S1_7,Sucrose,7,beta,0.5,6.043877568024234e-10
P007,S2_7,Sucralose,7,beta,0.5,6.421030795613707e-10
P007,S1_12,Sucrose,12,beta,0.5,4.2743416715879585e-10
P007,S2_5,Sucralose,5,beta,0.5,4.897315553167775e-10
P007,H2O,Water,0,beta,0.5,8.254765881045894e-10
P007,S2_5,Sucralose,5,beta,0.5,4.6183341062403704e-10
P007,S1_12,Sucrose,12,beta,0.5,3.110065435443501e-10
P007,S2_7,Sucralose,7,beta,0.5,1.130332144560425e-09
P007,S1_5,Sucrose,5,beta,0.5,8.882167724313575e-10
P007,S1_7,Sucrose,7,beta,0.5,6.643743121309179e-10
P007,S2_12,Sucralose,12,beta,0.5,1.2119647481575885e-10
P007,H2O,Water,0,gamma,0.5,4.348822643577022e-10
P007,S1_5,Sucrose,5,gamma,0.5,3.6416052166594667e-10
P007,S2_12,Sucralose,12,gamma,0.5,2.201499720059901e-10
P007,S1_7,Sucrose,7,gamma,0.5,8.154727253201871e-10
P007,S2_7,Sucralose,7,gamma,0.5,6.173702842444796e-10
P007,S1_12,Sucrose,12,gamma,0.5,3.7750435924342584e-10
P007,S2_5,Sucralose,5,gamma,0.5,3.6526545509942426e-10
P007,H2O,Water,0,gamma,0.5,6.505631722799979e-10
P007,S2_5,Sucralose,5,gamma,0.5,4.2149444611385645e-10
P007,S1_12,Sucrose,12,gamma,0.5,3.416470133988538e-10
P007,S2_7,Sucralose,7,gamma,0.5,7.980717762079013e-10
P007,S1_5,Sucrose,5,gamma,0.5,8.771802052167384e-10
P007,S1_7,Sucrose,7,gamma,0.5,5.938394076450599e-10
P007,S2_12,Sucralose,12,gamma,0.5,1.518498095909014e-10
P007,H2O,Water,0,delta,1.0,2.5155621917495524e-10
P007,S1_5,Sucrose,5,delta,1.0,6.079481290220065e-10
P007,S2_12,Sucralose,12,delta,1.0,1.5081345604533602e-09
P007,S1_7,Sucrose,7,delta,1.0,2.5622201111365144e-10
P007,S2_7,Sucralose,7,delta,1.0,5.074942101747087e-10
P007,S1_12,Sucrose,12,delta,1.0,1.1843956768398811e-09
P007,S2_5,Sucralose,5,delta,1.0,2.530729605412215e-10
P007,H2O,Water,0,delta,1.0,4.960416133462458e-10
P007,S2_5,Sucralose,5,delta,1.0,3.592445860565494e-10
P007,S1_12,Sucrose,12,delta,1.0,3.31870725177715e-10
P007,S2_7,Sucralose,7,delta,1.0,6.404287742869529e-10
P007,S1_5,Sucrose,5,delta,1.0,2.7053141459793014e-10
P007,S1_7,Sucrose,7,delta,1.0,8.654666983999967e-10
P007,S2_12,Sucralose,12,delta,1.0,1.2429003693023467e-09
P007,H2O,Water,0,theta,1.0,1.0366265064501296e-10
P007,S1_5,Sucrose,5,theta,1.0,6.06952568856318e-11
P007,S2_12,Sucralose,12,theta,1.0,3.7026478993200886e-10
P007,S1_7,Sucrose,7,theta,1.0,2.856821139413035e-10
P007,S2_7,Sucralose,7,theta,1.0,2.459693662537078e-10
P007,S1_12,Sucrose,12,theta,1.0,2.0020127428334262e-10
P007,S2_5,Sucralose,5,theta,1.0,4.5633267820854736e-11
P007,H2O,Water,0,theta,1.0,3.844003006812949e-10
P007,S2_5,Sucralose,5,theta,1.0,4.4103991096013075e-11
P007,S1_12,Sucrose,12,theta,1.0,9.527863818522272e-11
P007,S2_7,Sucralose,7,theta,1.0,2.41140935061035e-10
P007,S1_5,Sucrose,5,theta,1.0,2.8977327038733095e-10
P007,S1_7,Sucrose,7,theta,1.0,1.614558161114487e-10
P007,S2_12,Sucralose,12,theta,1.0,1.7954054791762526e-10
P007,H2O,Water,0,alpha,1.0,7.719311301641589e-11
P007,S1_5,Sucrose,5,alpha,1.0,1.263212856359231e-10
P007,S2_12,Sucralose,12,alpha,1.0,1.372179860001815e-10
P007,S1_7,Sucrose,7,alpha,1.0,2.995323646621599e-10
P007,S2_7,Sucralose,7,alpha,1.0,1.637765554656742e-10
P007,S1_12,Sucrose,12,alpha,1.0,2.581333116280878e-10
P007,S2_5,Sucralose,5,alpha,1.0,2.918776159909195e-11
P007,H2O,Water,0,alpha,1.0,3.5481729526569167e-10
P007,S2_5,Sucralose,5,alpha,1.0,1.053385581013873e-10
P007,S1_12,Sucrose,12,alpha,1.0,6.039214340795696e-11
P007,S2_7,Sucralose,7,alpha,1.0,2.196228107860672e-10
P007,S1_5,Sucrose,5,alpha,1.0,3.056092502351464e-10
P007,S1_7,Sucrose,7,alpha,1.0,1.223161895431255e-10
P007,S2_12,Sucralose,12,alpha,1.0,1.1848170777220851e-10
P007,H2O,Water,0,beta,1.0,5.385240376375567e-10
P007,S1_5,Sucrose,5,beta,1.0,4.3150526120402975e-10
P007,S2_12,Sucralose,12,beta,1.0,4.950161272977067e-10
P007,S1_7,Sucrose,7,beta,1.0,1.2312697362422294e-09
P007,S2_7,Sucralose,7,beta,1.0,1.0064781477902774e-09
P007,S1_12,Sucrose,12,beta,1.0,5.947435059395804e-10
P007,S2_5,Sucralose,5,beta,1.0,2.658976204501154e-10
P007,H2O,Water,0,beta,1.0,1.1708286166014652e-09
P007,S2_5,Sucralose,5,beta,1.0,3.6676985630403213e-10
P007,S1_12,Sucrose,12,beta,1.0,7.255664336617425e-10
P007,S2_7,Sucralose,7,beta,1.0,1.2947393490890934e-09
P007,S1_5,Sucrose,5,beta,1.0,9.511428208650519e-10
P007,S1_7,Sucrose,7,beta,1.0,4.295170665367512e-10
P007,S2_12,Sucralose,12,beta,1.0,2.2893714885458748e-10
P007,H2O,Water,0,gamma,1.0,5.592423323702041e-10
P007,S1_5,Sucrose,5,gamma,1.0,4.376448932809619e-10
P007,S2_12,Sucralose,12,gamma,1.0,6.9727892807799e-10
P007,S1_7,Sucrose,7,gamma,1.0,1.0905993959849773e-09
P007,S2_7,Sucralose,7,gamma,1.0,7.650850105335901e-10
P007,S1_12,Sucrose,12,gamma,1.0,7.203387050913649e-10
P007,S2_5,Sucralose,5,gamma,1.0,1.4670155660288463e-10
P007,H2O,Water,0,gamma,1.0,7.542435653343891e-10
P007,S2_5,Sucralose,5,gamma,1.0,2.486029329553657e-10
P007,S1_12,Sucrose,12,gamma,1.0,2.2868876044824938e-10
P007,S2_7,Sucralose,7,gamma,1.0,1.0136068013384694e-09
P007,S1_5,Sucrose,5,gamma,1.0,1.3321282888618455e-09
P007,S1_7,Sucrose,7,gamma,1.0,5.384677258794308e-10
P007,S2_12,Sucralose,12,gamma,1.0,1.8272981151453188e-10
P007,H2O,Water,0,delta,1.5,3.430308258146861e-10
P007,S1_5,Sucrose,5,delta,1.5,1.9307521658262376e-10
P007,S2_12,Sucralose,12,delta,1.5,1.8355409727058575e-10
P007,S1_7,Sucrose,7,delta,1.5,3.876461771538201e-10
P007,S2_7,Sucralose,7,delta,1.5,2.091087424856896e-10
P007,S1_12,Sucrose,12,delta,1.5,2.0768571061851947e-10
P007,S2_5,Sucralose,5,delta,1.5,2.3924876045688947e-10
P007,H2O,Water,0,delta,1.5,1.504018276485812e-09
P007,S2_5,Sucralose,5,delta,1.5,2.948961581066236e-10
P007,S1_12,Sucrose,12,delta,1.5,1.417531317485922e-10
P007,S2_7,Sucralose,7,delta,1.5,1.4375260842595434e-09
P007,S1_5,Sucrose,5,delta,1.5,4.2554467756148166e-10
P007,S1_7,Sucrose,7,delta,1.5,2.1541822954663582e-10
P007,S2_12,Sucralose,12,delta,1.5,3.0817189469952653e-10
P007,H2O,Water,0,theta,1.5,1.6705890205493127e-10
P007,S1_5,Sucrose,5,theta,1.5,3.4115025322020863e-10
P007,S2_12,Sucralose,12,theta,1.5,1.0779745417306475e-10
P007,S1_7,Sucrose,7,theta,1.5,2.6983150695903575e-10
P007,S2_7,Sucralose,7,theta,1.5,2.1060956459842812e-10
P007,S1_12,Sucrose,12,theta,1.5,1.6234582513491667e-10
