window,summary_feature_index,node,source_feature,statistic,raw_icc1,raw_icck,raw_effective_repeats,raw_n_conditions,subject_centered_icc1,subject_centered_icck,subject_centered_effective_repeats,subject_centered_n_conditions
0:2,13,inner_brow_R,velocity,std,0.16166426012892074,0.4908862506010736,5.0,140,-0.006708526908427167,-0.03446754022644135,5.0,140
0:2,14,inner_brow_R,velocity,quantile_10,0.24248149672448963,0.6154583937093117,5.0,140,-0.006770955628259432,-0.03479721986815337,5.0,140
0:2,15,inner_brow_R,velocity,quantile_90,0.1679482786000833,0.5022998275128254,5.0,140,0.05250555782142312,0.21696112874568454,5.0,140
0:2,16,inner_brow_R,velocity,late_minus_early,0.16425426090348005,0.4956323821064776,5.0,140,0.049282709138472304,0.2058367708593138,5.0,140
0:2,17,inner_brow_R,velocity,slope_per_second,0.10347525242714177,0.3659211349190212,5.0,140,0.038067816770934924,0.16518600202224948,5.0,140
0:2,18,inner_brow_R,acceleration,mean,0.09419432916211401,0.34208265934906246,5.0,140,-0.0058835755878440255,-0.030126893356376763,5.0,140
0:2,19,inner_brow_R,acceleration,std,0.21167624419308284,0.5731187354112467,5.0,140,0.03900282731143809,0.16869569959867328,5.0,140
0:2,20,inner_brow_R,acceleration,quantile_10,0.19085336107720258,0.5411475161799327,5.0,140,0.01636294512450753,0.07678876427828064,5.0,140
0:2,21,inner_brow_R,acceleration,quantile_90,0.24885219118108998,0.6235619377352632,5.0,140,0.04374980792994276,0.18616951717453029,5.0,140
0:2,22,inner_brow_R,acceleration,late_minus_early,0.08896503408635267,0.32807600025084177,5.0,140,-0.023325334418372517,-0.12862781973517937,5.0,140
0:2,23,inner_brow_R,acceleration,slope_per_second,0.04522269883052686,0.19147705702199003,5.0,140,-0.015807226231506575,-0.08437080474957614,5.0,140
0:2,24,inner_brow_R,abs_velocity,mean,0.20098945289244405,0.5570791390003355,5.0,140,-0.014317393110264748,-0.07593577491360648,5.0,140
0:2,25,inner_brow_R,abs_velocity,std,0.13135968188191188,0.43056361265592386,5.0,140,0.00519897868495426,0.025465318825650805,5.0,140
0:2,26,inner_brow_R,abs_velocity,quantile_10,0.0706173625466015,0.2753179131726581,5.0,140,-0.027657438513352367,-0.15548889025354962,5.0,140
0:2,27,inner_brow_R,abs_velocity,quantile_90,0.18054516045197688,0.5241760244803487,5.0,140,0.03418379790298592,0.15035954791947492,5.0,140
0:2,28,inner_brow_R,abs_velocity,late_minus_early,0.07211264746619829,0.2798425024345156,5.0,140,0.018081492530959444,0.08430968303822436,5.0,140
0:2,29,inner_brow_R,abs_velocity,slope_per_second,0.06129153376471998,0.24611789559238895,5.0,140,0.010638672770574288,0.051022132755117466,5.0,140
0:2,30,inner_brow_R,baseline_robust_z,mean,0.049605092533772814,0.20696031947529858,5.0,140,-0.030643128449184612,-0.1746191504769315,5.0,140
0:2,31,inner_brow_R,baseline_robust_z,std,0.03432303396932689,0.15089805374786178,5.0,140,-0.04974444182515291,-0.3105059996744263,5.0,140
0:2,32,inner_brow_R,baseline_robust_z,quantile_10,-0.01859410967451974,-0.10044099162928875,5.0,140,-0.059062702636934174,-0.38666294807652807,5.0,140
0:2,33,inner_brow_R,baseline_robust_z,quantile_90,0.09654567625832741,0.348242969371081,5.0,140,0.010773282752569831,0.051641039674642744,5.0,140
0:2,34,inner_brow_R,baseline_robust_z,late_minus_early,0.12332252160927654,0.4129221868187584,5.0,140,-0.017620865095004472,-0.09478510787020789,5.0,140
0:2,35,inner_brow_R,baseline_robust_z,slope_per_second,0.10733485763564043,0.375470148454861,5.0,140,-0.027843747256240895,-0.1566675870719055,5.0,140
0:2,36,inner_brow_L,value,mean,0.3961826806526423,0.7663906285999865,5.0,140,0.10973021674941184,0.3812934375549342,5.0,140
0:2,37,inner_brow_L,value,std,0.21073594252723316,0.5717373094752017,5.0,140,0.009092413025495294,0.043866650316583086,5.0,140
0:2,38,inner_brow_L,value,quantile_10,0.3194206810629345,0.701196610181671,5.0,140,0.07175085914971167,0.27875162221527194,5.0,140
0:2,39,inner_brow_L,value,quantile_90,0.523437554405369,0.8459596243807233,5.0,140,0.10465043153436304,0.36885064217179436,5.0,140
0:2,40,inner_brow_L,value,late_minus_early,0.21305087148915788,0.5751281462984634,5.0,140,0.03879471138132159,0.1679164725514028,5.0,140
0:2,41,inner_brow_L,value,slope_per_second,0.17030980689025746,0.5065008123124914,5.0,140,0.013166516801754203,0.06253890579321239,5.0,140
0:2,42,inner_brow_L,delta,mean,0.13398299959172297,0.43616188650989396,5.0,140,0.041453683113579574,0.17778846826849443,5.0,140
0:2,43,inner_brow_L,delta,std,0.21073593654833847,0.571737300673498,5.0,140,0.009092409294572267,0.04386663294829853,5.0,140
0:2,44,inner_brow_L,delta,quantile_10,0.10572781701080683,0.37151936099361493,5.0,140,-0.010643134900331966,-0.055581938792000865,5.0,140
0:2,45,inner_brow_L,delta,quantile_90,0.16566906910752788,0.49820001480754744,5.0,140,0.04603816944630469,0.194392878173498,5.0,140
0:2,46,inner_brow_L,delta,late_minus_early,0.2130508720205422,0.5751281470729276,5.0,140,0.038794712296600906,0.16791647598085852,5.0,140
0:2,47,inner_brow_L,delta,slope_per_second,0.17030980771631413,0.506500813773729,5.0,140,0.013166515754666529,0.06253890106853885,5.0,140
0:2,48,inner_brow_L,velocity,mean,0.17474376803944833,0.5142623070317152,5.0,140,0.050317291512910776,0.20943387599922636,5.0,140
0:2,49,inner_brow_L,velocity,std,0.14883204788988036,0.4664621633257443,5.0,140,-0.0059344137051889284,-0.03039353988450387,5.0,140
0:2,50,inner_brow_L,velocity,quantile_10,0.1703930998387795,0.5066481226265522,5.0,140,-0.008859305391963362,-0.04592394393635926,5.0,140
0:2,51,inner_brow_L,velocity,quantile_90,0.1808256197637481,0.5246485221297525,5.0,140,0.044975713927392,0.1905907495254962,5.0,140
0:2,52,inner_brow_L,velocity,late_minus_early,0.14579392500242142,0.46044770963048975,5.0,140,0.046948557317525015,0.19762916909595915,5.0,140
0:2,53,inner_brow_L,velocity,slope_per_second,0.1061508931743329,0.3725629192876014,5.0,140,0.04672100469555483,0.19682211554037127,5.0,140
0:2,54,inner_brow_L,acceleration,mean,0.09003845554334718,0.3309862975625609,5.0,140,0.0008367524738566476,0.0041698059873814634,5.0,140
0:2,55,inner_brow_L,acceleration,std,0.1943002786668864,0.5466468512294216,5.0,140,0.026170156993060883,0.11845123527285409,5.0,140
0:2,56,inner_brow_L,acceleration,quantile_10,0.1742711502515293,0.513442730398392,5.0,140,0.016894905686436368,0.07912714577196485,5.0,140
0:2,57,inner_brow_L,acceleration,quantile_90,0.21893017294708966,0.5835894808473755,5.0,140,0.03344076970397549,0.14747688617140764,5.0,140
0:2,58,inner_brow_L,acceleration,late_minus_early,0.06661373872873105,0.26299292552890646,5.0,140,-0.03188025384701547,-0.18269926502123826,5.0,140
0:2,59,inner_brow_L,acceleration,slope_per_second,0.032758625759867564,0.1448170929880305,5.0,140,-0.025630098415851545,-0.14278930816306007,5.0,140
0:2,60,inner_brow_L,abs_velocity,mean,0.18523017327571495,0.5319891193480428,5.0,140,-0.011611806104658114,-0.06088706572941682,5.0,140
0:2,61,inner_brow_L,abs_velocity,std,0.12729497548058585,0.42173559069545563,5.0,140,0.0032480109870107895,0.016031769481386873,5.0,140
0:2,62,inner_brow_L,abs_velocity,quantile_10,0.07429459270134396,0.286369994957659,5.0,140,-0.042447895380918886,-0.25564601873601334,5.0,140
0:2,63,inner_brow_L,abs_velocity,quantile_90,0.17060026629540748,0.5070142602322643,5.0,140,0.020951299664388683,0.09665620579390014,5.0,140
0:2,64,inner_brow_L,abs_velocity,late_minus_early,0.054910247587045914,0.22510824095609525,5.0,140,0.005620674779216003,0.02748542730390782,5.0,140
0:2,65,inner_brow_L,abs_velocity,slope_per_second,0.06017499475374906,0.24250421444160325,5.0,140,0.010770805250586157,0.05162965444040034,5.0,140
0:2,66,inner_brow_L,baseline_robust_z,mean,0.06473418089602855,0.2570986280856689,5.0,140,-0.01778864179759181,-0.09575673825398244,5.0,140
0:2,67,inner_brow_L,baseline_robust_z,std,0.0636306166982274,0.25360493089013453,5.0,140,-0.03823603500827919,-0.2256996074011818,5.0,140
0:2,68,inner_brow_L,baseline_robust_z,quantile_10,-0.004004863434531843,-0.020350318152865213,5.0,140,-0.0499553485557535,-0.3121512384553576,5.0,140
0:2,69,inner_brow_L,baseline_robust_z,quantile_90,0.11350462630364502,0.390313554802022,5.0,140,0.02098807360947871,0.0968127182218942,5.0,140
0:2,70,inner_brow_L,baseline_robust_z,late_minus_early,0.13632032593349347,0.44108579326007796,5.0,140,-0.0186610078735139,-0.10083150975750162,5.0,140
0:2,71,inner_brow_L,baseline_robust_z,slope_per_second,0.11055462162677104,0.3832797272434214,5.0,140,-0.037983702508370853,-0.22394329444102365,5.0,140
0:2,72,outer_brow_R,value,mean,0.4574144435348204,0.8082504670974843,5.0,140,0.11069956228360275,0.38362800325691965,5.0,140
0:2,73,outer_brow_R,value,std,0.2327827820322842,0.6027109672707781,5.0,140,-0.017304959069329124,-0.09295943201087041,5.0,140
0:2,74,outer_brow_R,value,quantile_10,0.361755789896788,0.7391752474419192,5.0,140,0.05627120855052483,0.22966249756562535,5.0,140
0:2,75,outer_brow_R,value,quantile_90,0.5871292708153241,0.8767004262129792,5.0,140,0.13646349523355977,0.4413854636874819,5.0,140
0:2,76,outer_brow_R,value,late_minus_early,0.19774499671406523,0.5520580859788683,5.0,140,0.030998154222185756,0.13789305088137457,5.0,140
0:2,77,outer_brow_R,value,slope_per_second,0.14741869074955882,0.463675634101145,5.0,140,0.009457196634619535,0.04556241240023121,5.0,140
0:2,78,outer_brow_R,delta,mean,0.12311717846639751,0.4124615052985469,5.0,140,0.03575235496314534,0.15639571442795488,5.0,140
0:2,79,outer_brow_R,delta,std,0.23278278091616425,0.6027109657743448,5.0,140,-0.017304957911765746,-0.09295942533019237,5.0,140
0:2,80,outer_brow_R,delta,quantile_10,0.10276532076654844,0.3641419476241403,5.0,140,-0.020579618112046828,-0.11212832281232167,5.0,140
0:2,81,outer_brow_R,delta,quantile_90,0.17316556689001125,0.5115183643209216,5.0,140,0.027977292860157984,0.1258074561248089,5.0,140
0:2,82,outer_brow_R,delta,late_minus_early,0.19774499637809012,0.5520580854551526,5.0,140,0.030998155035407177,0.13789305409986258,5.0,140
0:2,83,outer_brow_R,delta,slope_per_second,0.14741869939090557,0.4636756511987338,5.0,140,0.009457203818877815,0.04556244575058952,5.0,140
0:2,84,outer_brow_R,velocity,mean,0.14802996521072806,0.46488323163168416,5.0,140,0.004354258619714392,0.021398593065353657,5.0,140
0:2,85,outer_brow_R,velocity,std,0.21504820190381357,0.5780266460106974,5.0,140,-0.007920815711408513,-0.04089992152095685,5.0,140
0:2,86,outer_brow_R,velocity,quantile_10,0.26171056358988204,0.6393032072512427,5.0,140,-0.026114134660548745,-0.14580048756625957,5.0,140
0:2,87,outer_brow_R,velocity,quantile_90,0.17066326522825437,0.5071255304871091,5.0,140,0.011667194735507291,0.05573489421983366,5.0,140
0:2,88,outer_brow_R,velocity,late_minus_early,0.219925595475208,0.585001108667028,5.0,140,0.04256401433658564,0.18185769716545302,5.0,140
0:2,89,outer_brow_R,velocity,slope_per_second,0.0689161786685755,0.27011869919977727,5.0,140,0.00614966415255461,0.030010112315099816,5.0,140
0:2,90,outer_brow_R,acceleration,mean,0.10136932303646093,0.3606224149011083,5.0,140,-0.036817490952595545,-0.2158801108795973,5.0,140
0:2,91,outer_brow_R,acceleration,std,0.19111485322636362,0.5415677227498918,5.0,140,-0.0017376557180708893,-0.008749090216927897,5.0,140
0:2,92,outer_brow_R,acceleration,quantile_10,0.18428113473443453,0.5304200435943514,5.0,140,-0.014212411177409266,-0.07534541601817964,5.0,140
0:2,93,outer_brow_R,acceleration,quantile_90,0.24091522277253496,0.6134338771670226,5.0,140,0.015575288337928388,0.07330919433150432,5.0,140
0:2,94,outer_brow_R,acceleration,late_minus_early,0.13812190432251895,0.444840598998193,5.0,140,-0.016303100697179634,-0.08720216627721684,5.0,140
0:2,95,outer_brow_R,acceleration,slope_per_second,0.01631681859772654,0.0765855620931193,5.0,140,-0.048054079483428574,-0.29744398500665253,5.0,140
0:2,96,outer_brow_R,abs_velocity,mean,0.21432779263141283,0.5769840725470744,5.0,140,-0.03871115549720909,-0.2290179800328843,5.0,140
0:2,97,outer_brow_R,abs_velocity,std,0.21128962461094228,0.5725514225177586,5.0,140,0.01686743745496327,0.07900662973264504,5.0,140
0:2,98,outer_brow_R,abs_velocity,quantile_10,0.08311724609449384,0.31189186040714756,5.0,140,-0.05070504258283495,-0.31802763125548467,5.0,140
0:2,99,outer_brow_R,abs_velocity,quantile_90,0.18901782313063964,0.5381837967954012,5.0,140,0.005235681159717674,0.025641404916077176,5.0,140
0:2,100,outer_brow_R,abs_velocity,late_minus_early,0.16510737226097708,0.4971827269703802,5.0,140,0.07634939354536399,0.2924373196925793,5.0,140
0:2,101,outer_brow_R,abs_velocity,slope_per_second,0.06061413449824839,0.2439285908389264,5.0,140,0.012131130327316539,0.0578485771232546,5.0,140
0:2,102,outer_brow_R,baseline_robust_z,mean,0.06979608314823903,0.2728147983440341,5.0,140,-0.013060058301772004,-0.0688996239308904,5.0,140
0:2,103,outer_brow_R,baseline_robust_z,std,0.08083847222830741,0.30543028930339233,5.0,140,-0.04815583810252097,-0.2982241203425316,5.0,140
0:2,104,outer_brow_R,baseline_robust_z,quantile_10,0.020855914117091305,0.09625004028929598,5.0,140,-0.05845322298149312,-0.3814552761689478,5.0,140
0:2,105,outer_brow_R,baseline_robust_z,quantile_90,0.10824077930038352,0.3776816653584545,5.0,140,0.021373356075269353,0.09844995647500644,5.0,140
0:2,106,outer_brow_R,baseline_robust_z,late_minus_early,0.12085926489289837,0.40736229458835854,5.0,140,-0.023425679859688322,-0.129238387679931,5.0,140
0:2,107,outer_brow_R,baseline_robust_z,slope_per_second,0.10083541521354494,0.3592689436447319,5.0,140,-0.032936490610547854,-0.18967081744411085,5.0,140
0:2,108,outer_brow_L,value,mean,0.407022296407232,0.7743692615778324,5.0,140,0.1131174223576274,0.38939684311752815,5.0,140
0:2,109,outer_brow_L,value,std,0.22992549246091154,0.598857260326816,5.0,140,-0.015348879270523358,-0.08176436161271682,5.0,140
0:2,110,outer_brow_L,value,quantile_10,0.33438383232258134,0.7152487240141524,5.0,140,0.0681521165264174,0.26776545316789707,5.0,140
0:2,111,outer_brow_L,value,quantile_90,0.5321148613334092,0.8504423193452352,5.0,140,0.11893797441056084,0.40297415371982187,5.0,140
0:2,112,outer_brow_L,value,late_minus_early,0.21163287387310484,0.5730551425462368,5.0,140,0.02786835171283401,0.12536670486692766,5.0,140
0:2,113,outer_brow_L,value,slope_per_second,0.16083865246237455,0.48936076090450276,5.0,140,-0.00021695727237723778,-0.001085728588738808,5.0,140
0:2,114,outer_brow_L,delta,mean,0.13218686311958527,0.4323371492959465,5.0,140,0.04144389789625501,0.17775246880879864,5.0,140
0:2,115,outer_brow_L,delta,std,0.22992549172813695,0.5988572593326181,5.0,140,-0.015348882336594219,-0.08176437901422737,5.0,140
0:2,116,outer_brow_L,delta,quantile_10,0.08269309591225796,0.31069586703291113,5.0,140,-0.01462864285714269,-0.07768916232373124,5.0,140
0:2,117,outer_brow_L,delta,quantile_90,0.1785181794734672,0.5207427246517805,5.0,140,0.03506729073371037,0.15376760099103998,5.0,140
0:2,118,outer_brow_L,delta,late_minus_early,0.2116328768839701,0.5730551469614114,5.0,140,0.02786835625664088,0.12536672325735024,5.0,140
0:2,119,outer_brow_L,delta,slope_per_second,0.16083865426242017,0.4893607642371623,5.0,140,-0.00021695650846955054,-0.0010857247625623305,5.0,140
0:2,120,outer_brow_L,velocity,mean,0.17960504214705675,0.5225876809122061,5.0,140,0.004038526501648405,0.019871624184640158,5.0,140
0:2,121,outer_brow_L,velocity,std,0.18497386155054318,0.5315660258617907,5.0,140,-0.020272072434429814,-0.11030478884986485,5.0,140
0:2,122,outer_brow_L,velocity,quantile_10,0.1969905654628733,0.550880098718871,5.0,140,-0.016528887695089322,-0.08849535779774963,5.0,140
0:2,123,outer_brow_L,velocity,quantile_90,0.19156068367390305,0.5422830053619893,5.0,140,0.01588612558951347,0.07468481833290148,5.0,140
0:2,124,outer_brow_L,velocity,late_minus_early,0.20555455897863736,0.5640228895949776,5.0,140,0.041764685918473154,0.17893137832547407,5.0,140
0:2,125,outer_brow_L,velocity,slope_per_second,0.144682069633981,0.4582234688548044,5.0,140,0.0590535641684923,0.23884841907330748,5.0,140
0:2,126,outer_brow_L,acceleration,mean,0.12104140469098668,0.4077759353831186,5.0,140,-0.009503327478432768,-0.049394277365628264,5.0,140
0:2,127,outer_brow_L,acceleration,std,0.16255603802962793,0.49252714493647126,5.0,140,-0.03488162493662034,-0.20268854837681388,5.0,140
0:2,128,outer_brow_L,acceleration,quantile_10,0.12390693884263454,0.41423054098089035,5.0,140,-0.04082209776351667,-0.24394365589682235,5.0,140
0:2,129,outer_brow_L,acceleration,quantile_90,0.21525838721214624,0.5783302169520959,5.0,140,0.001083556021789617,0.005394399572385694,5.0,140
0:2,130,outer_brow_L,acceleration,late_minus_early,0.12767414495912316,0.42256713447031746,5.0,140,-0.012686595378145475,-0.06682405592701794,5.0,140
0:2,131,outer_brow_L,acceleration,slope_per_second,0.04919435372503499,0.2055284178684965,5.0,140,-0.03392500840610932,-0.1962571429244274,5.0,140
0:2,132,outer_brow_L,abs_velocity,mean,0.20004566875422258,0.5556260248764633,5.0,140,-0.0385159335013943,-0.2276526911641369,5.0,140
0:2,133,outer_brow_L,abs_velocity,std,0.18187085189879962,0.5264040485111781,5.0,140,0.002070702258835718,0.010268459604189952,5.0,140
0:2,134,outer_brow_L,abs_velocity,quantile_10,0.06382579621443188,0.2542246247135337,5.0,140,-0.047747792946027184,-0.2951005680081729,5.0,140
0:2,135,outer_brow_L,abs_velocity,quantile_90,0.20390690704022085,0.5615328382251094,5.0,140,0.009114976478421162,0.04397167910892758,5.0,140
0:2,136,outer_brow_L,abs_velocity,late_minus_early,0.11031469757079986,0.38270260106834675,5.0,140,0.04745636158756362,0.19942572977042242,5.0,140
0:2,137,outer_brow_L,abs_velocity,slope_per_second,0.08381899712400208,0.31386394215929786,5.0,140,0.042457920795302494,0.18147021236355784,5.0,140
0:2,138,outer_brow_L,baseline_robust_z,mean,0.06939975155744992,0.2716022445972657,5.0,140,-0.005270990163577948,-0.026922585552388644,5.0,140
0:2,139,outer_brow_L,baseline_robust_z,std,0.09446105222560719,0.3427856778556029,5.0,140,-0.03106781189958319,-0.17738261884390794,5.0,140
0:2,140,outer_brow_L,baseline_robust_z,quantile_10,0.03236410571017882,0.14327292782478185,5.0,140,-0.025501156669214712,-0.14198935443756563,5.0,140
0:2,141,outer_brow_L,baseline_robust_z,quantile_90,0.09510247052770493,0.3444718549184875,5.0,140,0.013461888039630254,0.06387018697370994,5.0,140
0:2,142,outer_brow_L,baseline_robust_z,late_minus_early,0.13800767643400083,0.44460356333141904,5.0,140,-0.022757098364785674,-0.12518046879037892,5.0,140
0:2,143,outer_brow_L,baseline_robust_z,slope_per_second,0.1256608487415626,0.4181326360017207,5.0,140,-0.031954598764861404,-0.18318775919975605,5.0,140
0:2,144,eye_open_R,value,mean,0.5961274802775895,0.8806703099898399,5.0,140,0.11529445958239261,0.3945257605131697,5.0,140
0:2,145,eye_open_R,value,std,0.24815212922694854,0.6226815933017301,5.0,140,-0.06157796936759606,-0.4085109445596736,5.0,140
0:2,146,eye_open_R,value,quantile_10,0.3280461624275783,0.7093857371397181,5.0,140,0.06017207095568162,0.24249471740912804,5.0,140
0:2,147,eye_open_R,value,quantile_90,0.693389046558055,0.9187474789535103,5.0,140,0.09083435654279585,0.33313233686357596,5.0,140
0:2,148,eye_open_R,value,late_minus_early,0.21691936773908696,0.5807195597535718,5.0,140,-0.009480584554680213,-0.04927140984194034,5.0,140
0:2,149,eye_open_R,value,slope_per_second,0.2211337835259786,0.5867064495752329,5.0,140,0.012390999541142865,0.059029271024976404,5.0,140
0:2,150,eye_open_R,delta,mean,0.04340831905592291,0.18493135775595287,5.0,140,-0.02178615871121699,-0.11932974019117816,5.0,140
0:2,151,eye_open_R,delta,std,0.24815212690886063,0.6226815903825833,5.0,140,-0.06157797202593127,-0.4085109679586259,5.0,140
0:2,152,eye_open_R,delta,quantile_10,0.10090152547943936,0.3594367584380577,5.0,140,-0.030250399542519315,-0.17207312026701763,5.0,140
0:2,153,eye_open_R,delta,quantile_90,0.08842133902895899,0.32659487165713535,5.0,140,-0.04271448873036299,-0.2575824551649438,5.0,140
0:2,154,eye_open_R,delta,late_minus_early,0.21691937112274037,0.5807195646036877,5.0,140,-0.009480583922751945,-0.04927140642830187,5.0,140
0:2,155,eye_open_R,delta,slope_per_second,0.22113378737656258,0.5867064549963417,5.0,140,0.012391002227218239,0.059029283216847,5.0,140
0:2,156,eye_open_R,velocity,mean,0.17655718658994082,0.5173901417574441,5.0,140,0.033451300539550595,0.147517847315729,5.0,140
0:2,157,eye_open_R,velocity,std,0.1252183477116158,0.41715160144519287,5.0,140,0.001899725579698218,0.009426993098773574,5.0,140
0:2,158,eye_open_R,velocity,quantile_10,0.1575262109480932,0.4831781573681324,5.0,140,0.0002914727914474725,0.0014556668081653888,5.0,140
0:2,159,eye_open_R,velocity,quantile_90,0.19476479827238685,0.5473814447234739,5.0,140,-0.041454190823846465,-0.2484717325872461,5.0,140
0:2,160,eye_open_R,velocity,late_minus_early,0.14285610654811148,0.4545433562282443,5.0,140,0.024675984606463607,0.11229587764023863,5.0,140
0:2,161,eye_open_R,velocity,slope_per_second,0.08591233908117717,0.3196977644382372,5.0,140,-0.02091641078471777,-0.11413088807652153,5.0,140
0:2,162,eye_open_R,acceleration,mean,0.10942849854548894,0.3805642116175986,5.0,140,0.008806371658753424,0.04253359182345102,5.0,140
0:2,163,eye_open_R,acceleration,std,0.17533626322621626,0.5152871927033505,5.0,140,0.03422648671626124,0.15052470615814298,5.0,140
0:2,164,eye_open_R,acceleration,quantile_10,0.2620491644180732,0.6397070404261945,5.0,140,0.028548115400819297,0.12811123923662043,5.0,140
0:2,165,eye_open_R,acceleration,quantile_90,0.2591025304866406,0.6361747265304541,5.0,140,0.05063897848160578,0.2105472930413116,5.0,140
0:2,166,eye_open_R,acceleration,late_minus_early,0.07630434702240284,0.29230512755459886,5.0,140,-0.012600986932422398,-0.06634919607287616,5.0,140
0:2,167,eye_open_R,acceleration,slope_per_second,0.00689128617463426,0.03353211331752596,5.0,140,-0.057014061670436,-0.3692889632525488,5.0,140
0:2,168,eye_open_R,abs_velocity,mean,0.20986042730882262,0.5704459843853049,5.0,140,-0.0015033485371396351,-0.007562217278832838,5.0,140
0:2,169,eye_open_R,abs_velocity,std,0.07579438727376094,0.29080606601300907,5.0,140,-0.010381574338640958,-0.05415680320694916,5.0,140
0:2,170,eye_open_R,abs_velocity,quantile_10,0.11227680220716858,0.38739991604183266,5.0,140,-0.014358944706191618,-0.07616958284438279,5.0,140
0:2,171,eye_open_R,abs_velocity,quantile_90,0.18630912506848415,0.5337646933216232,5.0,140,-0.046438444331317504,-0.2851621723142365,5.0,140
0:2,172,eye_open_R,abs_velocity,late_minus_early,0.025986033121927436,0.11769632337901274,5.0,140,-0.0369296129377018,-0.2166514869033877,5.0,140
0:2,173,eye_open_R,abs_velocity,slope_per_second,0.04395494275760768,0.18691190538107608,5.0,140,-0.030581835575382615,-0.17422119344345133,5.0,140
0:2,174,eye_open_R,baseline_robust_z,mean,0.013161945476504342,0.06251827868136557,5.0,140,-0.0462724465526099,-0.2839113178949499,5.0,140
0:2,175,eye_open_R,baseline_robust_z,std,0.022030255660551345,0.10123072343119,5.0,140,-0.051448810926466644,-0.32390142792983095,5.0,140
0:2,176,eye_open_R,baseline_robust_z,quantile_10,-0.009429196779064397,-0.04899387546628427,5.0,140,-0.05917266659240683,-0.3876060725667793,5.0,140
0:2,177,eye_open_R,baseline_robust_z,quantile_90,0.011218331335414625,0.053682733893825794,5.0,140,-0.05092614073735774,-0.3197691357242051,5.0,140
0:2,178,eye_open_R,baseline_robust_z,late_minus_early,0.11070695463574057,0.3836457587418083,5.0,140,-0.04322144547109826,-0.2612785787286342,5.0,140
0:2,179,eye_open_R,baseline_robust_z,slope_per_second,0.12897213242139202,0.4254011093023573,5.0,140,-0.02881871869042662,-0.16286820543648814,5.0,140
0:2,180,eye_open_L,value,mean,0.6357402118953234,0.8971877466968484,5.0,140,0.0842319720600466,0.31502062602240316,5.0,140
0:2,181,eye_open_L,value,std,0.24980632360626742,0.6247578106951319,5.0,140,-0.04416704033265375,-0.2682213796325041,5.0,140
0:2,182,eye_open_L,value,quantile_10,0.3851266051212416,0.7579721153543146,5.0,140,0.03892667774591754,0.1684107108488858,5.0,140
0:2,183,eye_open_L,value,quantile_90,0.7031250993151023,0.9221311817047346,5.0,140,0.058166503143230436,0.23593780695640557,5.0,140
0:2,184,eye_open_L,value,late_minus_early,0.26068309719366867,0.6380745187822631,5.0,140,0.0033381388782669393,0.01647076755323726,5.0,140
0:2,185,eye_open_L,value,slope_per_second,0.24670988836003674,0.6208601191094336,5.0,140,0.01641469370071156,0.07701664964823464,5.0,140
0:2,186,eye_open_L,delta,mean,0.05929816069652804,0.23964804932476308,5.0,140,-0.007527252234189184,-0.03880463012620331,5.0,140
0:2,187,eye_open_L,delta,std,0.24980632254933224,0.6247578093729389,5.0,140,-0.044167040270096915,-0.2682213791710857,5.0,140
0:2,188,eye_open_L,delta,quantile_10,0.09542165493739778,0.34530860172436006,5.0,140,-0.012442171324507206,-0.06546917120074887,5.0,140
0:2,189,eye_open_L,delta,quantile_90,0.09196070238475923,0.33615230399079987,5.0,140,-0.0395047969023078,-0.23459440120812017,5.0,140
0:2,190,eye_open_L,delta,late_minus_early,0.2606830976033804,0.6380745192731997,5.0,140,0.0033381369064890746,0.01647075795244969,5.0,140
0:2,191,eye_open_L,delta,slope_per_second,0.24670989512680763,0.6208601276803228,5.0,140,0.016414694309671463,0.07701665232939243,5.0,140
0:2,192,eye_open_L,velocity,mean,0.21120244372025992,0.5724233647175874,5.0,140,0.045812536316056696,0.19358770628262412,5.0,140
0:2,193,eye_open_L,velocity,std,0.10774011627485515,0.37646084187018247,5.0,140,-0.014346409086199646,-0.07609903710022084,5.0,140
0:2,194,eye_open_L,velocity,quantile_10,0.17663050909783207,0.5175160511590614,5.0,140,0.002084955331652731,0.010338554957145713,5.0,140
0:2,195,eye_open_L,velocity,quantile_90,0.19383350209510436,0.5459071396709533,5.0,140,-0.031501716456562016,-0.18021718492298475,5.0,140
0:2,196,eye_open_L,velocity,late_minus_early,0.15559073357841288,0.47951888658081393,5.0,140,0.03470956593567692,0.15239023415672082,5.0,140
0:2,197,eye_open_L,velocity,slope_per_second,0.1017363512253831,0.3615504584291361,5.0,140,-0.009862694857228783,-0.05133883119162294,5.0,140
0:2,198,eye_open_L,acceleration,mean,0.11370585932910594,0.3907892064855941,5.0,140,0.014023868743118829,0.06639489078146239,5.0,140
0:2,199,eye_open_L,acceleration,std,0.15971228086043135,0.4872696289607847,5.0,140,0.022907094438588984,0.1049216697980696,5.0,140
0:2,200,eye_open_L,acceleration,quantile_10,0.23284382187883798,0.6027927958485572,5.0,140,0.028612355123741582,0.12836991341892315,5.0,140
0:2,201,eye_open_L,acceleration,quantile_90,0.234415548471591,0.6048927135266657,5.0,140,0.052805054210492815,0.21798287989351786,5.0,140
0:2,202,eye_open_L,acceleration,late_minus_early,0.06722722459472634,0.2649016989344644,5.0,140,-0.018287027257804796,-0.09865129173276271,5.0,140
0:2,203,eye_open_L,acceleration,slope_per_second,0.004609854785529372,0.02263195384469939,5.0,140,-0.05894986320129292,-0.38569629017986035,5.0,140
