subject,ma_mau,substance,intensity,repeat,channel,band,abs_power,rel_power
P012,S2_5,Sucralose,5,1,C4,alpha,1.0356031038408633e-10,0.07266908193728501
P012,S2_5,Sucralose,5,1,C4,beta,6.636425023117152e-10,0.46568314829003854
P012,S2_5,Sucralose,5,1,C4,gamma,5.043265584003831e-10,0.35388990105979906
P012,S2_5,Sucralose,5,1,P3,delta,4.250051483944776e-10,0.0822656173795297
P012,S2_5,Sucralose,5,1,P3,theta,3.9328387037052055e-10,0.07612552582871769
P012,S2_5,Sucralose,5,1,P3,alpha,6.003512674114751e-10,0.11620628089979596
P012,S2_5,Sucralose,5,1,P3,beta,1.9957078005146255e-09,0.38629681296494206
P012,S2_5,Sucralose,5,1,P3,gamma,1.7519068073034417e-09,0.3391057629270146
P012,S2_5,Sucralose,5,1,P4,delta,9.83207012361128e-11,0.08438781426381896
P012,S2_5,Sucralose,5,1,P4,theta,1.3636041432394404e-10,0.1170369736203616
P012,S2_5,Sucralose,5,1,P4,alpha,9.979179828796069e-11,0.08565044424117507
P012,S2_5,Sucralose,5,1,P4,beta,4.929071205368855e-10,0.42305795233590854
P012,S2_5,Sucralose,5,1,P4,gamma,3.377254028614739e-10,0.2898668155387361
P012,S2_5,Sucralose,5,1,O1,delta,3.078670768520411e-10,0.062305559037154165
P012,S2_5,Sucralose,5,1,O1,theta,3.981146359177698e-10,0.08056969002778672
P012,S2_5,Sucralose,5,1,O1,alpha,3.865796597975904e-10,0.07823526329077839
P012,S2_5,Sucralose,5,1,O1,beta,2.294722151063179e-09,0.46440154601410866
P012,S2_5,Sucralose,5,1,O1,gamma,1.55396219520573e-09,0.31448794163017174
P012,S2_5,Sucralose,5,1,O2,delta,1.6716383154854078e-10,0.12662041779681915
P012,S2_5,Sucralose,5,1,O2,theta,7.872993370077326e-11,0.05963501198770413
P012,S2_5,Sucralose,5,1,O2,alpha,8.121717951707042e-11,0.06151900867230683
P012,S2_5,Sucralose,5,1,O2,beta,5.897039702618046e-10,0.4466789400511591
P012,S2_5,Sucralose,5,1,O2,gamma,4.0338157821652194e-10,0.30554662149201106
P012,S2_5,Sucralose,5,1,F7,delta,3.1611074258233167e-10,0.05826910060595209
P012,S2_5,Sucralose,5,1,F7,theta,5.17820606849562e-10,0.09545053986418602
P012,S2_5,Sucralose,5,1,F7,alpha,6.120185740449956e-10,0.1128141725662835
P012,S2_5,Sucralose,5,1,F7,beta,2.1203293435601335e-09,0.3908430407279785
P012,S2_5,Sucralose,5,1,F7,gamma,1.8587356944954596e-09,0.3426231462355995
P012,S2_5,Sucralose,5,1,F8,delta,2.018585186336446e-10,0.12972280259848326
P012,S2_5,Sucralose,5,1,F8,theta,1.1520216975879932e-10,0.07403377587279512
P012,S2_5,Sucralose,5,1,F8,alpha,1.4258159416485636e-10,0.0916289494207251
P012,S2_5,Sucralose,5,1,F8,beta,6.450077477867382e-10,0.41450919835832645
P012,S2_5,Sucralose,5,1,F8,gamma,4.5142580667310425e-10,0.2901052737496692
P012,S2_5,Sucralose,5,1,T7,delta,4.142299873114276e-10,0.06833119616321047
P012,S2_5,Sucralose,5,1,T7,theta,4.751324885478483e-10,0.07837764592853681
P012,S2_5,Sucralose,5,1,T7,alpha,6.701940067212173e-10,0.11055490800632366
P012,S2_5,Sucralose,5,1,T7,beta,2.4759865352937225e-09,0.40843764773945357
P012,S2_5,Sucralose,5,1,T7,gamma,2.0265488313893455e-09,0.33429860216247576
P012,S2_5,Sucralose,5,1,T8,delta,2.038946613675096e-10,0.1813945990363156
P012,S2_5,Sucralose,5,1,T8,theta,1.0347188049288699e-10,0.09205361311402957
P012,S2_5,Sucralose,5,1,T8,alpha,1.2343721761762883e-10,0.10981574723798125
P012,S2_5,Sucralose,5,1,T8,beta,4.0168704917053397e-10,0.3573603189690016
P012,S2_5,Sucralose,5,1,T8,gamma,2.915485092293086e-10,0.2593757216426718
P012,S2_5,Sucralose,5,1,P7,delta,4.3098744524962943e-10,0.0872414934098391
P012,S2_5,Sucralose,5,1,P7,theta,3.867458770080641e-10,0.07828601100140857
P012,S2_5,Sucralose,5,1,P7,alpha,5.363535353610944e-10,0.10856994545037514
P012,S2_5,Sucralose,5,1,P7,beta,1.9221582397269786e-09,0.3890877965289252
P012,S2_5,Sucralose,5,1,P7,gamma,1.6639207389376221e-09,0.33681475360945207
P012,S2_5,Sucralose,5,1,P8,delta,8.751943313513601e-10,0.21468524697454944
P012,S2_5,Sucralose,5,1,P8,theta,5.469337161525593e-10,0.13416288900045542
P012,S2_5,Sucralose,5,1,P8,alpha,6.226041931657805e-10,0.1527248637120391
P012,S2_5,Sucralose,5,1,P8,beta,1.1958447018411596e-09,0.2933408112476765
P012,S2_5,Sucralose,5,1,P8,gamma,8.360624339019621e-10,0.20508618906527917
P012,S2_12,Sucralose,12,1,Fp1,delta,2.0566855074678117e-10,0.08242260609119859
P012,S2_12,Sucralose,12,1,Fp1,theta,1.948103948766486e-10,0.07807115079620483
P012,S2_12,Sucralose,12,1,Fp1,alpha,3.254669998123435e-10,0.13043237881442032
P012,S2_12,Sucralose,12,1,Fp1,beta,1.002711646630753e-09,0.4018412478388951
P012,S2_12,Sucralose,12,1,Fp1,gamma,7.666353924723742e-10,0.3072326164592807
P012,S2_12,Sucralose,12,1,Fp2,delta,1.5909061064139072e-10,0.10217539068864165
P012,S2_12,Sucralose,12,1,Fp2,theta,1.2723440729251888e-10,0.08171585501959595
P012,S2_12,Sucralose,12,1,Fp2,alpha,1.0253792042091591e-10,0.0658546223260404
P012,S2_12,Sucralose,12,1,Fp2,beta,6.588453951427618e-10,0.4231411607556559
P012,S2_12,Sucralose,12,1,Fp2,gamma,5.093261888972077e-10,0.3271129712100662
P012,S2_12,Sucralose,12,1,F3,delta,1.9787247142421464e-10,0.08808750572399514
P012,S2_12,Sucralose,12,1,F3,theta,1.920919860237437e-10,0.08551418899561701
P012,S2_12,Sucralose,12,1,F3,alpha,2.4716767257387923e-10,0.11003240428508514
P012,S2_12,Sucralose,12,1,F3,beta,9.54951988368271e-10,0.42511895735707933
P012,S2_12,Sucralose,12,1,F3,gamma,6.542329931899278e-10,0.2912469436382235
P012,S2_12,Sucralose,12,1,F4,delta,5.394866198944182e-10,0.20397219635447558
P012,S2_12,Sucralose,12,1,F4,theta,1.944131892916298e-10,0.07350485398109209
P012,S2_12,Sucralose,12,1,F4,alpha,1.3929899292173013e-10,0.05266696242025894
P012,S2_12,Sucralose,12,1,F4,beta,9.852368599935921e-10,0.3725040044581821
P012,S2_12,Sucralose,12,1,F4,gamma,7.864670723716396e-10,0.29735198278599123
P012,S2_12,Sucralose,12,1,C3,delta,6.473088284734628e-10,0.12424755291016074
P012,S2_12,Sucralose,12,1,C3,theta,4.837260460628648e-10,0.09284869116331324
P012,S2_12,Sucralose,12,1,C3,alpha,5.582968190085577e-10,0.1071621620284822
P012,S2_12,Sucralose,12,1,C3,beta,1.937653388581654e-09,0.37192246008308705
P012,S2_12,Sucralose,12,1,C3,gamma,1.5828465267222094e-09,0.30381913381495673
P012,S2_12,Sucralose,12,1,C4,delta,8.56014226128812e-11,0.062411152527354755
P012,S2_12,Sucralose,12,1,C4,theta,6.111696778598079e-11,0.04455977812133102
P012,S2_12,Sucralose,12,1,C4,alpha,1.0161787403162171e-10,0.0740885892092489
P012,S2_12,Sucralose,12,1,C4,beta,6.676161164260327e-10,0.48675232256847334
P012,S2_12,Sucralose,12,1,C4,gamma,4.556201530005083e-10,0.33218815757359216
P012,S2_12,Sucralose,12,1,P3,delta,5.286207724812313e-10,0.0956441981548242
P012,S2_12,Sucralose,12,1,P3,theta,3.4401660923968454e-10,0.062243472930945676
P012,S2_12,Sucralose,12,1,P3,alpha,5.773255946774489e-10,0.1044564391936417
P012,S2_12,Sucralose,12,1,P3,beta,2.100860329904384e-09,0.3801120049555344
P012,S2_12,Sucralose,12,1,P3,gamma,1.9761274411490275e-09,0.35754388476505417
P012,S2_12,Sucralose,12,1,P4,delta,1.582070116052213e-10,0.11976439032894241
P012,S2_12,Sucralose,12,1,P4,theta,1.3844798842910046e-10,0.10480659964588107
P012,S2_12,Sucralose,12,1,P4,alpha,1.0899391768892237e-10,0.08250955484924861
P012,S2_12,Sucralose,12,1,P4,beta,5.363086695184647e-10,0.4059913665096079
P012,S2_12,Sucralose,12,1,P4,gamma,3.79027817273717e-10,0.2869280886663203
P012,S2_12,Sucralose,12,1,O1,delta,3.649416106939064e-10,0.07271747143853102
P012,S2_12,Sucralose,12,1,O1,theta,5.296901471796094e-10,0.10554490641822471
P012,S2_12,Sucralose,12,1,O1,alpha,6.191369948487241e-10,0.12336789069858124
P012,S2_12,Sucralose,12,1,O1,beta,1.999578066264357e-09,0.39843157552304675
P012,S2_12,Sucralose,12,1,O1,gamma,1.5052766765016376e-09,0.29993815592161643
P012,S2_12,Sucralose,12,1,O2,delta,1.66910362842941e-10,0.12161684042869653
P012,S2_12,Sucralose,12,1,O2,theta,8.259741187514989e-11,0.060183418744921044
P012,S2_12,Sucralose,12,1,O2,alpha,1.1753464868180372e-10,0.08563993493338909
P012,S2_12,Sucralose,12,1,O2,beta,5.846060848987193e-10,0.4259648336375266
P012,S2_12,Sucralose,12,1,O2,gamma,4.207795391213478e-10,0.306594972255467
P012,S2_12,Sucralose,12,1,F7,delta,5.65520948854647e-10,0.10109839896741914
P012,S2_12,Sucralose,12,1,F7,theta,3.867425247264416e-10,0.06913811087219367
P012,S2_12,Sucralose,12,1,F7,alpha,6.552083903551635e-10,0.11713185760683868
P012,S2_12,Sucralose,12,1,F7,beta,2.063472517443066e-09,0.36888778081390367
P012,S2_12,Sucralose,12,1,F7,gamma,1.9228232215764603e-09,0.343743851739645
P012,S2_12,Sucralose,12,1,F8,delta,1.364419771566978e-10,0.10474238185531497
P012,S2_12,Sucralose,12,1,F8,theta,9.068990785796546e-11,0.06961990112744454
P012,S2_12,Sucralose,12,1,F8,alpha,1.093963827360361e-10,0.0839802964814014
P012,S2_12,Sucralose,12,1,F8,beta,5.698481779292009e-10,0.43745522232991063
P012,S2_12,Sucralose,12,1,F8,gamma,3.962669995032616e-10,0.3042021982059283
P012,S2_12,Sucralose,12,1,T7,delta,4.768086793284722e-10,0.07280263817204279
P012,S2_12,Sucralose,12,1,T7,theta,5.423252962924548e-10,0.08280619466309243
P012,S2_12,Sucralose,12,1,T7,alpha,7.69032070883046e-10,0.11742144391760427
P012,S2_12,Sucralose,12,1,T7,beta,2.661602986045355e-09,0.4063930199919868
P012,S2_12,Sucralose,12,1,T7,gamma,2.099563399631315e-09,0.3205767032552739
P012,S2_12,Sucralose,12,1,T8,delta,1.9508568238573171e-10,0.1564632328365789
P012,S2_12,Sucralose,12,1,T8,theta,7.08551506138286e-11,0.05682747084556503
P012,S2_12,Sucralose,12,1,T8,alpha,1.189934147830001e-10,0.09543547294465037
P012,S2_12,Sucralose,12,1,T8,beta,5.301044170140524e-10,0.42515601254105584
P012,S2_12,Sucralose,12,1,T8,gamma,3.318081429099155e-10,0.2661178108321495
P012,S2_12,Sucralose,12,1,P7,delta,4.782476338181226e-10,0.09432191987739222
P012,S2_12,Sucralose,12,1,P7,theta,3.466480339849704e-10,0.0683673180484995
P012,S2_12,Sucralose,12,1,P7,alpha,6.740902597280527e-10,0.1329467894291348
P012,S2_12,Sucralose,12,1,P7,beta,1.970752039416564e-09,0.3886796354349523
P012,S2_12,Sucralose,12,1,P7,gamma,1.6006384040993428e-09,0.31568433721002165
P012,S2_12,Sucralose,12,1,P8,delta,9.473608409195436e-11,0.08313300978010561
P012,S2_12,Sucralose,12,1,P8,theta,8.712163278653083e-11,0.07645116029359436
P012,S2_12,Sucralose,12,1,P8,alpha,9.831097157115661e-11,0.08627005263573846
P012,S2_12,Sucralose,12,1,P8,beta,5.197597396300181e-10,0.4561006709547652
P012,S2_12,Sucralose,12,1,P8,gamma,3.396439793495901e-10,0.2980451063357961
P012,S2_7,Sucralose,7,1,Fp1,delta,2.56464545801336e-10,0.0919231221147114
P012,S2_7,Sucralose,7,1,Fp1,theta,1.9499543347859677e-10,0.06989109932313599
P012,S2_7,Sucralose,7,1,Fp1,alpha,2.7906425454644105e-10,0.10002340662086857
P012,S2_7,Sucralose,7,1,Fp1,beta,1.2117665667088877e-09,0.434326568368599
P012,S2_7,Sucralose,7,1,Fp1,gamma,8.476987026638618e-10,0.30383580357268497
P012,S2_7,Sucralose,7,1,Fp2,delta,2.9997063324661604e-10,0.21078530319951505
P012,S2_7,Sucralose,7,1,Fp2,theta,1.7417832369658757e-10,0.12239275016292836
P012,S2_7,Sucralose,7,1,Fp2,alpha,1.3228515294317714e-10,0.09295498619359056
P012,S2_7,Sucralose,7,1,Fp2,beta,4.678194227877562e-10,0.32873037539601124
P012,S2_7,Sucralose,7,1,Fp2,gamma,3.488562795060992e-10,0.24513658504795457
P012,S2_7,Sucralose,7,1,F3,delta,1.7960470423157413e-10,0.09198349626608941
P012,S2_7,Sucralose,7,1,F3,theta,1.6005011554654602e-10,0.08196872831783436
P012,S2_7,Sucralose,7,1,F3,alpha,1.506581177754921e-10,0.07715867172382125
P012,S2_7,Sucralose,7,1,F3,beta,8.815846003703516e-10,0.4514983844290226
P012,S2_7,Sucralose,7,1,F3,gamma,5.806777774566834e-10,0.29739071926323235
P012,S2_7,Sucralose,7,1,F4,delta,1.1350290024279292e-09,0.43224122061811004
P012,S2_7,Sucralose,7,1,F4,theta,4.4938713497484957e-10,0.17113540124181822
P012,S2_7,Sucralose,7,1,F4,alpha,1.4355686583412432e-10,0.05466925936123135
P012,S2_7,Sucralose,7,1,F4,beta,4.2498132603070874e-10,0.1618411923488101
P012,S2_7,Sucralose,7,1,F4,gamma,4.729613592102808e-10,0.18011292643003018
P012,S2_7,Sucralose,7,1,C3,delta,2.5735095651381684e-10,0.07620078337508608
P012,S2_7,Sucralose,7,1,C3,theta,2.661133244425901e-10,0.07879529209360099
P012,S2_7,Sucralose,7,1,C3,alpha,3.0715933727455125e-10,0.09094888333953581
P012,S2_7,Sucralose,7,1,C3,beta,1.3093980038204077e-09,0.3877085012331482
P012,S2_7,Sucralose,7,1,C3,gamma,1.2372527984365225e-09,0.36634653995862937
P012,S2_7,Sucralose,7,1,C4,delta,4.35938397242454e-10,0.24500303311251193
P012,S2_7,Sucralose,7,1,C4,theta,1.7767920128806986e-10,0.09985801551767112
P012,S2_7,Sucralose,7,1,C4,alpha,1.0254061925767849e-10,0.05762915791378217
P012,S2_7,Sucralose,7,1,C4,beta,5.483685001962938e-10,0.3081902091242702
P012,S2_7,Sucralose,7,1,C4,gamma,5.147916508712035e-10,0.2893195843317639
P012,S2_7,Sucralose,7,1,P3,delta,3.2103155336609767e-10,0.07292657357897014
P012,S2_7,Sucralose,7,1,P3,theta,3.2274596888210023e-10,0.07331602579312714
P012,S2_7,Sucralose,7,1,P3,alpha,5.425042898631104e-10,0.12323704195672092
P012,S2_7,Sucralose,7,1,P3,beta,1.738327416201308e-09,0.3948841193107881
P012,S2_7,Sucralose,7,1,P3,gamma,1.4775111183736496e-09,0.3356362393603933
P012,S2_7,Sucralose,7,1,P4,delta,3.3524486503532943e-10,0.21163462220661847
P012,S2_7,Sucralose,7,1,P4,theta,1.6077753898242114e-10,0.10149624131683199
P012,S2_7,Sucralose,7,1,P4,alpha,1.4442637058118764e-10,0.0911740150632929
P012,S2_7,Sucralose,7,1,P4,beta,5.047707996612126e-10,0.31865358318307296
P012,S2_7,Sucralose,7,1,P4,gamma,4.3885424853823067e-10,0.2770415382301834
P012,S2_7,Sucralose,7,1,O1,delta,3.808270747333319e-10,0.1011326876689616
P012,S2_7,Sucralose,7,1,O1,theta,3.0395734624114373e-10,0.08071911216821236
P012,S2_7,Sucralose,7,1,O1,alpha,4.504177760216737e-10,0.11961323993270506
P012,S2_7,Sucralose,7,1,O1,beta,1.4962120406695003e-09,0.39733505056468166
P012,S2_7,Sucralose,7,1,O1,gamma,1.134203818287696e-09,0.3011999096654397
P012,S2_7,Sucralose,7,1,O2,delta,7.285080870833879e-10,0.2754454531144778
P012,S2_7,Sucralose,7,1,O2,theta,2.448466719229327e-10,0.09257536558226899
P012,S2_7,Sucralose,7,1,O2,alpha,1.9644069279442132e-10,0.07427329441668618
P012,S2_7,Sucralose,7,1,O2,beta,7.949938316542279e-10,0.30058339785890215
P012,S2_7,Sucralose,7,1,O2,gamma,6.800468496018822e-10,0.25712248902766494
P012,S2_7,Sucralose,7,1,F7,delta,2.7624272072443877e-10,0.06984497276173876
P012,S2_7,Sucralose,7,1,F7,theta,3.24210270640137e-10,0.08197304697315415
P012,S2_7,Sucralose,7,1,F7,alpha,3.598246160282504e-10,0.09097774753878926
P012,S2_7,Sucralose,7,1,F7,beta,1.483116802045434e-09,0.3749899811646915
P012,S2_7,Sucralose,7,1,F7,gamma,1.5116893969049972e-09,0.3822142515616267
P012,S2_7,Sucralose,7,1,F8,delta,3.406893086624554e-10,0.2683891962350986
P012,S2_7,Sucralose,7,1,F8,theta,1.2417089968587364e-10,0.09781970585845182
P012,S2_7,Sucralose,7,1,F8,alpha,1.0710727993394335e-10,0.08437727877419206
P012,S2_7,Sucralose,7,1,F8,beta,3.721175604420615e-10,0.29314783414868206
P012,S2_7,Sucralose,7,1,F8,gamma,3.2530028213684044e-10,0.2562659849835752
P012,S2_7,Sucralose,7,1,T7,delta,3.394289002048582e-10,0.06949294059169778
P012,S2_7,Sucralose,7,1,T7,theta,5.153316221010111e-10,0.105506366069816
P012,S2_7,Sucralose,7,1,T7,alpha,4.768021976303847e-10,0.09761804835687653
P012,S2_7,Sucralose,7,1,T7,beta,2.0527703567305625e-09,0.42027372555070797
P012,S2_7,Sucralose,7,1,T7,gamma,1.5000321166145474e-09,0.3071089194309018
P012,S2_7,Sucralose,7,1,T8,delta,9.080235128030977e-10,0.30354087354256326
P012,S2_7,Sucralose,7,1,T8,theta,2.930412578145072e-10,0.09796001769429462
P012,S2_7,Sucralose,7,1,T8,alpha,3.0196729584217077e-10,0.10094388027272838
P012,S2_7,Sucralose,7,1,T8,beta,8.584952872999334e-10,0.2869842088502211
P012,S2_7,Sucralose,7,1,T8,gamma,6.2991001744418e-10,0.21057101964019245
P012,S2_7,Sucralose,7,1,P7,delta,5.203454456086407e-10,0.11036245791281563
P012,S2_7,Sucralose,7,1,P7,theta,5.025466509041414e-10,0.1065874297117395
P012,S2_7,Sucralose,7,1,P7,alpha,3.89033060298436e-10,0.08251181038715533
P012,S2_7,Sucralose,7,1,P7,beta,1.7955902261948558e-09,0.38083498652573233
P012,S2_7,Sucralose,7,1,P7,gamma,1.5073618990829533e-09,0.3197033154625574
P012,S2_7,Sucralose,7,1,P8,delta,3.198095372937845e-10,0.26191203931476903
P012,S2_7,Sucralose,7,1,P8,theta,1.1215479173327371e-10,0.09185057603457474
P012,S2_7,Sucralose,7,1,P8,alpha,9.507836860023763e-11,0.07786562472630022
P012,S2_7,Sucralose,7,1,P8,beta,3.7162383254872654e-10,0.3043460075157017
P012,S2_7,Sucralose,7,1,P8,gamma,3.223905015300824e-10,0.26402575240865434
P012,S2_5,Sucralose,5,2,Fp1,delta,1.2838508851944799e-10,0.058602350531821557
P012,S2_5,Sucralose,5,2,Fp1,theta,2.3584036214203376e-10,0.10765112779982704
P012,S2_5,Sucralose,5,2,Fp1,alpha,2.111041451450345e-10,0.09636009333463862
P012,S2_5,Sucralose,5,2,Fp1,beta,9.310231003790338e-10,0.42497257828638385
P012,S2_5,Sucralose,5,2,Fp1,gamma,6.844312460000767e-10,0.312413850047329
P012,S2_5,Sucralose,5,2,Fp2,delta,1.7073662864043323e-10,0.13696671030108112
P012,S2_5,Sucralose,5,2,Fp2,theta,1.0359289728326006e-10,0.0831033063287616
P012,S2_5,Sucralose,5,2,Fp2,alpha,9.928882280886318e-11,0.07965053274207858
P012,S2_5,Sucralose,5,2,Fp2,beta,5.365551278560618e-10,0.4304301387629548
P012,S2_5,Sucralose,5,2,Fp2,gamma,3.3638218839828817e-10,0.2698493118651234
P012,S2_5,Sucralose,5,2,F3,delta,2.7886452079597086e-10,0.13856759441970487
P012,S2_5,Sucralose,5,2,F3,theta,1.6839733166055544e-10,0.08367652180455333
P012,S2_5,Sucralose,5,2,F3,alpha,1.985186995176011e-10,0.09864380940596032
P012,S2_5,Sucralose,5,2,F3,beta,8.807030541108748e-10,0.43762076028136426
P012,S2_5,Sucralose,5,2,F3,gamma,4.859964543779312e-10,0.24149131408841729
P012,S2_5,Sucralose,5,2,F4,delta,9.453005103726976e-10,0.28574219998064154
P012,S2_5,Sucralose,5,2,F4,theta,4.009100314827953e-10,0.12118571092809055
P012,S2_5,Sucralose,5,2,F4,alpha,1.7965964634557204e-10,0.054306902441306974
P012,S2_5,Sucralose,5,2,F4,beta,1.1001966600245584e-09,0.33256367747313026
P012,S2_5,Sucralose,5,2,F4,gamma,6.82161724371422e-10,0.20620150917683028
P012,S2_5,Sucralose,5,2,C3,delta,4.193387364978578e-10,0.09082485762403868
P012,S2_5,Sucralose,5,2,C3,theta,4.504959786826389e-10,0.0975732255640582
P012,S2_5,Sucralose,5,2,C3,alpha,6.404714689500782e-10,0.13872014416189507
P012,S2_5,Sucralose,5,2,C3,beta,1.7418747812242992e-09,0.3772738247958371
P012,S2_5,Sucralose,5,2,C3,gamma,1.3648230957323736e-09,0.29560794785417066
P012,S2_5,Sucralose,5,2,C4,delta,1.8648440563275033e-10,0.13213647361964376
P012,S2_5,Sucralose,5,2,C4,theta,7.953576617247296e-11,0.05635632444979861
P012,S2_5,Sucralose,5,2,C4,alpha,1.0153054366684003e-10,0.07194107174431427
P012,S2_5,Sucralose,5,2,C4,beta,5.388476315192073e-10,0.3818090075985468
P012,S2_5,Sucralose,5,2,C4,gamma,5.049031697235437e-10,0.3577571225876963
P012,S2_5,Sucralose,5,2,P3,delta,6.357757854441737e-10,0.1008186853838425
P012,S2_5,Sucralose,5,2,P3,theta,5.113504394569284e-10,0.081087830421979
P012,S2_5,Sucralose,5,2,P3,alpha,7.657468369544447e-10,0.12142895531110412
P012,S2_5,Sucralose,5,2,P3,beta,2.325075510581324e-09,0.36870082466448173
P012,S2_5,Sucralose,5,2,P3,gamma,2.0681819134310304e-09,0.32796370421859267
P012,S2_5,Sucralose,5,2,P4,delta,2.347213317874014e-10,0.16984790899980948
P012,S2_5,Sucralose,5,2,P4,theta,1.0413981928565371e-10,0.07535714975112334
P012,S2_5,Sucralose,5,2,P4,alpha,1.1204680189948877e-10,0.08107876206999916
P012,S2_5,Sucralose,5,2,P4,beta,5.336857131720851e-10,0.38618306122876256
P012,S2_5,Sucralose,5,2,P4,gamma,3.973564159589113e-10,0.2875331179503052
P012,S2_5,Sucralose,5,2,O1,delta,3.871576267561574e-10,0.07464551403841381
P012,S2_5,Sucralose,5,2,O1,theta,4.2762341296655475e-10,0.08244747686671196
P012,S2_5,Sucralose,5,2,O1,alpha,6.878143676861424e-10,0.13261331687849054
P012,S2_5,Sucralose,5,2,O1,beta,2.0302972202304615e-09,0.3914492939856703
P012,S2_5,Sucralose,5,2,O1,gamma,1.653723497167857e-09,0.3188443982307132
P012,S2_5,Sucralose,5,2,O2,delta,3.462841440477895e-10,0.21890627396900017
P012,S2_5,Sucralose,5,2,O2,theta,1.0299332735734399e-10,0.06510805049264451
P012,S2_5,Sucralose,5,2,O2,alpha,1.445156247290017e-10,0.09135670080049109
P012,S2_5,Sucralose,5,2,O2,beta,5.49152411611777e-10,0.3471510617316473
P012,S2_5,Sucralose,5,2,O2,gamma,4.389376323272114e-10,0.2774779130062169
P012,S2_5,Sucralose,5,2,F7,delta,5.192636984771151e-10,0.09337992778420395
P012,S2_5,Sucralose,5,2,F7,theta,3.9492077418230007e-10,0.07101916325323551
P012,S2_5,Sucralose,5,2,F7,alpha,7.383785523372664e-10,0.13278366289974292
P012,S2_5,Sucralose,5,2,F7,beta,2.179094649568669e-09,0.3918696831849405
P012,S2_5,Sucralose,5,2,F7,gamma,1.729105872790412e-09,0.31094756287787684
P012,S2_5,Sucralose,5,2,F8,delta,2.716393678783288e-10,0.18232721107986233
P012,S2_5,Sucralose,5,2,F8,theta,1.0721976998115482e-10,0.07196704139749219
P012,S2_5,Sucralose,5,2,F8,alpha,1.3356947039444875e-10,0.08965323845600427
P012,S2_5,Sucralose,5,2,F8,beta,5.846704450063288e-10,0.3924369743290458
P012,S2_5,Sucralose,5,2,F8,gamma,3.927464079273515e-10,0.26361553473759497
P012,S2_5,Sucralose,5,2,T7,delta,5.70865850960949e-10,0.09279544586092077
P012,S2_5,Sucralose,5,2,T7,theta,4.2149839587664165e-10,0.0685154515884879
P012,S2_5,Sucralose,5,2,T7,alpha,9.245688695591073e-10,0.15029061614991202
P012,S2_5,Sucralose,5,2,T7,beta,2.432273853949247e-09,0.39537123538419555
P012,S2_5,Sucralose,5,2,T7,gamma,1.8026666013005228e-09,0.2930272510164839
P012,S2_5,Sucralose,5,2,T8,delta,6.258809770723879e-10,0.314517772845364
P012,S2_5,Sucralose,5,2,T8,theta,1.495140894848734e-10,0.07513383559562326
P012,S2_5,Sucralose,5,2,T8,alpha,2.2775197417153563e-10,0.11444994543951678
P012,S2_5,Sucralose,5,2,T8,beta,5.846731700869556e-10,0.29381002144904567
P012,S2_5,Sucralose,5,2,T8,gamma,4.021499311263025e-10,0.20208842467045043
P012,S2_5,Sucralose,5,2,P7,delta,5.318445499308561e-10,0.09882073073525102
P012,S2_5,Sucralose,5,2,P7,theta,3.629442010600628e-10,0.06743777137424871
P012,S2_5,Sucralose,5,2,P7,alpha,8.171548328020741e-10,0.15183353427583532
P012,S2_5,Sucralose,5,2,P7,beta,2.0197068376688618e-09,0.3752767713711987
P012,S2_5,Sucralose,5,2,P7,gamma,1.650262320670279e-09,0.30663119224346624
P012,S2_5,Sucralose,5,2,P8,delta,1.7294272413672905e-10,0.15457521997605855
P012,S2_5,Sucralose,5,2,P8,theta,8.402627747848864e-11,0.07510220733390358
P012,S2_5,Sucralose,5,2,P8,alpha,9.643738067814194e-11,0.08619518055268578
