subj_remove,n_subjects,n_samples,majority,iso_contam,sampling,model,K,accuracy,balanced_acc,f1_macro,recall_vua_phai,recall_others,oracle_acc,oracle_bacc,oracle_thr
3,25,108,0.7685,0.05,none,SVM_RBF,14,0.6204,0.4735,0.4738,0.2,0.747,0.7685,0.5,0.63
3,25,108,0.7685,0.05,none,SVM_RBF,15,0.6389,0.4855,0.4853,0.2,0.7711,0.7685,0.5,0.67
3,25,108,0.7685,0.05,none,SVM_RBF,16,0.6574,0.4976,0.4969,0.2,0.7952,0.7685,0.5234,0.71
3,25,108,0.7685,0.05,none,SVM_RBF,17,0.6574,0.4976,0.4969,0.2,0.7952,0.7685,0.5075,0.57
3,25,108,0.7685,0.05,none,SVM_RBF,18,0.6574,0.5116,0.5117,0.24,0.7831,0.7685,0.5316,0.59
3,25,108,0.7685,0.05,none,SVM_RBF,19,0.6852,0.5576,0.5576,0.32,0.7952,0.7685,0.5296,0.58
3,25,108,0.7685,0.05,none,SVM_RBF,20,0.6852,0.5576,0.5576,0.32,0.7952,0.7685,0.5417,0.55
3,25,108,0.7685,0.05,none,SVM_RBF,21,0.6667,0.5455,0.5441,0.32,0.7711,0.7685,0.5477,0.54
3,25,108,0.7685,0.05,none,SVM_RBF,22,0.6667,0.5455,0.5441,0.32,0.7711,0.7685,0.506,0.55
3,25,108,0.7685,0.05,none,SVM_RBF,23,0.6481,0.5335,0.5309,0.32,0.747,0.7685,0.506,0.57
3,25,108,0.7685,0.05,none,SVM_RBF,24,0.6852,0.5296,0.5304,0.24,0.8193,0.7685,0.5133,0.58
3,25,108,0.7685,0.05,none,SVM_RBF,25,0.7037,0.5417,0.5433,0.24,0.8434,0.7685,0.5234,0.57
3,25,108,0.7685,0.05,none,SVM_RBF,26,0.7037,0.5417,0.5433,0.24,0.8434,0.7685,0.5154,0.57
3,25,108,0.7685,0.05,none,SVM_RBF,27,0.7037,0.5417,0.5433,0.24,0.8434,0.7685,0.5494,0.55
3,25,108,0.7685,0.05,none,SVM_RBF,28,0.7037,0.5417,0.5433,0.24,0.8434,0.7685,0.5154,0.53
3,25,108,0.7685,0.05,none,SVM_RBF,29,0.7222,0.5677,0.5719,0.28,0.8554,0.7685,0.5159,0.55
3,25,108,0.7685,0.05,none,SVM_RBF,30,0.7037,0.5417,0.5433,0.24,0.8434,0.7685,0.5077,0.45
3,25,108,0.7685,0.05,none,LogReg_C1,1,0.5463,0.5511,0.5056,0.56,0.5422,0.7685,0.553,0.68
3,25,108,0.7685,0.05,none,LogReg_C1,2,0.5,0.521,0.4692,0.56,0.4819,0.7685,0.5451,0.63
3,25,108,0.7685,0.05,none,LogReg_C1,3,0.4167,0.4388,0.3937,0.48,0.3976,0.7685,0.5075,0.72
3,25,108,0.7685,0.05,none,LogReg_C1,4,0.463,0.4829,0.4351,0.52,0.4458,0.7685,0.5,0.83
3,25,108,0.7685,0.05,none,LogReg_C1,5,0.4444,0.4708,0.4204,0.52,0.4217,0.7685,0.514,0.77
3,25,108,0.7685,0.05,none,LogReg_C1,6,0.4259,0.4308,0.3961,0.44,0.4217,0.7593,0.5082,0.83
3,25,108,0.7685,0.05,none,LogReg_C1,7,0.3796,0.3867,0.3553,0.4,0.3735,0.7593,0.494,0.87
3,25,108,0.7685,0.05,none,LogReg_C1,8,0.3889,0.3928,0.3624,0.4,0.3855,0.75,0.5354,0.88
3,25,108,0.7685,0.05,none,LogReg_C1,9,0.4167,0.4108,0.3836,0.4,0.4217,0.75,0.5075,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,10,0.4259,0.4169,0.3906,0.4,0.4337,0.7407,0.5258,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,11,0.4259,0.4308,0.3961,0.44,0.4217,0.7407,0.5058,0.9
3,25,108,0.7685,0.05,none,LogReg_C1,12,0.5093,0.499,0.4652,0.48,0.5181,0.7407,0.5111,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,13,0.4815,0.453,0.4316,0.4,0.506,0.7407,0.5099,0.87
3,25,108,0.7685,0.05,none,LogReg_C1,14,0.4537,0.421,0.4047,0.36,0.4819,0.7315,0.5154,0.84
3,25,108,0.7685,0.05,none,LogReg_C1,15,0.4537,0.407,0.3974,0.32,0.494,0.7407,0.5378,0.81
3,25,108,0.7685,0.05,none,LogReg_C1,16,0.4907,0.4311,0.423,0.32,0.5422,0.7407,0.5378,0.81
3,25,108,0.7685,0.05,none,LogReg_C1,17,0.4907,0.4171,0.4144,0.28,0.5542,0.7407,0.5137,0.83
3,25,108,0.7685,0.05,none,LogReg_C1,18,0.4815,0.4111,0.4082,0.28,0.5422,0.75,0.5159,0.9
3,25,108,0.7685,0.05,none,LogReg_C1,19,0.5,0.4371,0.4294,0.32,0.5542,0.7315,0.5118,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,20,0.5093,0.4292,0.4266,0.28,0.5783,0.7407,0.5118,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,21,0.4815,0.4251,0.4167,0.32,0.5301,0.7222,0.5058,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,22,0.5185,0.4492,0.442,0.32,0.5783,0.7315,0.5116,0.9
3,25,108,0.7685,0.05,none,LogReg_C1,23,0.5185,0.4352,0.4327,0.28,0.5904,0.6944,0.5116,0.9
3,25,108,0.7685,0.05,none,LogReg_C1,24,0.5093,0.4431,0.4357,0.32,0.5663,0.7037,0.5096,0.9
3,25,108,0.7685,0.05,none,LogReg_C1,25,0.5278,0.4552,0.4483,0.32,0.5904,0.7222,0.5118,0.85
3,25,108,0.7685,0.05,none,LogReg_C1,26,0.5185,0.4631,0.4505,0.36,0.5663,0.713,0.4998,0.9
3,25,108,0.7685,0.05,none,LogReg_C1,27,0.5463,0.4672,0.4608,0.32,0.6145,0.713,0.5171,0.89
3,25,108,0.7685,0.05,none,LogReg_C1,28,0.5741,0.4853,0.4797,0.32,0.6506,0.7037,0.5193,0.85
3,25,108,0.7685,0.05,none,LogReg_C1,29,0.5926,0.5113,0.5023,0.36,0.6627,0.713,0.5333,0.86
3,25,108,0.7685,0.05,none,LogReg_C1,30,0.5926,0.5113,0.5023,0.36,0.6627,0.713,0.5212,0.85
3,25,108,0.7685,0.05,none,LogReg_C01,1,0.5463,0.5511,0.5056,0.56,0.5422,0.7685,0.5511,0.63
3,25,108,0.7685,0.05,none,LogReg_C01,2,0.5093,0.527,0.4765,0.56,0.494,0.7685,0.5436,0.6
3,25,108,0.7685,0.05,none,LogReg_C01,3,0.4167,0.4388,0.3937,0.48,0.3976,0.7685,0.5113,0.67
3,25,108,0.7685,0.05,none,LogReg_C01,4,0.4722,0.4889,0.4423,0.52,0.4578,0.7685,0.5,0.74
3,25,108,0.7685,0.05,none,LogReg_C01,5,0.4722,0.4889,0.4423,0.52,0.4578,0.7685,0.514,0.69
3,25,108,0.7685,0.05,none,LogReg_C01,6,0.4444,0.4569,0.4156,0.48,0.4337,0.7685,0.5082,0.89
3,25,108,0.7685,0.05,none,LogReg_C01,7,0.3889,0.3928,0.3624,0.4,0.3855,0.7593,0.5,0.77
3,25,108,0.7685,0.05,none,LogReg_C01,8,0.4074,0.4048,0.3766,0.4,0.4096,0.7593,0.5475,0.84
3,25,108,0.7685,0.05,none,LogReg_C01,9,0.4167,0.4108,0.3836,0.4,0.4217,0.7593,0.5075,0.84
3,25,108,0.7685,0.05,none,LogReg_C01,10,0.4444,0.4289,0.4044,0.4,0.4578,0.7593,0.5077,0.87
3,25,108,0.7685,0.05,none,LogReg_C01,11,0.4259,0.4169,0.3906,0.4,0.4337,0.7593,0.5118,0.89
3,25,108,0.7685,0.05,none,LogReg_C01,12,0.463,0.4549,0.4243,0.44,0.4699,0.7593,0.5246,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,13,0.4537,0.421,0.4047,0.36,0.4819,0.7593,0.5099,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,14,0.4074,0.3908,0.371,0.36,0.4217,0.75,0.5378,0.87
3,25,108,0.7685,0.05,none,LogReg_C01,15,0.4352,0.4089,0.3913,0.36,0.4578,0.75,0.5439,0.69
3,25,108,0.7685,0.05,none,LogReg_C01,16,0.5,0.4371,0.4294,0.32,0.5542,0.75,0.5439,0.7
3,25,108,0.7685,0.05,none,LogReg_C01,17,0.5,0.4231,0.4205,0.28,0.5663,0.7593,0.5378,0.89
3,25,108,0.7685,0.05,none,LogReg_C01,18,0.4907,0.4171,0.4144,0.28,0.5542,0.7593,0.5277,0.88
3,25,108,0.7685,0.05,none,LogReg_C01,19,0.4907,0.4311,0.423,0.32,0.5422,0.7593,0.5239,0.89
3,25,108,0.7685,0.05,none,LogReg_C01,20,0.5093,0.4292,0.4266,0.28,0.5783,0.7593,0.5357,0.87
3,25,108,0.7685,0.05,none,LogReg_C01,21,0.5185,0.4631,0.4505,0.36,0.5663,0.7593,0.5239,0.87
3,25,108,0.7685,0.05,none,LogReg_C01,22,0.5185,0.4492,0.442,0.32,0.5783,0.7593,0.5417,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,23,0.5185,0.4492,0.442,0.32,0.5783,0.7593,0.5258,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,24,0.5556,0.4872,0.4764,0.36,0.6145,0.7593,0.5198,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,25,0.5556,0.4872,0.4764,0.36,0.6145,0.7593,0.5378,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,26,0.5648,0.5072,0.4915,0.4,0.6145,0.75,0.5378,0.9
3,25,108,0.7685,0.05,none,LogReg_C01,27,0.5741,0.5133,0.4982,0.4,0.6265,0.75,0.5552,0.69
3,25,108,0.7685,0.05,none,LogReg_C01,28,0.6019,0.5313,0.5182,0.4,0.6627,0.75,0.5475,0.68
3,25,108,0.7685,0.05,none,LogReg_C01,29,0.5926,0.5113,0.5023,0.36,0.6627,0.75,0.5439,0.68
3,25,108,0.7685,0.05,none,LogReg_C01,30,0.6019,0.5313,0.5182,0.4,0.6627,0.7593,0.5378,0.88
3,25,108,0.7685,0.05,smote,XGB_gpu,1,0.5556,0.5571,0.5128,0.56,0.5542,0.6852,0.5908,0.9
3,25,108,0.7685,0.05,smote,XGB_gpu,2,0.5926,0.5952,0.5478,0.6,0.5904,0.7315,0.639,0.9
3,25,108,0.7685,0.05,smote,XGB_gpu,3,0.6667,0.5735,0.5661,0.4,0.747,0.7222,0.6234,0.87
3,25,108,0.7685,0.05,smote,XGB_gpu,4,0.6389,0.5554,0.5453,0.4,0.7108,0.7222,0.6634,0.89
3,25,108,0.7685,0.05,smote,XGB_gpu,5,0.7037,0.6395,0.6229,0.52,0.759,0.7593,0.6853,0.63
3,25,108,0.7685,0.05,smote,XGB_gpu,6,0.6759,0.6075,0.5919,0.48,0.7349,0.75,0.6113,0.71
3,25,108,0.7685,0.05,smote,XGB_gpu,7,0.6204,0.5434,0.5317,0.4,0.6867,0.7407,0.6371,0.9
3,25,108,0.7685,0.05,smote,XGB_gpu,8,0.6296,0.5634,0.5475,0.44,0.6867,0.7685,0.6277,0.81
3,25,108,0.7685,0.05,smote,XGB_gpu,9,0.6204,0.5434,0.5317,0.4,0.6867,0.787,0.6051,0.89
3,25,108,0.7685,0.05,smote,XGB_gpu,10,0.6296,0.5634,0.5475,0.44,0.6867,0.7315,0.6173,0.77
3,25,108,0.7685,0.05,smote,XGB_gpu,11,0.6481,0.5475,0.542,0.36,0.7349,0.7315,0.6048,0.89
3,25,108,0.7685,0.05,smote,XGB_gpu,12,0.6111,0.4954,0.4938,0.28,0.7108,0.7037,0.6207,0.81
3,25,108,0.7685,0.05,smote,XGB_gpu,13,0.5741,0.4993,0.4893,0.36,0.6386,0.75,0.6147,0.88
3,25,108,0.7685,0.05,smote,XGB_gpu,14,0.6019,0.4894,0.4876,0.28,0.6988,0.7593,0.5665,0.88
3,25,108,0.7685,0.05,smote,XGB_gpu,15,0.5648,0.4513,0.452,0.24,0.6627,0.7593,0.5665,0.88
3,25,108,0.7685,0.05,smote,XGB_gpu,16,0.6111,0.5234,0.5154,0.36,0.6867,0.75,0.607,0.81
3,25,108,0.7685,0.05,smote,XGB_gpu,17,0.5556,0.4453,0.4462,0.24,0.6506,0.7407,0.553,0.79
3,25,108,0.7685,0.05,smote,XGB_gpu,18,0.5926,0.4694,0.4696,0.24,0.6988,0.75,0.5586,0.84
3,25,108,0.7685,0.05,smote,XGB_gpu,19,0.6019,0.5034,0.4987,0.32,0.6867,0.7407,0.5571,0.77
3,25,108,0.7685,0.05,smote,XGB_gpu,20,0.5741,0.4573,0.4579,0.24,0.6747,0.7407,0.579,0.81
3,25,108,0.7685,0.05,smote,XGB_gpu,21,0.6204,0.5573,0.5406,0.44,0.6747,0.7407,0.601,0.81
3,25,108,0.7685,0.05,smote,XGB_gpu,22,0.6111,0.5373,0.5249,0.4,0.6747,0.7407,0.6111,0.84
3,25,108,0.7685,0.05,smote,XGB_gpu,23,0.5741,0.4853,0.4797,0.32,0.6506,0.7593,0.5831,0.84
3,25,108,0.7685,0.05,smote,XGB_gpu,24,0.6019,0.5034,0.4987,0.32,0.6867,0.7593,0.6188,0.86
3,25,108,0.7685,0.05,smote,XGB_gpu,25,0.6852,0.6275,0.6077,0.52,0.7349,0.7593,0.6335,0.8
3,25,108,0.7685,0.05,smote,XGB_gpu,26,0.6296,0.5634,0.5475,0.44,0.6867,0.7593,0.6313,0.87
3,25,108,0.7685,0.05,smote,XGB_gpu,27,0.6574,0.5675,0.5591,0.4,0.7349,0.7778,0.6169,0.9
3,25,108,0.7685,0.05,smote,XGB_gpu,28,0.5926,0.4973,0.4923,0.32,0.6747,0.7593,0.6048,0.89
3,25,108,0.7685,0.05,smote,XGB_gpu,29,0.6296,0.5494,0.5385,0.4,0.6988,0.7685,0.6108,0.88
3,25,108,0.7685,0.05,smote,XGB_gpu,30,0.6759,0.6214,0.6002,0.52,0.7229,0.7685,0.6275,0.88
3,25,108,0.7685,0.05,smote,LGBM_gpu,1,0.5463,0.4812,0.4699,0.36,0.6024,0.75,0.6027,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,2,0.6574,0.5814,0.5686,0.44,0.7229,0.7685,0.621,0.87
3,25,108,0.7685,0.05,smote,LGBM_gpu,3,0.6667,0.5316,0.5316,0.28,0.7831,0.7685,0.5773,0.87
3,25,108,0.7685,0.05,smote,LGBM_gpu,4,0.6204,0.4735,0.4738,0.2,0.747,0.7593,0.6053,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,5,0.713,0.5896,0.5909,0.36,0.8193,0.7315,0.6533,0.47
3,25,108,0.7685,0.05,smote,LGBM_gpu,6,0.6944,0.5496,0.5513,0.28,0.8193,0.75,0.6253,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,7,0.6667,0.4896,0.4863,0.16,0.8193,0.7593,0.5749,0.89
3,25,108,0.7685,0.05,smote,LGBM_gpu,8,0.6667,0.5455,0.5441,0.32,0.7711,0.7593,0.5906,0.82
3,25,108,0.7685,0.05,smote,LGBM_gpu,9,0.6481,0.4916,0.4911,0.2,0.7831,0.7685,0.5655,0.85
3,25,108,0.7685,0.05,smote,LGBM_gpu,10,0.6481,0.5195,0.5188,0.28,0.759,0.75,0.6027,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,11,0.6574,0.5116,0.5117,0.24,0.7831,0.7407,0.5667,0.87
3,25,108,0.7685,0.05,smote,LGBM_gpu,12,0.6111,0.4395,0.4375,0.12,0.759,0.7407,0.5887,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,13,0.5926,0.4554,0.4568,0.2,0.7108,0.7593,0.5547,0.88
3,25,108,0.7685,0.05,smote,LGBM_gpu,14,0.6296,0.4795,0.4795,0.2,0.759,0.7685,0.5528,0.89
3,25,108,0.7685,0.05,smote,LGBM_gpu,15,0.6111,0.4675,0.4681,0.2,0.7349,0.7593,0.5725,0.81
3,25,108,0.7685,0.05,smote,LGBM_gpu,16,0.6296,0.4935,0.4934,0.24,0.747,0.75,0.5566,0.81
3,25,108,0.7685,0.05,smote,LGBM_gpu,17,0.6481,0.4916,0.4911,0.2,0.7831,0.7407,0.5887,0.81
3,25,108,0.7685,0.05,smote,LGBM_gpu,18,0.6759,0.5096,0.5088,0.2,0.8193,0.75,0.5337,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,19,0.6389,0.4855,0.4853,0.2,0.7711,0.7593,0.5687,0.9
3,25,108,0.7685,0.05,smote,LGBM_gpu,20,0.5648,0.3954,0.3968,0.08,0.7108,0.7593,0.5829,0.89
3,25,108,0.7685,0.05,smote,LGBM_gpu,21,0.5833,0.4354,0.4374,0.16,0.7108,0.7593,0.5747,0.89
3,25,108,0.7685,0.05,smote,LGBM_gpu,22,0.6296,0.4655,0.4643,0.16,0.7711,0.75,0.5725,0.85
3,25,108,0.7685,0.05,smote,LGBM_gpu,23,0.6111,0.4535,0.4535,0.16,0.747,0.75,0.539,0.85
3,25,108,0.7685,0.05,smote,LGBM_gpu,24,0.6574,0.5116,0.5117,0.24,0.7831,0.7685,0.6152,0.88
3,25,108,0.7685,0.05,smote,LGBM_gpu,25,0.6852,0.5296,0.5304,0.24,0.8193,0.7593,0.5807,0.83
3,25,108,0.7685,0.05,smote,LGBM_gpu,26,0.6296,0.4935,0.4934,0.24,0.747,0.7685,0.5969,0.89
3,25,108,0.7685,0.05,smote,LGBM_gpu,27,0.6389,0.4995,0.4995,0.24,0.759,0.7778,0.6188,0.89
3,25,108,0.7685,0.05,smote,LGBM_gpu,28,0.6574,0.5116,0.5117,0.24,0.7831,0.7593,0.5728,0.74
3,25,108,0.7685,0.05,smote,LGBM_gpu,29,0.6574,0.4836,0.4807,0.16,0.8072,0.7685,0.6027,0.85
3,25,108,0.7685,0.05,smote,LGBM_gpu,30,0.6759,0.4957,0.4919,0.16,0.8313,0.7593,0.5851,0.83
3,25,108,0.7685,0.05,smote,SVM_RBF,1,0.5741,0.6111,0.5434,0.68,0.5422,0.7685,0.6157,0.86
3,25,108,0.7685,0.05,smote,SVM_RBF,2,0.6852,0.6414,0.6154,0.56,0.7229,0.7778,0.6836,0.88
3,25,108,0.7685,0.05,smote,SVM_RBF,3,0.6389,0.5414,0.5353,0.36,0.7229,0.7778,0.5699,0.83
3,25,108,0.7685,0.05,smote,SVM_RBF,4,0.6296,0.4935,0.4934,0.24,0.747,0.787,0.554,0.83
3,25,108,0.7685,0.05,smote,SVM_RBF,5,0.6389,0.5275,0.5243,0.32,0.7349,0.7778,0.5829,0.83
3,25,108,0.7685,0.05,smote,SVM_RBF,6,0.6204,0.4875,0.4874,0.24,0.7349,0.7685,0.5651,0.85
3,25,108,0.7685,0.05,smote,SVM_RBF,7,0.6296,0.5075,0.5062,0.28,0.7349,0.7685,0.6092,0.88
3,25,108,0.7685,0.05,smote,SVM_RBF,8,0.6481,0.5335,0.5309,0.32,0.747,0.7685,0.5559,0.78
3,25,108,0.7685,0.05,smote,SVM_RBF,9,0.6667,0.5595,0.5556,0.36,0.759,0.7593,0.5455,0.78
3,25,108,0.7685,0.05,smote,SVM_RBF,10,0.6481,0.4776,0.4752,0.16,0.7952,0.7685,0.5333,0.87
3,25,108,0.7685,0.05,smote,SVM_RBF,11,0.6389,0.4716,0.4697,0.16,0.7831,0.7778,0.52,0.86
3,25,108,0.7685,0.05,smote,SVM_RBF,12,0.6574,0.4836,0.4807,0.16,0.8072,0.7778,0.5672,0.89
3,25,108,0.7685,0.05,smote,SVM_RBF,13,0.6574,0.4696,0.4628,0.12,0.8193,0.7778,0.52,0.88
3,25,108,0.7685,0.05,smote,SVM_RBF,14,0.6481,0.4916,0.4911,0.2,0.7831,0.787,0.5458,0.78
3,25,108,0.7685,0.05,smote,SVM_RBF,15,0.6759,0.5096,0.5088,0.2,0.8193,0.7778,0.5354,0.87
3,25,108,0.7685,0.05,smote,SVM_RBF,16,0.6759,0.4817,0.4732,0.12,0.8434,0.7778,0.5675,0.89
3,25,108,0.7685,0.05,smote,SVM_RBF,17,0.6667,0.4896,0.4863,0.16,0.8193,0.7685,0.5834,0.81
3,25,108,0.7685,0.05,smote,SVM_RBF,18,0.6852,0.5017,0.4975,0.16,0.8434,0.7778,0.5634,0.85
3,25,108,0.7685,0.05,smote,SVM_RBF,19,0.6852,0.5017,0.4975,0.16,0.8434,0.7685,0.5655,0.83
3,25,108,0.7685,0.05,smote,SVM_RBF,20,0.6852,0.5157,0.5148,0.2,0.8313,0.7778,0.5836,0.88
3,25,108,0.7685,0.05,smote,SVM_RBF,21,0.6852,0.5157,0.5148,0.2,0.8313,0.7778,0.5672,0.9
3,25,108,0.7685,0.05,smote,SVM_RBF,22,0.7037,0.5417,0.5433,0.24,0.8434,0.7778,0.5573,0.8
3,25,108,0.7685,0.05,smote,SVM_RBF,23,0.6852,0.5157,0.5148,0.2,0.8313,0.787,0.5634,0.85
3,25,108,0.7685,0.05,smote,SVM_RBF,24,0.7037,0.5137,0.5091,0.16,0.8675,0.7778,0.5836,0.88
3,25,108,0.7685,0.05,smote,SVM_RBF,25,0.7037,0.5137,0.5091,0.16,0.8675,0.7685,0.5696,0.86
3,25,108,0.7685,0.05,smote,SVM_RBF,26,0.713,0.5337,0.5334,0.2,0.8675,0.7778,0.5672,0.86
3,25,108,0.7685,0.05,smote,SVM_RBF,27,0.7037,0.4998,0.4891,0.12,0.8795,0.7778,0.5855,0.89
3,25,108,0.7685,0.05,smote,SVM_RBF,28,0.6852,0.4737,0.4571,0.08,0.8675,0.787,0.5855,0.74
3,25,108,0.7685,0.05,smote,SVM_RBF,29,0.7222,0.5118,0.5,0.12,0.9036,0.7685,0.5836,0.51
3,25,108,0.7685,0.05,smote,SVM_RBF,30,0.75,0.5299,0.5171,0.12,0.9398,0.787,0.5675,0.72
3,25,108,0.7685,0.05,smote,LogReg_C1,1,0.5185,0.4911,0.4656,0.44,0.5422,0.7685,0.5229,0.67
3,25,108,0.7685,0.05,smote,LogReg_C1,2,0.5093,0.499,0.4652,0.48,0.5181,0.7685,0.5383,0.7
3,25,108,0.7685,0.05,smote,LogReg_C1,3,0.4259,0.4308,0.3961,0.44,0.4217,0.7685,0.5099,0.74
3,25,108,0.7685,0.05,smote,LogReg_C1,4,0.4907,0.459,0.4383,0.4,0.5181,0.7685,0.5248,0.88
3,25,108,0.7685,0.05,smote,LogReg_C1,5,0.4815,0.467,0.4381,0.44,0.494,0.7685,0.5328,0.88
3,25,108,0.7685,0.05,smote,LogReg_C1,6,0.463,0.441,0.4181,0.4,0.4819,0.7593,0.5347,0.88
3,25,108,0.7685,0.05,smote,LogReg_C1,7,0.4444,0.4289,0.4044,0.4,0.4578,0.7593,0.5325,0.89
3,25,108,0.7685,0.05,smote,LogReg_C1,8,0.5093,0.499,0.4652,0.48,0.5181,0.75,0.5354,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,9,0.4907,0.473,0.445,0.44,0.506,0.75,0.5434,0.87
3,25,108,0.7685,0.05,smote,LogReg_C1,10,0.5185,0.4771,0.4583,0.4,0.5542,0.7407,0.5294,0.84
3,25,108,0.7685,0.05,smote,LogReg_C1,11,0.5,0.4371,0.4294,0.32,0.5542,0.7407,0.5118,0.87
3,25,108,0.7685,0.05,smote,LogReg_C1,12,0.5,0.4371,0.4294,0.32,0.5542,0.7407,0.5178,0.88
3,25,108,0.7685,0.05,smote,LogReg_C1,13,0.4722,0.4051,0.402,0.28,0.5301,0.7407,0.5239,0.87
3,25,108,0.7685,0.05,smote,LogReg_C1,14,0.5185,0.4771,0.4583,0.4,0.5542,0.7315,0.5458,0.78
3,25,108,0.7685,0.05,smote,LogReg_C1,15,0.4537,0.421,0.4047,0.36,0.4819,0.7407,0.5255,0.86
3,25,108,0.7685,0.05,smote,LogReg_C1,16,0.5278,0.4412,0.4388,0.28,0.6024,0.75,0.5318,0.82
3,25,108,0.7685,0.05,smote,LogReg_C1,17,0.5,0.4092,0.4109,0.24,0.5783,0.7315,0.5398,0.86
3,25,108,0.7685,0.05,smote,LogReg_C1,18,0.4722,0.3911,0.3931,0.24,0.5422,0.7407,0.5137,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,19,0.5556,0.4872,0.4764,0.36,0.6145,0.7315,0.5277,0.88
3,25,108,0.7685,0.05,smote,LogReg_C1,20,0.5093,0.4152,0.4168,0.24,0.5904,0.7315,0.5178,0.89
3,25,108,0.7685,0.05,smote,LogReg_C1,21,0.5278,0.4552,0.4483,0.32,0.5904,0.7222,0.5118,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,22,0.5463,0.4672,0.4608,0.32,0.6145,0.7407,0.5239,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,23,0.5556,0.4593,0.4571,0.28,0.6386,0.713,0.5195,0.89
3,25,108,0.7685,0.05,smote,LogReg_C1,24,0.5741,0.4713,0.4692,0.28,0.6627,0.713,0.5058,0.87
3,25,108,0.7685,0.05,smote,LogReg_C1,25,0.5926,0.4834,0.4814,0.28,0.6867,0.7315,0.5178,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,26,0.6019,0.5173,0.5088,0.36,0.6747,0.713,0.5475,0.86
3,25,108,0.7685,0.05,smote,LogReg_C1,27,0.6296,0.5214,0.5179,0.32,0.7229,0.7407,0.5395,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,28,0.5833,0.4773,0.4753,0.28,0.6747,0.7222,0.5255,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,29,0.6481,0.5335,0.5309,0.32,0.747,0.713,0.5475,0.9
3,25,108,0.7685,0.05,smote,LogReg_C1,30,0.6111,0.4954,0.4938,0.28,0.7108,0.7315,0.5277,0.87
3,25,108,0.7685,0.05,smote,LogReg_C01,1,0.5185,0.4911,0.4656,0.44,0.5422,0.7685,0.5229,0.64
3,25,108,0.7685,0.05,smote,LogReg_C01,2,0.5,0.493,0.4582,0.48,0.506,0.7685,0.5345,0.66
3,25,108,0.7685,0.05,smote,LogReg_C01,3,0.4444,0.4429,0.4103,0.44,0.4458,0.7685,0.5,0.68
3,25,108,0.7685,0.05,smote,LogReg_C01,4,0.4907,0.459,0.4383,0.4,0.5181,0.7685,0.5229,0.81
3,25,108,0.7685,0.05,smote,LogReg_C01,5,0.4907,0.487,0.4512,0.48,0.494,0.7685,0.5448,0.81
3,25,108,0.7685,0.05,smote,LogReg_C01,6,0.4259,0.3889,0.3779,0.32,0.4578,0.7593,0.5407,0.8
3,25,108,0.7685,0.05,smote,LogReg_C01,7,0.4259,0.4029,0.3846,0.36,0.4458,0.7593,0.5325,0.81
3,25,108,0.7685,0.05,smote,LogReg_C01,8,0.5093,0.499,0.4652,0.48,0.5181,0.7593,0.5455,0.84
3,25,108,0.7685,0.05,smote,LogReg_C01,9,0.5185,0.4911,0.4656,0.44,0.5422,0.7593,0.5135,0.85
3,25,108,0.7685,0.05,smote,LogReg_C01,10,0.5185,0.4771,0.4583,0.4,0.5542,0.7593,0.5234,0.89
3,25,108,0.7685,0.05,smote,LogReg_C01,11,0.5463,0.4952,0.4783,0.4,0.5904,0.75,0.5178,0.89
3,25,108,0.7685,0.05,smote,LogReg_C01,12,0.4907,0.4171,0.4144,0.28,0.5542,0.75,0.5299,0.78
3,25,108,0.7685,0.05,smote,LogReg_C01,13,0.4537,0.393,0.3896,0.28,0.506,0.75,0.5299,0.78
3,25,108,0.7685,0.05,smote,LogReg_C01,14,0.4815,0.453,0.4316,0.4,0.506,0.75,0.5458,0.8
3,25,108,0.7685,0.05,smote,LogReg_C01,15,0.4907,0.4451,0.431,0.36,0.5301,0.75,0.5277,0.8
3,25,108,0.7685,0.05,smote,LogReg_C01,16,0.5741,0.4993,0.4893,0.36,0.6386,0.75,0.5378,0.79
